(1, 0, 1, 1, [36, 60, 63, 67])
(1, 1, 2, 1, [48, 60, 63, 67])
(1, 2, 3, 0.5, [-48, 53, 62, 68])
(1, 2.5, 3.5, 0.5, [47, -53, -62, -68])
(1, 3, 4, 0.5, [48, 51, 63, 67])
(1, 3.5, 4.5, 0.5, [51, -51, 62, -67])
(2, 4, 1, 0.5, [44, 51, 60, 67])
(2, 4.5, 1.5, 0.5, [-44, -51, 59, -67])
(2, 5, 2, 0.5, [-44, 50, 60, 65])
(2, 5.5, 2.5, 0.5, [-44, 48, -60, -65])
(2, 6, 3, 2, [43, 50, 59, 67])
(3, 8, 1, 0.5, [39, 55, 63, 70])
(3, 8.5, 1.5, 0.5, [-39, 56, 65, -70])
(3, 9, 2, 0.5, [51, 58, 67, 70])
(3, 9.5, 2.5, 0.5, [-51, -58, 65, -70])
(3, 10, 3, 0.5, [-51, -58, 67, 72])
(3, 10.5, 3.5, 0.5, [50, -58, -67, -72])
(3, 11, 4, 0.5, [51, 56, 60, 72])
(3, 11.5, 4.5, 0.5, [56, -56, -60, -72])
(4, 12, 1, 0.5, [50, 58, 58, 65])
(4, 12.5, 1.5, 0.5, [-50, -58, 63, -65])
(4, 13, 2, 0.5, [48, 58, 62, 70])
(4, 13.5, 2.5, 0.5, [46, -58, -62, 68])
(4, 14, 3, 1, [51, 58, 63, 67])
(4, 15, 4, 1, [39, 58, 63, 67])
(5, 16, 1, 0.5, [56, 56, 60, 63])
(5, 16.5, 1.5, 0.5, [55, -56, -60, -63])
(5, 17, 2, 0.5, [56, 56, 60, -63])
(5, 17.5, 2.5, 0.5, [-56, -56, -60, 65])
(5, 18, 3, 1, [47, 55, 62, 67])
(5, 19, 4, 0.5, [48, 55, 60, 65])
(5, 19.5, 4.5, 0.5, [-48, -55, -60, 63])
(6, 20, 1, 1, [41, 56, 60, 62])
(6, 21, 2, 0.5, [43, 55, 59, -62])
(6, 21.5, 2.5, 0.25, [-43, -55, -59, 60])
(6, 21.75, 2.75, 0.25, [-43, 53, -59, -60])
(6, 22, 3, 2, [36, 51, 55, 60])
(7, 24, 1, 0.5, [48, 60, 63, 67])
(7, 24.5, 1.5, 0.5, [50, -60, -63, -67])
(7, 25, 2, 0.5, [51, 58, 63, -67])
(7, 25.5, 2.5, 0.5, [-51, -58, -63, 68])
(7, 26, 3, 0.5, [-51, 58, 65, 70])
(7, 26.5, 3.5, 0.5, [50, -58, -65, -70])
(7, 27, 4, 0.5, [51, 58, 63, 67])
