(0, 0, 1, 1, [48, 60, 67, 76])
(1, 1, 1, 0.5, [48, 60, 67, 76])
(1, 1.5, 1.5, 0.5, [-48, 62, -67, -76])
(1, 2, 2, 1, [60, 64, 67, 72])
(1, 3, 3, 1, [59, 62, 67, 74])
(1, 4, 4, 1, [58, 60, 67, 76])
(2, 5, 1, 0.5, [57, 60, 65, 77])
(2, 5.5, 1.5, 0.5, [-57, -60, 67, -77])
(2, 6, 2, 0.5, [55, 65, 69, -77])
(2, 6.5, 2.5, 0.5, [53, -65, -69, -77])
(2, 7, 3, 1, [58, 65, 70, 74])
(2, 8, 4, 1, [54, 57, 69, 74])
(3, 9, 1, 0.5, [55, 59, 67, 74])
(3, 9.5, 1.5, 0.5, [53, -59, -67, -74])
(3, 10, 2, 1, [52, 60, 67, 72])
(3, 11, 3, 0.5, [53, 65, 69, 72])
(3, 11.5, 3.5, 0.5, [-53, 64, -69, -72])
(3, 12, 4, 1, [55, 62, 67, 71])
(4, 13, 1, 2, [48, 64, 67, 72])
(4, 15, 3, 1, [0, 0, 0, 0])
(4, 16, 4, 0.5, [43, 59, 67, 74])
(4, 16.5, 4.5, 0.5, [-43, 57, 66, -74])
(5, 17, 1, 0.5, [55, 59, 67, 74])
(5, 17.5, 1.5, 0.5, [54, 57, -67, -74])
(5, 18, 2, 0.5, [55, 59, -67, 74])
(5, 18.5, 2.5, 0.5, [57, 60, 66, -74])
(5, 19, 3, 0.5, [59, 62, 67, 74])
(5, 19.5, 3.5, 0.5, [55, -62, -67, -74])
(5, 20, 4, 0.5, [60, 60, 67, 76])
(5, 20.5, 4.5, 0.5, [-60, 58, -67, -76])
(6, 21, 1, 1, [53, 58, 67, 72])
(6, 22, 2, 0.5, [-53, 57, 65, -72])
(6, 22.5, 2.5, 0.5, [-53, 55, 64, -72])
(6, 23, 3, 1, [53, 57, 65, 72])
(6, 24, 4, 0.5, [52, 64, 67, 72])
(6, 24.5, 4.5, 0.5, [53, -64, -67, -72])
(7, 25, 1, 0.5, [55, 62, 67, 71])
(7, 25.5, 1.5, 0.5, [-55, -62, 65, -71])
(7, 26, 2, 0.5, [57, 60, 64, 72])
(7, 26.5, 2.5, 0.5, [55, -60, -64, -72])
(7, 27, 3, 1, [53, 60, 69, 74])
(7, 28, 4, 0.5, [55, 59, 67, 74])
(7, 28.5, 4.5, 0.5, [43, -59, 65, -74])
(8, 29, 1, 3, [48, 55, 64, 72])
(8, 32, 1, 1, [43, 62, 67, 71])
(9, 33, 1, 0.5, [55, 62, 67, 71])
(9, 33.5, 1.5, 0.5, [54, 64, -67, -71])
(9, 34, 2, 0.5, [52, 66, 69, 71])
(9, 34.5, 2.5, 0.5, [51, -66, -69, -71])
(9, 35, 3, 0.5, [52, 64, 67, 71])
(9, 35.5, 3.5, 0.5, [50, -64, -67, -71])
(9, 36, 4, 0.5, [48, 64, 68, 71])
(9, 36.5, 4.5, 0.5, [47, -64, -68, -71])
(10, 37, 1, 2, [45, 64, 69, 72])
(10, 39, 3, 1, [45, 64, 69, 72])
(10, 40, 4, 1, [50, 65, 69, 71])
(11, 41, 1, 0.5, [52, 64, 69, 71])
(11, 41.5, 1.5, 0.5, [53, -64, -69, -71])
(11, 42, 2, 0.5, [55, 64, 67, 71])
(11, 42.5, 2.5, 0.5, [57, 65, -67, -71])
(11, 43, 3, 0.5, [55, 67, 62, 71])
(11, 43.5, 3.5, 0.5, [53, -67, -62, -71])
(11, 44, 4, 0.5, [52, 65, 67, 71])
(11, 44.5, 4.5, 0.5, [50, -65, -67, -71])
(12, 45, 1, 1, [48, -65, 67, 72])
(12, 46, 2, 0.5, [-48, 64, -67, -72])
(12, 46.5, 2.5, 0.5, [-48, 62, -67, -72])
(12, 47, 3, 1, [48, 64, 67, 72])
(12, 48, 1, 1, [48, 60, 67, 76])
(13, 49, 1, 1, [60, 60, 67, 76])
(13, 50, 2, 1, [59, 62, -67, 74])
(13, 51, 3, 1, [57, 64, 67, 72])
(14, 52, 1, 1, [59, 62, 67, 74])
(14, 53, 2, 1, [57, -62, 69, -74])
(14, 54, 3, 1, [55, 67, 71, 76])
(15, 55, 1, 1, [57, 60, 72, 77])
(15, 56, 2, 1, [-57, -60, 71, -77])
(15, 57, 3, 1, [59, 62, 69, -77])
(16, 58, 1, 2, [60, 64, 67, 76])
(16, 60, 3, 1, [48, 67, 72, 76])
(17, 61, 1, 1, [55, 67, 71, 74])
(17, 62, 2, 1, [57, 65, 69, -74])
(17, 63, 3, 1, [58, 64, 67, 74])
(18, 64, 1, 1, [57, 65, 69, 73])
(18, 65, 2, 1, [55, 64, 70, -73])
(18, 66, 3, 1, [57, -64, 67, 73])
(19, 67, 1, 1, [58, 62, 65, 74])
(19, 68, 2, 1, [57, -62, -65, -74])
(19, 69, 3, 1, [55, 64, 70, -74])
(20, 70, 1, 2, [50, 65, 69, -74])
(20, 72, 3, 1, [57, 60, 69, 76])
(21, 73, 1, 1, [56, 59, 71, 76])
