(1, 0, 1, 1, [0, 0, 0, 0])
(1, 1, 2, 0.5, [48, 63, 72, 79])
(1, 1.5, 2.5, 0.5, [-48, 65, -72, -79])
(1, 2, 3, 1, [60, 67, 72, 75])
(1, 3, 4, 0.5, [55, 67, 71, -75])
(1, 3.5, 4.5, 0.25, [-55, -67, -71, 74])
(1, 3.75, 4.75, 0.25, [-55, 65, -71, -74])
(2, 4, 1, 1, [48, 63, 67, 72])
(2, 5, 2, 1, [60, 63, 72, 79])
(2, 6, 3, 1, [53, 62, 72, 80])
(2, 7, 4, 0.5, [55, 62, 71, 79])
(2, 7.5, 4.5, 0.5, [-55, -62, -71, 77])
(3, 8, 1, 0.5, [60, 60, 67, 75])
(3, 8.5, 1.5, 0.5, [-60, 63, -67, -75])
(3, 9, 2, 0.5, [56, 62, 72, 77])
(3, 9.5, 2.5, 0.5, [-56, 60, -72, -77])
(3, 10, 3, 1, [55, 62, 71, 79])
(3, 11, 4, 1, [55, 62, 71, 79])
(4, 12, 1, 1, [0, 0, 0, 0])
(4, 13, 2, 1, [48, 67, 72, 75])
(4, 14, 3, 1, [50, 65, 70, 77])
(4, 15, 4, 0.5, [-50, 65, 68, -77])
(4, 15.5, 4.5, 0.5, [-50, -65, -68, 70])
(5, 16, 1, 1, [51, 63, -68, 70])
(5, 17, 2, 1, [-51, -63, 67, -70])
(5, 18, 3, 1, [0, 0, 0, 0])
(5, 19, 4, 1, [50, 65, 70, 77])
(6, 20, 1, 1, [51, 63, 70, 79])
(6, 21, 2, 0.5, [55, 63, 70, -79])
(6, 21.5, 2.5, 0.5, [-55, 61, -70, 75])
(6, 22, 3, 2, [56, 60, 68, 75])
(7, 24, 1, 1, [0, 0, 0, 0])
(7, 25, 2, 1, [55, 64, 70, 79])
(7, 26, 3, 0.5, [53, 65, 68, 80])
(7, 26.5, 3.5, 0.5, [-53, -65, 72, -80])
(7, 27, 4, 0.5, [55, -65, 71, 79])
(7, 27.5, 4.5, 0.5, [-55, 63, -71, -79])
(8, 28, 1, 0.5, [56, -63, 72, 77])
(8, 28.5, 1.5, 0.5, [-56, 62, 65, -77])
(8, 29, 2, 0.5, [55, -62, 67, 75])
(8, 29.5, 2.5, 0.5, [-55, 60, -67, -75])
(8, 30, 3, 0.5, [53, -60, 68, 74])
(8, 30.5, 3.5, 0.5, [-53, 59, -68, -74])
(8, 31, 4, 0.5, [51, -59, 67, -74])
(8, 31.5, 4.5, 0.5, [-51, 60, -67, 72])
(9, 32, 1, 0.5, [50, 62, 65, 71])
(9, 32.5, 1.5, 0.5, [-50, -62, -65, 79])
(9, 33, 2, 0.5, [48, 67, 72, 77])
(9, 33.5, 2.5, 0.5, [-48, -67, -72, 75])
(9, 34, 3, 1, [55, 67, -72, 74])
(9, 35, 4, 0.5, [43, 67, 71, -74])
(9, 35.5, 4.5, 0.5, [-43, 65, -71, -74])
(10, 36, 1, 2, [48, 64, 67, 72])
(10, 38, 3, 2, [0, 0, 0, 0])
