(0, 0, 1, 1, [60, 64, 67, 72])
(1, 1, 1, 1, [57, 64, 69, 72])
(1, 2, 2, 1, [-57, 65, -69, -72])
(1, 3, 3, 1, [52, 67, 67, 71])
(2, 4, 1, 1, [53, 65, 60, 69])
(2, 5, 2, 1, [-53, -65, 62, -69])
(2, 6, 3, 0.5, [48, 64, 64, 67])
(2, 6.5, 3.5, 0.5, [-48, -64, 65, -67])
(3, 7, 1, 1, [52, 60, 67, 72])
(3, 8, 2, 1, [53, -60, 69, 74])
(3, 9, 3, 1, [55, 59, 67, -74])
(4, 10, 1, 2, [48, 60, 67, 76])
(4, 12, 3, 1, [60, 60, 67, 76])
(5, 13, 1, 1, [56, 59, 71, 76])
(5, 14, 2, 1, [54, 60, 69, -76])
(5, 15, 3, 1, [52, 62, 68, 76])
(6, 16, 1, 1, [57, 60, 69, 76])
(6, 17, 2, 0.5, [55, -60, 64, -76])
(6, 17.5, 2.5, 0.5, [-55, -60, 65, -76])
(6, 18, 3, 1, [53, 59, 67, 74])
(7, 19, 1, 0.5, [52, 60, 67, 72])
(7, 19.5, 1.5, 0.5, [-52, -60, -67, 74])
(7, 20, 2, 1, [53, -60, 69, 74])
(7, 21, 3, 0.5, [55, 59, 67, -74])
(7, 21.5, 3.5, 0.5, [-55, -59, -67, 72])
(8, 22, 1, 2, [48, 55, 64, 72])
(8, 24, 1, 1, [48, 55, 64, 72])
(9, 25, 1, 1, [53, 57, 65, 72])
(9, 26, 2, 1, [-53, 59, -65, 74])
(9, 27, 3, 1, [60, 60, 64, 76])
(10, 28, 1, 0.5, [59, 62, 68, 74])
(10, 28.5, 1.5, 0.5, [-59, 64, -68, -74])
(10, 29, 2, 1, [57, 65, 69, -74])
(10, 30, 3, 1, [56, 64, 71, 76])
(11, 31, 1, 1, [57, 64, 69, 72])
(11, 32, 2, 0.5, [52, -64, -69, 71])
(11, 32.5, 2.5, 0.5, [-52, -64, -69, 69])
(11, 33, 3, 1, [-52, 62, 68, 71])
(12, 34, 1, 2, [53, 60, 69, 69])
(12, 36, 3, 0.5, [53, 60, 65, 69])
(12, 36.5, 3.5, 0.5, [-53, -60, 64, -69])
(13, 37, 1, 1, [54, 57, 62, 74])
(13, 38, 2, 1, [-54, -57, -62, 72])
(13, 39, 3, 1, [55, 55, 62, 71])
(14, 40, 1, 1, [48, 55, 64, 72])
(14, 41, 2, 1, [50, 54, 62, 69])
(14, 42, 3, 1, [-50, -54, 60, -69])
(15, 43, 1, 2, [43, 55, 59, 67])
(15, 45, 3, 1, [52, 59, 64, 67])
(16, 46, 1, 1, [57, 60, 64, 72])
(16, 47, 2, 1, [59, 62, -64, -72])
(16, 48, 3, 1, [60, 64, 69, 72])
(17, 49, 1, 1, [59, 62, 67, 74])
(17, 50, 2, 1, [57, 60, -67, 76])
(17, 51, 3, 1, [55, 59, 67, 77])
(18, 52, 1, 1, [60, 60, 67, 76])
(18, 53, 2, 1, [-60, -60, 65, 74])
(18, 54, 3, 1, [56, 59, 64, 76])
(19, 55, 1, 2, [57, 60, 64, 72])
(19, 57, 3, 1, [53, 65, 69, 72])
(20, 58, 1, 1, [50, 57, 69, 77])
(20, 59, 2, 1, [52, -57, -69, -77])
(20, 60, 3, 1, [53, 62, 69, 77])
(21, 61, 1, 1, [55, 62, 70, 76])
(21, 62, 2, 1, [57, -62, 65, 74])
(21, 63, 3, 1, [-57, 61, 67, 76])
(22, 64, 1, 2, [50, 57, 65, 74])
(22, 66, 3, 1, [55, 59, 67, 74])
(23, 67, 1, 1, [48, 60, 67, 76])
(23, 68, 2, 1, [47, -60, -67, -76])
(23, 69, 3, 1, [45, 60, 69, 76])
(24, 70, 1, 1, [50, 57, 65, 77])
(24, 71, 2, 1, [48, -57, 69, -77])
(24, 72, 3, 1, [47, 62, -69, 77])
(25, 73, 1, 1, [52, 62, 67, 79])
(25, 74, 2, 0.5, [50, 59, -67, -79])
(25, 74.5, 2.5, 0.5, [-50, -59, -67, 77])
(25, 75, 3, 0.5, [48, 60, -67, 76])
(25, 75.5, 3.5, 0.5, [-48, -60, -67, 74])
(26, 76, 1, 2, [53, 60, 69, 72])
(26, 78, 3, 0.5, [60, 60, 67, 76])
(26, 78.5, 3.5, 0.5, [-60, 59, -67, -76])
(27, 79, 1, 1, [54, 57, 69, 74])
(27, 80, 2, 1, [-54, -57, -69, 72])
(27, 81, 3, 1, [55, 62, 67, 71])
(28, 82, 1, 1, [52, 60, 67, 72])
(28, 83, 2, 1, [48, 64, -67, 69])
