(0, 0, 1, 0.5, [48, 64, 67, 72])
(0, 0.5, 1.5, 0.5, [-48, 65, 71, 74])
(1, 1, 1, 0.5, [60, 67, 72, 76])
(1, 1.5, 1.5, 0.5, [59, -67, -72, -76])
(1, 2, 2, 1, [57, 69, 72, 77])
(1, 3, 3, 1, [55, 62, 71, 79])
(1, 4, 4, 0.5, [50, 62, 69, 77])
(1, 4.5, 4.5, 0.5, [-50, -62, 71, -77])
(2, 5, 1, 0.5, [52, 67, 72, 76])
(2, 5.5, 1.5, 0.5, [53, -67, -72, -76])
(2, 6, 2, 0.5, [55, 67, -72, 74])
(2, 6.5, 2.5, 0.5, [-55, -67, 71, -74])
(2, 7, 3, 1, [48, 67, 72, 76])
(2, 8, 4, 1, [57, 69, 72, 76])
(3, 9, 1, 0.5, [52, 67, 72, 76])
(3, 9.5, 1.5, 0.5, [53, -67, -72, -76])
(3, 10, 2, 0.5, [55, 67, 71, 74])
(3, 10.5, 2.5, 0.5, [-55, -67, 72, 76])
(3, 11, 3, 0.5, [50, 69, 74, 77])
(3, 11.5, 3.5, 0.5, [52, 67, 72, 76])
(3, 12, 4, 0.5, [53, 67, 71, 74])
(3, 12.5, 4.5, 0.5, [55, 65, -71, -74])
(4, 13, 1, 0.5, [57, 64, 72, 72])
(4, 13.5, 1.5, 0.25, [55, -64, -72, -72])
(4, 13.75, 1.75, 0.25, [-55, -64, -72, 74])
(4, 14, 2, 0.5, [53, 69, 72, 74])
(4, 14.5, 2.5, 0.25, [55, 67, 71, -74])
(4, 14.75, 2.75, 0.25, [-55, 65, -71, -74])
(4, 15, 3, 1, [48, 64, 67, 72])
(4, 16, 1, 1, [60, 64, 67, 72])
(5, 17, 1, 1, [59, 62, 67, 74])
(5, 18, 2, 1, [58, 60, 67, 76])
(5, 19, 3, 1, [57, 60, 69, 77])
(5, 20, 4, 1, [55, 61, 69, 76])
(6, 21, 1, 0.5, [53, 62, 69, 74])
(6, 21.5, 1.5, 0.5, [58, -62, 65, -74])
(6, 22, 2, 0.5, [55, 67, 70, -74])
(6, 22.5, 2.5, 0.5, [57, -67, 69, 73])
(6, 23, 3, 1, [50, 65, 69, 74])
(6, 24, 4, 0.5, [55, 62, 71, 74])
(6, 24.5, 4.5, 0.5, [53, -62, -71, -74])
(7, 25, 1, 1, [52, 67, 72, 76])
(7, 26, 2, 1, [50, 65, 70, 77])
(7, 27, 3, 1, [49, 64, 69, 79])
(7, 28, 4, 0.5, [50, 65, 69, 77])
(7, 28.5, 4.5, 0.5, [-50, 67, 71, -77])
(8, 29, 1, 0.5, [57, 69, 72, 76])
(8, 29.5, 1.5, 0.5, [55, -69, -72, -76])
(8, 30, 2, 0.5, [53, 57, -72, 74])
(8, 30.5, 2.5, 0.25, [-53, -57, 71, -74])
(8, 30.75, 2.75, 0.25, [-53, -57, 69, -74])
(8, 31, 3, 1, [52, 59, 68, 76])
(8, 32, 4, 0.5, [57, 60, 69, 76])
(8, 32.5, 4.5, 0.5, [59, 62, -69, -76])
(9, 33, 1, 0.5, [60, 64, 67, 76])
(9, 33.5, 1.5, 0.5, [-60, 65, 69, -76])
(9, 34, 2, 0.5, [59, 67, 71, 74])
(9, 34.5, 2.5, 0.5, [57, 60, 72, 76])
(9, 35, 3, 0.5, [56, 59, 74, 77])
(9, 35.5, 3.5, 0.5, [57, 60, 72, 76])
(9, 36, 4, 0.5, [54, 57, -72, 74])
(9, 36.5, 4.5, 0.5, [56, 59, 71, -74])
(10, 37, 1, 0.5, [57, 60, 69, 72])
(10, 37.5, 1.5, 0.25, [52, -60, 67, -72])
(10, 37.75, 1.75, 0.25, [-52, -60, -67, 74])
(10, 38, 2, 0.5, [53, -60, 69, 74])
(10, 38.5, 2.5, 0.5, [55, 59, 67, -74])
(10, 39, 3, 1, [48, 64, 67, 72])
