(0, 0, 1, 1, [60, 64, 67, 72])
(1, 1, 1, 0.5, [59, 62, 67, 79])
(1, 1.5, 1.5, 0.5, [-59, -62, 69, -79])
(1, 2, 2, 0.5, [55, 67, 71, 79])
(1, 2.5, 2.5, 0.5, [-55, 65, -71, -79])
(1, 3, 3, 0.5, [60, 64, 72, 79])
(1, 3.5, 3.5, 0.5, [62, 65, -72, -79])
(1, 4, 4, 0.5, [64, 67, 72, 79])
(1, 4.5, 4.5, 0.5, [60, -67, -72, -79])
(2, 5, 1, 0.5, [53, 65, 72, 81])
(2, 5.5, 1.5, 0.5, [-53, 64, -72, -81])
(2, 6, 2, 0.5, [55, 62, 71, 79])
(2, 6.5, 2.5, 0.5, [-55, -62, -71, 77])
(2, 7, 3, 1, [48, 60, 67, 76])
(2, 8, 4, 1, [55, 59, 67, 74])
(3, 9, 1, 0.5, [60, 60, 67, 76])
(3, 9.5, 1.5, 0.5, [-60, -60, 69, 78])
(3, 10, 2, 0.5, [59, 62, 71, 79])
(3, 10.5, 2.5, 0.5, [60, -62, -71, -79])
(3, 11, 3, 0.5, [62, 62, 69, 79])
(3, 11.5, 3.5, 0.5, [-62, -62, -69, 81])
(3, 12, 4, 0.5, [50, 62, 71, 78])
(3, 12.5, 4.5, 0.5, [-50, -62, 72, -78])
(4, 13, 1, 3, [55, 62, 71, 79])
(4, 16, 4, 0.5, [55, 62, 71, 79])
(4, 16.5, 4.5, 0.5, [53, -62, -71, -79])
(5, 17, 1, 0.5, [52, 64, 72, 79])
(5, 17.5, 1.5, 0.5, [53, -64, -72, -79])
(5, 18, 2, 0.5, [55, 62, 71, 79])
(5, 18.5, 2.5, 0.5, [57, 60, 69, -79])
(5, 19, 3, 0.5, [59, 62, 67, 79])
(5, 19.5, 3.5, 0.5, [55, -62, -67, 77])
(5, 20, 4, 0.5, [60, 60, 67, 76])
(5, 20.5, 4.5, 0.5, [-60, -60, 65, 77])
(6, 21, 1, 0.5, [52, 60, 64, 79])
(6, 21.5, 1.5, 0.5, [-52, -60, 60, -79])
(6, 22, 2, 0.5, [53, 60, 69, 77])
(6, 22.5, 2.5, 0.5, [-53, -60, -69, 76])
(6, 23, 3, 1, [55, 67, 71, 74])
(6, 24, 4, 0.5, [52, 59, 76, 79])
(6, 24.5, 4.5, 0.5, [-52, -59, 74, -79])
(7, 25, 1, 0.5, [57, 60, 72, 77])
(7, 25.5, 1.5, 0.5, [59, 62, -72, -77])
(7, 26, 2, 0.5, [60, 64, -72, 76])
(7, 26.5, 2.5, 0.5, [-60, 60, 71, -76])
(7, 27, 3, 0.5, [-60, 65, 69, 74])
(7, 27.5, 3.5, 0.5, [59, -65, -69, -74])
(7, 28, 4, 0.5, [57, -65, 71, -74])
(7, 28.5, 4.5, 0.5, [56, 64, -71, 76])
(8, 29, 1, 0.5, [57, 64, 69, 72])
(8, 29.5, 1.5, 0.5, [-57, -64, 71, 74])
(8, 30, 2, 0.5, [55, 57, 72, 76])
(8, 30.5, 2.5, 0.5, [53, -57, 74, 77])
(8, 31, 3, 1, [52, 59, 76, 79])
(8, 32, 4, 1, [61, 64, 69, 79])
(9, 33, 1, 0.5, [62, 65, 69, 77])
(9, 33.5, 1.5, 0.5, [-62, 67, 71, -77])
(9, 34, 2, 0.5, [57, 69, 72, 76])
(9, 34.5, 2.5, 0.5, [55, -69, -72, -76])
(9, 35, 3, 0.5, [53, 69, 72, 74])
(9, 35.5, 3.5, 0.5, [50, -69, -72, -74])
(9, 36, 4, 0.5, [55, 67, 71, 74])
(9, 36.5, 4.5, 0.5, [-55, 65, -71, -74])
(10, 37, 1, 3, [48, 64, 67, 72])
