(0, 0, 1, 0.5, [48, 52, 55, 60])
(0, 0.5, 1.5, 0.5, [50, 53, -55, -60])
(1, 1, 1, 0.5, [52, 55, 60, 67])
(1, 1.5, 1.5, 0.5, [53, 57, 62, -67])
(1, 2, 2, 0.5, [55, 59, 64, 67])
(1, 2.5, 2.5, 0.5, [-55, -59, 62, 65])
(1, 3, 3, 0.5, [48, 55, -62, 64])
(1, 3.5, 3.5, 0.5, [-48, -55, 60, -64])
(1, 4, 4, 0.5, [43, 55, -60, 62])
(1, 4.5, 4.5, 0.5, [-43, -55, 59, -62])
(2, 5, 1, 0.5, [48, 55, 60, 64])
(2, 5.5, 1.5, 0.5, [-48, -55, 59, -64])
(2, 6, 2, 1, [50, 50, 57, 66])
(2, 7, 3, 1, [43, 50, 59, 67])
(2, 8, 4, 1, [47, 55, 62, 67])
(3, 9, 1, 0.5, [48, 55, -62, 64])
(3, 9.5, 1.5, 0.5, [-48, -55, 60, -64])
(3, 10, 2, 0.5, [47, -55, 62, 67])
(3, 10.5, 2.5, 0.5, [43, 59, 64, -67])
(3, 11, 3, 0.5, [45, 60, -64, 65])
(3, 11.5, 3.5, 0.25, [50, 57, 62, -65])
(3, 11.75, 3.75, 0.25, [-50, -57, 60, -65])
(3, 12, 4, 0.5, [47, 55, 62, 67])
(3, 12.5, 4.5, 0.5, [43, -55, -62, -67])
(4, 13, 1, 0.5, [48, 55, -62, 64])
(4, 13.5, 1.5, 0.5, [-48, -55, 60, -64])
(4, 14, 2, 0.5, [43, 55, -60, 62])
(4, 14.5, 2.5, 0.5, [-43, 53, 59, -62])
(4, 15, 3, 1, [36, 52, 55, 60])
(4, 16, 4, 1, [48, 52, 60, 67])
(5, 17, 1, 0.5, [41, 53, 60, 69])
(5, 17.5, 1.5, 0.5, [43, -53, -60, -69])
(5, 18, 2, 0.5, [45, 48, 60, 69])
(5, 18.5, 2.5, 0.5, [47, 50, -60, -69])
(5, 19, 3, 0.5, [48, 52, 55, 64])
(5, 19.5, 3.5, 0.5, [50, -52, -55, -64])
(5, 20, 4, 0.5, [52, 60, -55, 67])
(5, 20.5, 4.5, 0.5, [49, 58, 64, -67])
(6, 21, 1, 0.5, [50, 57, -64, 65])
(6, 21.5, 1.5, 0.25, [52, -57, 62, -65])
(6, 21.75, 1.75, 0.25, [-52, -57, 61, -65])
(6, 22, 2, 0.5, [53, 57, 62, 65])
(6, 22.5, 2.5, 0.5, [55, -57, -62, -65])
(6, 23, 3, 0.5, [57, 57, -62, 64])
(6, 23.5, 3.5, 0.5, [-57, -57, 61, -64])
(6, 24, 4, 1, [45, 57, 64, 72])
(7, 25, 1, 0.5, [52, 55, 64, 71])
(7, 25.5, 1.5, 0.5, [-52, -55, 62, -71])
(7, 26, 2, 0.5, [53, 57, 60, 69])
(7, 26.5, 2.5, 0.5, [-53, 59, 62, -69])
(7, 27, 3, 0.5, [48, 60, 64, 67])
(7, 27.5, 3.5, 0.5, [47, -60, 62, -67])
(7, 28, 4, 0.5, [45, 52, 60, -67])
(7, 28.5, 4.5, 0.5, [-45, -52, -60, 69])
(8, 29, 1, 0.5, [50, 53, 60, 65])
(8, 29.5, 1.5, 0.5, [-50, -53, -60, 64])
(8, 30, 2, 0.5, [43, -53, -60, 62])
(8, 30.5, 2.5, 0.25, [-43, 55, 59, -62])
(8, 30.75, 2.75, 0.25, [-43, 53, -59, -62])
(8, 31, 3, 1, [48, 52, 55, 60])
