(0, 0, 1, 0.5, [48, 52, 55, 60])
(0, 0.5, 1.5, 0.5, [47, 50, -55, -60])
(1, 1, 1, 0.5, [48, 52, 60, 67])
(1, 1.5, 1.5, 0.5, [50, 53, -60, -67])
(1, 2, 2, 0.5, [52, 55, 60, 67])
(1, 2.5, 2.5, 0.5, [48, 52, -60, -67])
(1, 3, 3, 0.5, [53, 53, 60, 69])
(1, 3.5, 3.5, 0.5, [52, -53, -60, -69])
(1, 4, 4, 0.5, [50, 53, 65, 71])
(1, 4.5, 4.5, 0.5, [-50, 55, -65, -71])
(2, 5, 1, 0.5, [45, 57, -65, 72])
(2, 5.5, 1.5, 0.5, [47, -57, -65, -72])
(2, 6, 2, 0.5, [48, 55, 64, -72])
(2, 6.5, 2.5, 0.5, [-48, 53, 62, -72])
(2, 7, 3, 1, [36, 55, 64, 72])
(2, 8, 4, 0.5, [60, 67, 67, 76])
(2, 8.5, 4.5, 0.5, [-60, -67, 69, -76])
(3, 9, 1, 1, [56, 65, 71, 74])
(3, 10, 2, 0.5, [57, 64, 69, 72])
(3, 10.5, 2.5, 0.5, [55, -64, -69, -72])
(3, 11, 3, 1, [54, 63, 69, 72])
(3, 12, 4, 1, [55, 62, 67, 71])
(4, 13, 1, 3, [48, 64, 67, 72])
(4, 16, 1, 0.5, [48, 64, 67, 72])
(4, 16.5, 1.5, 0.5, [-48, 65, -67, 74])
(5, 17, 1, 0.5, [60, 67, 72, 76])
(5, 17.5, 1.5, 0.5, [59, -67, -72, -76])
(5, 18, 2, 0.5, [57, 60, 72, 76])
(5, 18.5, 2.5, 0.5, [55, -60, 71, -76])
(5, 19, 3, 0.5, [54, 62, 69, 74])
(5, 19.5, 3.5, 0.5, [50, 60, 66, -74])
(5, 20, 4, 0.5, [52, 59, 67, -74])
(5, 20.5, 4.5, 0.5, [54, 57, 69, 72])
(6, 21, 1, 0.5, [55, 55, 62, 71])
(6, 21.5, 1.5, 0.5, [54, -55, 64, 69])
(6, 22, 2, 0.5, [52, 54, 66, 71])
(6, 22.5, 2.5, 0.5, [51, -54, -66, -71])
(6, 23, 3, 1, [52, 59, 64, 67])
(6, 24, 4, 0.5, [52, 64, 67, 71])
(6, 24.5, 4.5, 0.5, [-52, 62, -67, -71])
(7, 25, 1, 0.5, [57, 60, -67, 72])
(7, 25.5, 1.5, 0.5, [45, -60, 66, -72])
(7, 26, 2, 0.5, [47, 62, 67, 71])
(7, 26.5, 2.5, 0.5, [48, -62, -67, -71])
(7, 27, 3, 0.5, [50, 62, -67, 69])
(7, 27.5, 3.5, 0.5, [48, 64, -67, -69])
(7, 28, 4, 0.5, [50, 62, 66, 69])
(7, 28.5, 4.5, 0.5, [38, 60, -66, -69])
(8, 29, 1, 3, [43, 59, 62, 67])
(8, 32, 4, 1, [47, 55, 62, 67])
(9, 33, 1, 0.5, [48, 55, 60, 64])
(9, 33.5, 1.5, 0.5, [50, -55, -60, 65])
(9, 34, 2, 0.5, [52, 60, 60, 67])
(9, 34.5, 2.5, 0.5, [48, 58, -60, -67])
(9, 35, 3, 0.5, [53, 57, 60, 69])
(9, 35.5, 3.5, 0.5, [-53, 59, 62, -69])
(9, 36, 4, 0.5, [52, 60, 64, 67])
(9, 36.5, 4.5, 0.5, [50, 58, -64, -67])
(10, 37, 1, 1, [49, 57, 64, 67])
(10, 38, 2, 0.5, [50, -57, 62, 65])
(10, 38.5, 2.5, 0.5, [-50, -57, -62, 64])
(10, 39, 3, 1, [45, 57, 61, 64])
(10, 40, 4, 1, [40, 58, 60, 67])
(11, 41, 1, 0.5, [41, 57, 60, 65])
(11, 41.5, 1.5, 0.5, [43, -57, -60, -65])
(11, 42, 2, 0.5, [45, 57, 60, 64])
(11, 42.5, 2.5, 0.5, [43, -57, -60, -64])
(11, 43, 3, 0.5, [41, 57, -60, 62])
(11, 43.5, 3.5, 0.5, [38, -57, -60, -62])
(11, 44, 4, 0.5, [43, 55, 59, 62])
(11, 44.5, 4.5, 0.5, [-43, 53, -59, -62])
(12, 45, 1, 3, [36, 52, 55, 60])
