(0, 0, 1, 0.5, [51, 55, 60, 60])
(0, 0.5, 1.5, 0.5, [50, 53, 59, 62])
(1, 1, 1, 1, [48, 55, 60, 63])
(1, 2, 2, 0.5, [-48, 53, 56, 62])
(1, 2.5, 2.5, 0.5, [47, -53, -56, -62])
(1, 3, 3, 0.5, [48, 51, 55, 63])
(1, 3.5, 3.5, 0.5, [46, -51, -55, -63])
(1, 4, 4, 0.5, [44, 51, 60, 65])
(1, 4.5, 4.5, 0.5, [46, 50, 58, -65])
(2, 5, 1, 2, [39, 51, 58, 67])
(2, 7, 3, 1, [39, 51, 58, 67])
(2, 8, 4, 1, [50, 53, 58, 70])
(3, 9, 1, 1, [48, 54, 63, 69])
(3, 10, 2, 1, [49, 58, 64, 67])
(3, 11, 3, 0.5, [50, 57, 62, 67])
(3, 11.5, 3.5, 0.5, [-50, 58, -62, -67])
(3, 12, 4, 1, [38, 60, 62, 66])
(4, 13, 1, 3, [43, 58, 62, 67])
(4, 16, 1, 0.5, [55, 58, 62, 67])
(4, 16.5, 1.5, 0.5, [-55, -58, 64, -67])
(5, 17, 1, 1, [-55, 60, 66, 69])
(5, 18, 2, 0.5, [55, 62, 67, 70])
(5, 18.5, 2.5, 0.5, [53, -62, -67, -70])
(5, 19, 3, 0.5, [52, 60, 67, 72])
(5, 19.5, 3.5, 0.5, [-52, -60, -67, 70])
(5, 20, 4, 0.5, [53, 60, 65, 69])
(5, 20.5, 4.5, 0.5, [51, -60, -65, -69])
(6, 21, 1, 0.5, [50, 58, 65, 70])
(6, 21.5, 1.5, 0.5, [46, 62, -65, -70])
(6, 22, 2, 0.5, [48, 60, 63, -70])
(6, 22.5, 2.5, 0.5, [50, 58, 65, 68])
(6, 23, 3, 1, [51, 58, 63, 67])
(6, 24, 4, 0.5, [39, 58, 63, 67])
(6, 24.5, 4.5, 0.5, [-39, -58, 61, -67])
(7, 25, 1, 1, [44, 56, 60, 65])
(7, 26, 2, 1, [45, 54, 60, 63])
(7, 27, 3, 1, [46, 53, 58, 63])
(7, 28, 4, 0.5, [34, -53, 58, 62])
(7, 28.5, 4.5, 0.25, [-34, 55, -58, -62])
(7, 28.75, 4.75, 0.25, [-34, 56, -58, -62])
(8, 29, 1, 3, [39, 55, 58, 63])
(8, 32, 4, 0.5, [47, 55, 62, 67])
(8, 32.5, 4.5, 0.5, [-47, -55, -62, 65])
(9, 33, 1, 0.5, [48, 55, 63, 63])
(9, 33.5, 1.5, 0.5, [46, -55, -63, -63])
(9, 34, 2, 0.5, [44, 60, -63, 65])
(9, 34.5, 2.5, 0.5, [46, 58, 62, -65])
(9, 35, 3, 0.5, [39, 58, 63, 67])
(9, 35.5, 3.5, 0.5, [43, -58, -63, -67])
(9, 36, 4, 0.5, [45, 60, -63, 65])
(9, 36.5, 4.5, 0.5, [47, 62, 62, -65])
(10, 37, 1, 0.5, [48, 55, -62, 63])
(10, 37.5, 1.5, 0.5, [44, 54, 60, -63])
(10, 38, 2, 0.5, [43, 55, 60, -63])
(10, 38.5, 2.5, 0.5, [42, 57, -60, -63])
(10, 39, 3, 1, [43, 55, 59, 62])
(10, 40, 4, 1, [48, 55, 60, 63])
(11, 41, 1, 0.5, [50, 53, -60, 65])
(11, 41.5, 1.5, 0.5, [-50, -53, 59, -65])
(11, 42, 2, 0.5, [51, 55, 60, 63])
(11, 42.5, 2.5, 0.5, [53, -55, -60, -63])
(11, 43, 3, 1, [55, 55, -60, 62])
(11, 44, 4, 0.5, [43, -55, 59, -62])
(11, 44.5, 4.5, 0.5, [-43, 53, -59, -62])
(12, 45, 1, 3, [48, 51, 55, 60])
