(1, 0, 1, 1, [36, 52, 55, 60])
(1, 1, 2, 0.5, [48, 53, 57, -60])
(1, 1.5, 2.5, 0.5, [-48, -53, 59, 62])
(1, 2, 3, 1, [-48, 55, 60, 64])
(1, 3, 4, 1, [45, 57, 60, 65])
(2, 4, 1, 0.5, [40, 55, 60, 67])
(2, 4.5, 1.5, 0.5, [-40, -55, 62, -67])
(2, 5, 2, 1, [52, 60, 64, 67])
(2, 6, 3, 0.5, [54, 60, 64, 69])
(2, 6.5, 3.5, 0.5, [-54, 62, 62, -69])
(2, 7, 4, 0.5, [56, 62, 65, 71])
(2, 7.5, 4.5, 0.5, [52, 56, 64, -71])
(3, 8, 1, 2, [57, 57, 60, 72])
(3, 10, 3, 1, [45, 52, 57, 60])
(3, 11, 4, 0.5, [-45, 53, -57, -60])
(3, 11.5, 4.5, 0.5, [-45, -53, 59, 62])
(4, 12, 1, 1, [57, 52, 60, 64])
(4, 13, 2, 0.5, [55, 57, 62, 65])
(4, 13.5, 2.5, 0.5, [53, -57, -62, -65])
(4, 14, 3, 0.5, [52, 58, 61, 67])
(4, 14.5, 3.5, 0.5, [50, -58, 62, -67])
(4, 15, 4, 0.5, [49, 57, 64, 67])
(4, 15.5, 4.5, 0.5, [45, -57, -64, -67])
(5, 16, 1, 0.5, [50, 57, 64, 65])
(5, 16.5, 1.5, 0.5, [-50, -57, 62, -65])
(5, 17, 2, 0.5, [52, 55, 62, 64])
(5, 17.5, 2.5, 0.5, [53, 57, 60, -64])
(5, 18, 3, 2, [55, 59, 55, 62])
(6, 20, 1, 1, [48, 60, 55, 64])
(6, 21, 2, 1, [-48, 58, -55, -64])
(6, 22, 3, 0.5, [53, 57, 57, 60])
(6, 22.5, 3.5, 0.5, [55, -57, 59, -60])
(6, 23, 4, 0.5, [53, 57, 60, 60])
(6, 23.5, 4.5, 0.5, [52, 55, -60, -60])
(7, 24, 1, 0.5, [50, 53, 60, 65])
(7, 24.5, 1.5, 0.5, [-50, 55, 59, -65])
(7, 25, 2, 0.5, [45, 57, 60, 64])
(7, 25.5, 2.5, 0.5, [43, -57, -60, -64])
(7, 26, 3, 1, [41, 57, 60, 62])
(7, 27, 4, 0.5, [43, 55, 59, -62])
(7, 27.5, 4.5, 0.5, [-43, 53, -59, -62])
(8, 28, 1, 4, [36, 52, 55, 60])
(9, 32, 1, 0.5, [52, 52, 60, 67])
(9, 32.5, 1.5, 0.5, [-52, 53, -60, -67])
(9, 33, 2, 0.5, [-52, 55, -60, -67])
(9, 33.5, 2.5, 0.5, [53, -55, -60, -67])
(9, 34, 3, 0.5, [55, -55, 60, 62])
(9, 34.5, 3.5, 0.5, [-55, -55, 59, -62])
(9, 35, 4, 0.5, [49, 55, 58, 64])
(9, 35.5, 4.5, 0.5, [-49, -55, 57, -64])
(10, 36, 1, 0.5, [50, 53, 57, 65])
(10, 36.5, 1.5, 0.5, [48, -53, -57, -65])
(10, 37, 2, 0.5, [46, 53, 62, 65])
(10, 37.5, 2.5, 0.5, [45, -53, -62, -65])
(10, 38, 3, 1, [43, 58, 62, 64])
(10, 39, 4, 0.5, [45, 57, 61, -64])
(10, 39.5, 4.5, 0.25, [-45, -57, -61, 62])
(10, 39.75, 4.75, 0.25, [-45, 55, -61, -62])
(11, 40, 1, 2, [38, 53, 57, 62])
(11, 42, 3, 0.5, [40, 52, 60, 67])
(11, 42.5, 3.5, 0.5, [-40, 55, -60, -67])
(11, 43, 4, 0.5, [-40, 60, -60, -67])
(11, 43.5, 4.5, 0.5, [-40, -60, 58, -67])
(12, 44, 1, 0.5, [41, -60, 57, 69])
(12, 44.5, 1.5, 0.5, [53, -60, 60, -69])
(12, 45, 2, 0.5, [52, 62, 65, 71])
(12, 45.5, 2.5, 0.5, [50, -62, -65, -71])
(12, 46, 3, 0.5, [57, 60, 64, 72])
(12, 46.5, 3.5, 0.5, [45, 59, 62, -72])
(12, 47, 4, 0.5, [57, 57, 60, 64])
(12, 47.5, 4.5, 0.5, [55, -57, -60, -64])
(13, 48, 1, 0.5, [53, 57, 60, 62])
(13, 48.5, 1.5, 0.5, [50, -57, -60, -62])
(13, 49, 2, 0.5, [55, 55, 59, -62])
(13, 49.5, 2.5, 0.5, [43, 53, -59, 62])
(13, 50, 3, 2, [48, 52, 55, 60])
