(0, 0, 1, 0.5, [41, 56, 60, 65])
(0, 0.5, 1.5, 0.5, [43, 55, 58, -65])
(1, 1, 1, 0.5, [44, 53, 56, 60])
(1, 1.5, 1.5, 0.5, [43, 55, 58, -60])
(1, 2, 2, 1, [41, 56, 60, 65])
(1, 3, 3, 0.5, [49, -56, -60, 65])
(1, 3.5, 3.5, 0.25, [-49, 55, 58, -65])
(1, 3.75, 3.75, 0.25, [-49, 53, 56, -65])
(1, 4, 4, 0.5, [-49, 58, 55, -65])
(1, 4.5, 4.5, 0.5, [-49, -58, 53, -65])
(2, 5, 1, 2, [48, 52, 60, 67])
(2, 7, 3, 1, [0, 0, 0, 0])
(2, 8, 4, 1, [48, 60, 64, 67])
(3, 9, 1, 0.5, [53, 60, 65, 68])
(3, 9.5, 1.5, 0.5, [-53, 62, -65, 70])
(3, 10, 2, 0.5, [51, 63, 67, 72])
(3, 10.5, 2.5, 0.5, [53, -63, -67, -72])
(3, 11, 3, 0.5, [55, 62, 67, 71])
(3, 11.5, 3.5, 0.5, [-55, 60, -67, -71])
(3, 12, 4, 0.25, [-55, 62, -67, -71])
(3, 12.25, 4.25, 0.25, [-55, 64, -67, -71])
(3, 12.5, 4.5, 0.5, [-55, 65, -67, -71])
(4, 13, 1, 2, [48, 64, 67, 72])
(4, 15, 3, 0.5, [53, 60, 65, 68])
(4, 15.5, 3.5, 0.5, [51, -60, 67, -68])
(4, 16, 4, 0.5, [49, 63, 68, 68])
(4, 16.5, 4.5, 0.5, [48, -63, -68, -68])
(5, 17, 1, 0.5, [49, 65, -68, 70])
(5, 17.5, 1.5, 0.5, [46, -65, -68, -70])
(5, 18, 2, 0.5, [51, 63, 67, 70])
(5, 18.5, 2.5, 0.5, [39, -63, -67, -70])
(5, 19, 3, 0.5, [44, 63, 68, 72])
(5, 19.5, 3.5, 0.5, [46, -63, -68, -72])
(5, 20, 4, 0.5, [48, 63, -68, -72])
(5, 20.5, 4.5, 0.5, [44, -63, 66, -72])
(6, 21, 1, 2, [49, 61, 65, 68])
(6, 23, 3, 1, [0, 0, 0, 0])
(6, 24, 4, 1, [44, 63, 68, 72])
(7, 25, 1, 0.5, [51, 63, 67, 70])
(7, 25.5, 1.5, 0.5, [53, 56, 65, -70])
(7, 26, 2, 0.5, [55, 55, 63, 70])
(7, 26.5, 2.5, 0.5, [56, 53, 62, -70])
(7, 27, 3, 0.5, [55, 55, 63, 70])
(7, 27.5, 3.5, 0.5, [53, 56, 65, -70])
(7, 28, 4, 0.5, [51, 58, 67, 67])
(7, 28.5, 4.5, 0.5, [50, -58, 65, -67])
(8, 29, 1, 0.5, [52, -58, 67, 72])
(8, 29.5, 1.5, 0.5, [48, 56, 64, -72])
(8, 30, 2, 0.5, [50, -56, 65, 70])
(8, 30.5, 2.5, 0.5, [52, 55, 67, -70])
(8, 31, 3, 0.25, [53, 56, -67, 68])
(8, 31.25, 3.25, 0.25, [-53, 58, -67, -68])
(8, 31.5, 3.5, 0.5, [-53, 60, 65, -68])
(8, 32, 4, 0.5, [48, 60, -65, 67])
(8, 32.5, 4.5, 0.25, [-48, -60, 64, -67])
(8, 32.75, 4.75, 0.25, [-48, 58, -64, -67])
(9, 33, 1, 0.5, [49, 56, 65, 65])
(9, 33.5, 1.5, 0.25, [-49, 60, -65, -65])
(9, 33.75, 1.75, 0.25, [-49, -60, 64, -65])
(9, 34, 2, 0.5, [-49, -60, 65, -65])
(9, 34.5, 2.5, 0.5, [-49, 58, 53, -65])
(9, 35, 3, 2, [48, 52, 60, 67])
(10, 37, 1, 0.5, [41, 53, 60, 68])
(10, 37.5, 1.5, 0.5, [-41, -53, 62, -68])
(10, 38, 2, 0.5, [43, 58, 63, 67])
(10, 38.5, 2.5, 0.5, [-43, -58, 64, -67])
(10, 39, 3, 0.5, [44, 60, 65, 65])
(10, 39.5, 3.5, 0.25, [46, 58, 61, -65])
(10, 39.75, 3.75, 0.25, [-46, 56, -61, -65])
(10, 40, 4, 0.5, [48, 55, 60, 64])
(10, 40.5, 4.5, 0.5, [46, -55, -60, -64])
(11, 41, 1, 0.5, [44, 53, -60, 65])
(11, 41.5, 1.5, 0.5, [43, 48, 58, -65])
(11, 42, 2, 0.5, [44, 53, 60, -65])
(11, 42.5, 2.5, 0.5, [41, -53, 56, -65])
(11, 43, 3, 1, [48, -53, 60, 67])
(11, 44, 4, 1, [-48, 52, -60, -67])
(12, 45, 1, 1, [0, 0, 0, 0])
(12, 46, 2, 1, [48, 55, 64, 72])
(12, 47, 3, 0.5, [53, 53, 60, 68])
(12, 47.5, 3.5, 0.5, [51, 55, -60, -68])
(12, 48, 4, 0.5, [49, 56, 65, 68])
(12, 48.5, 4.5, 0.5, [-49, 58, -65, -68])
(13, 49, 1, 0.5, [48, 60, 63, 68])
(13, 49.5, 1.5, 0.5, [46, 61, -63, -68])
(13, 50, 2, 0.5, [44, 60, -63, 72])
(13, 50.5, 2.5, 0.25, [-44, 56, 65, -72])
(13, 50.75, 2.75, 0.25, [-44, -56, 63, -72])
(13, 51, 3, 0.5, [-44, 53, 62, 70])
(13, 51.5, 3.5, 0.5, [43, 55, 64, -70])
(13, 52, 4, 0.25, [41, 56, 65, 68])
(13, 52.25, 4.25, 0.25, [-41, 58, -65, -68])
(13, 52.5, 4.5, 0.5, [44, 60, -65, -68])
(14, 53, 1, 0.5, [46, 61, -65, 67])
(14, 53.5, 1.5, 0.25, [48, 60, 64, -67])
(14, 53.75, 1.75, 0.25, [-48, 58, -64, -67])
(14, 54, 2, 0.5, [49, 56, 65, 65])
(14, 54.5, 2.5, 0.25, [48, 58, -65, -65])
(14, 54.75, 2.75, 0.25, [-48, 60, -65, -65])
(14, 55, 3, 0.5, [46, 61, 65, 67])
