(0, 0, 1, 0.5, [48, 60, 63, 67])
(0, 0.5, 1.5, 0.5, [-48, 62, 65, -67])
(1, 1, 1, 1, [60, 63, 67, 72])
(1, 2, 2, 1, [59, 62, 67, 74])
(1, 3, 3, 0.5, [60, 60, 67, 75])
(1, 3.5, 3.5, 0.5, [58, -60, -67, -75])
(1, 4, 4, 1, [57, 60, 65, 77])
(2, 5, 1, 0.5, [58, 62, 65, 74])
(2, 5.5, 1.5, 0.5, [-58, -62, 67, -74])
(2, 6, 2, 0.5, [54, -62, 69, -74])
(2, 6.5, 2.5, 0.5, [-54, -62, -69, 72])
(2, 7, 3, 1, [55, 62, 67, 70])
(2, 8, 4, 1, [51, 63, 67, 70])
(3, 9, 1, 0.5, [56, 63, 67, 72])
(3, 9.5, 1.5, 0.5, [-56, 62, -67, -72])
(3, 10, 2, 1, [57, 60, 65, 72])
(3, 11, 3, 0.5, [58, 58, 65, 74])
(3, 11.5, 3.5, 0.5, [-58, 60, 68, -74])
(3, 12, 4, 0.5, [59, 62, 67, 74])
(3, 12.5, 4.5, 0.5, [-59, -62, 65, -74])
(4, 13, 1, 3, [60, 60, 63, 67])
(4, 16, 4, 0.5, [55, 59, 62, 67])
(4, 16.5, 4.5, 0.5, [53, -59, -62, -67])
(5, 17, 1, 1, [51, 60, 67, 72])
(5, 18, 2, 0.5, [50, 65, 69, 74])
(5, 18.5, 2.5, 0.5, [-50, -65, 71, -74])
(5, 19, 3, 0.5, [48, 67, 72, 75])
(5, 19.5, 3.5, 0.5, [58, -67, -72, -75])
(5, 20, 4, 0.5, [56, 60, 72, 77])
(5, 20.5, 4.5, 0.5, [55, -60, 70, 75])
(6, 21, 1, 0.5, [53, -60, 68, 74])
(6, 21.5, 1.5, 0.5, [55, 59, 67, -74])
(6, 22, 2, 0.5, [56, 60, 65, -74])
(6, 22.5, 2.5, 0.5, [-56, -60, -65, 72])
(6, 23, 3, 1, [55, 62, 67, 70])
(6, 24, 4, 1, [50, 62, 65, 70])
(7, 25, 1, 0.5, [51, 60, 67, 72])
(7, 25.5, 1.5, 0.5, [-51, 62, -67, -72])
(7, 26, 2, 0.5, [52, 60, 67, 72])
(7, 26.5, 2.5, 0.5, [-52, 58, -67, -72])
(7, 27, 3, 0.5, [53, 57, 65, 74])
(7, 27.5, 3.5, 0.5, [-53, 58, 67, -74])
(7, 28, 4, 1, [54, 60, 69, 74])
(8, 29, 1, 3, [55, 59, 62, 67])
(8, 32, 4, 0.5, [60, 60, 63, 79])
(8, 32.5, 4.5, 0.5, [58, -60, -63, -79])
(9, 33, 1, 1, [56, -60, 72, 77])
(9, 34, 2, 1, [57, 65, 72, 75])
(9, 35, 3, 0.5, [58, 65, 70, 75])
(9, 35.5, 3.5, 0.5, [-58, 67, -70, -75])
(9, 36, 4, 0.5, [46, 68, 70, 74])
(9, 36.5, 4.5, 0.5, [-46, 65, -70, -74])
(10, 37, 1, 3, [51, 67, 70, 75])
(10, 40, 4, 0.5, [58, 65, 70, 74])
(10, 40.5, 4.5, 0.5, [-58, -65, 68, -74])
(11, 41, 1, 1, [60, 63, 67, 75])
(11, 42, 2, 1, [62, 70, 65, 77])
(11, 43, 3, 0.5, [63, 70, 63, 79])
(11, 43.5, 3.5, 0.5, [62, -70, -63, -79])
(11, 44, 4, 0.5, [60, 63, 67, 79])
(11, 44.5, 4.5, 0.5, [58, 62, -67, -79])
(12, 45, 1, 0.5, [57, 60, 72, 77])
(12, 45.5, 1.5, 0.5, [55, -60, 70, -77])
(12, 46, 2, 0.5, [57, 65, 72, -77])
(12, 46.5, 2.5, 0.5, [53, -65, 69, 75])
(12, 47, 3, 1, [58, 65, 70, 74])
(12, 48, 4, 0.5, [58, 65, 70, 74])
(12, 48.5, 4.5, 0.5, [56, -65, -70, -74])
(13, 49, 1, 0.5, [55, 58, 70, 75])
(13, 49.5, 1.5, 0.5, [53, -58, 68, -75])
(13, 50, 2, 0.5, [55, 63, 70, 74])
(13, 50.5, 2.5, 0.5, [51, -63, 67, -74])
(13, 51, 3, 0.5, [56, 63, 63, 72])
(13, 51.5, 3.5, 0.5, [58, 62, -63, -72])
(13, 52, 4, 0.5, [56, 60, 63, 72])
(13, 52.5, 4.5, 0.5, [55, 58, -63, -72])
(14, 53, 1, 0.5, [54, 57, 62, 74])
(14, 53.5, 1.5, 0.5, [55, 58, 64, -74])
(14, 54, 2, 0.5, [57, 60, 66, -74])
(14, 54.5, 2.5, 0.5, [-57, -60, -66, 72])
(14, 55, 3, 1, [55, 62, 67, 70])
(14, 56, 4, 0.5, [50, 58, 65, 70])
(14, 56.5, 4.5, 0.5, [-50, -58, -65, 68])
(15, 57, 1, 0.5, [51, 58, 65, 67])
(15, 57.5, 1.5, 0.5, [-51, -58, 63, -67])
(15, 58, 2, 0.5, [56, 60, 63, 72])
(15, 58.5, 2.5, 0.5, [-56, 62, 65, -72])
(15, 59, 3, 0.5, [55, 63, 67, 72])
(15, 59.5, 3.5, 0.5, [53, 65, 68, 74])
(15, 60, 4, 0.5, [55, 62, 67, 71])
(15, 60.5, 4.5, 0.5, [43, -62, -67, -71])
(16, 61, 1, 3, [48, 64, 67, 72])
