(1, 0, 1, 0.5, [60, 63, 72, 79])
(1, 0.5, 1.5, 0.25, [-60, 65, 74, -79])
(1, 0.75, 1.75, 0.25, [-60, 67, 75, -79])
(1, 1, 2, 0.5, [-60, 68, 74, 77])
(1, 1.5, 2.5, 0.5, [59, 67, -74, -77])
(1, 2, 3, 0.5, [60, 67, -74, 75])
(1, 2.5, 3.5, 0.5, [-60, -67, 72, -75])
(1, 3, 4, 0.5, [55, -67, -72, 74])
(1, 3.5, 4.5, 0.25, [-55, -67, 71, -74])
(1, 3.75, 4.75, 0.25, [-55, 65, -71, -74])
(2, 4, 1, 0.5, [48, 63, 67, 75])
(2, 4.5, 1.5, 0.25, [-48, 67, 72, -75])
(2, 4.75, 1.75, 0.25, [-48, -67, 70, -75])
(2, 5, 2, 0.5, [53, 65, 68, 74])
(2, 5.5, 2.5, 0.5, [-53, 63, -68, 72])
(2, 6, 3, 1, [55, 62, 67, 71])
(2, 7, 4, 1, [43, 59, 62, 67])
(3, 8, 1, 0.5, [48, 60, 63, 79])
(3, 8.5, 1.5, 0.5, [50, -60, 65, -79])
(3, 9, 2, 0.5, [51, 72, 67, 79])
(3, 9.5, 2.5, 0.5, [48, 70, -67, -79])
(3, 10, 3, 0.25, [53, 68, 60, 80])
(3, 10.25, 3.25, 0.25, [-53, 67, -60, -80])
(3, 10.5, 3.5, 0.5, [55, 65, -60, -80])
(3, 11, 4, 0.5, [56, -65, 72, 77])
(3, 11.5, 4.5, 0.5, [-56, 63, -72, -77])
(4, 12, 1, 0.5, [47, 62, 74, 79])
(4, 12.5, 1.5, 0.5, [-47, 67, -74, -79])
(4, 13, 2, 0.5, [48, 67, -74, 77])
(4, 13.5, 2.5, 0.5, [-48, -67, 72, 75])
(4, 14, 3, 2, [55, 67, 71, 74])
(5, 16, 1, 1, [55, 62, 71, 79])
(5, 17, 2, 0.5, [57, 60, 72, 77])
(5, 17.5, 2.5, 0.5, [59, 67, 74, -77])
(5, 18, 3, 0.5, [60, 67, -74, 75])
(5, 18.5, 3.5, 0.5, [-60, -67, 72, -75])
(5, 19, 4, 0.5, [55, 67, -72, 74])
(5, 19.5, 4.5, 0.5, [-55, -67, 71, -74])
(6, 20, 1, 0.5, [60, 67, 72, 75])
(6, 20.5, 1.5, 0.5, [-60, -67, 70, -75])
(6, 21, 2, 0.5, [54, 69, 69, 74])
(6, 21.5, 2.5, 0.5, [-54, 62, -69, 72])
(6, 22, 3, 1, [55, 62, 67, 71])
(6, 23, 4, 1, [43, 59, 62, 67])
(7, 24, 1, 0.5, [51, 58, 63, 79])
(7, 24.5, 1.5, 0.5, [-51, 63, 67, -79])
(7, 25, 2, 0.5, [63, 67, 70, 79])
(7, 25.5, 2.5, 0.5, [62, 65, -70, -79])
(7, 26, 3, 1, [60, 63, 72, 80])
(7, 27, 4, 0.5, [62, 65, -72, 77])
(7, 27.5, 4.5, 0.5, [-62, -65, 70, -77])
(8, 28, 1, 0.5, [63, -65, 70, 79])
(8, 28.5, 1.5, 0.5, [-63, 63, -70, -79])
(8, 29, 2, 0.5, [58, -63, 70, 77])
(8, 29.5, 2.5, 0.25, [-58, 62, -70, -77])
(8, 29.75, 2.75, 0.25, [-58, -62, 68, -77])
(8, 30, 3, 2, [51, 58, 67, 75])
(9, 32, 1, 0.5, [63, 67, 70, 79])
(9, 32.5, 1.5, 0.5, [62, 65, -70, -79])
(9, 33, 2, 1, [60, 63, 72, 80])
(9, 34, 3, 0.5, [55, -63, 70, 82])
(9, 34.5, 3.5, 0.5, [-55, 62, -70, -82])
(9, 35, 4, 0.5, [60, 63, 72, 79])
(9, 35.5, 4.5, 0.5, [-60, -63, 70, -79])
(10, 36, 1, 0.5, [53, -63, 68, 80])
(10, 36.5, 1.5, 0.5, [-53, 62, 65, -80])
(10, 37, 2, 0.5, [55, 63, 70, 79])
(10, 37.5, 2.5, 0.5, [56, -63, -70, -79])
(10, 38, 3, 0.5, [58, -63, 70, 79])
(10, 38.5, 3.5, 0.5, [-58, 62, -70, 77])
(10, 39, 4, 1, [46, 62, 70, 77])
(11, 40, 1, 0.5, [58, 62, 70, 77])
(11, 40.5, 1.5, 0.5, [56, -62, -70, -77])
(11, 41, 2, 1, [55, 63, 70, 79])
(11, 42, 3, 0.5, [53, -63, 72, 80])
(11, 42.5, 3.5, 0.5, [-53, 62, 71, -80])
(11, 43, 4, 0.5, [60, 63, 72, 79])
(11, 43.5, 4.5, 0.5, [58, -63, -72, -79])
(12, 44, 1, 0.5, [56, 65, 72, 77])
(12, 44.5, 1.5, 0.5, [-56, -65, 71, -77])
(12, 45, 2, 0.5, [57, 65, 72, -77])
(12, 45.5, 2.5, 0.5, [-57, -65, -72, 75])
(12, 46, 3, 1, [58, 65, 70, 74])
(12, 47, 4, 1, [46, 62, 65, 70])
(13, 48, 1, 0.5, [59, 62, 74, 79])
(13, 48.5, 1.5, 0.5, [57, -62, 72, -79])
(13, 49, 2, 0.5, [59, 67, 74, 74])
(13, 49.5, 2.5, 0.5, [55, -67, -74, -74])
(13, 50, 3, 0.5, [60, 67, -74, 75])
(13, 50.5, 3.5, 0.5, [-60, -67, 72, -75])
(13, 51, 4, 0.5, [55, 67, -72, 74])
(13, 51.5, 4.5, 0.5, [-55, -67, 71, -74])
(14, 52, 1, 0.5, [60, 67, 72, 75])
(14, 52.5, 1.5, 0.5, [58, -67, -72, -75])
(14, 53, 2, 1, [56, 68, 72, 77])
(14, 54, 3, 2, [55, 62, 71, 79])
(15, 56, 1, 1, [60, 63, 72, 79])
(15, 57, 2, 1, [51, 67, 72, 79])
(15, 58, 3, 0.5, [53, 68, -72, 77])
(15, 58.5, 3.5, 0.5, [-53, 67, 71, -77])
(15, 59, 4, 1, [54, 69, 72, 75])
(16, 60, 1, 0.5, [55, 62, -72, 74])
(16, 60.5, 1.5, 0.25, [-55, 67, 71, -74])
(16, 60.75, 1.75, 0.25, [-55, -67, 69, -74])
(16, 61, 2, 0.5, [43, 67, 71, -74])
(16, 61.5, 2.5, 0.25, [-43, -67, -71, 72])
(16, 61.75, 2.75, 0.25, [-43, 65, -71, -72])
(16, 62, 3, 2, [48, 63, 67, 72])
