(0, 0, 1, 0.5, [48, 63, 67, 72])
(0, 0.5, 1.5, 0.5, [-48, 65, -67, 74])
(1, 1, 1, 1, [60, 67, 72, 75])
(1, 2, 2, 0.5, [55, 67, 71, 74])
(1, 2.5, 2.5, 0.5, [-55, 65, -71, -74])
(1, 3, 3, 1, [48, 63, 67, 72])
(1, 4, 1, 0.5, [51, 58, 67, 79])
(1, 4.5, 1.5, 0.5, [-51, 60, 68, -79])
(2, 5, 1, 1, [58, 62, 70, 77])
(2, 6, 2, 1, [60, 60, 67, 75])
(2, 7, 3, 1, [55, 59, 67, 74])
(2, 8, 4, 1, [55, 59, 67, 74])
(3, 9, 1, 0.5, [60, 60, 67, 75])
(3, 9.5, 1.5, 0.5, [-60, 62, -67, -75])
(3, 10, 2, 0.5, [60, 63, 67, 75])
(3, 10.5, 2.5, 0.5, [58, -63, -67, -75])
(3, 11, 3, 0.5, [56, 63, 72, 77])
(3, 11.5, 3.5, 0.5, [53, -63, -72, -77])
(3, 12, 4, 0.5, [58, 62, 70, 77])
(3, 12.5, 4.5, 0.5, [56, -62, -70, -77])
(4, 13, 1, 0.5, [55, 63, 70, 79])
(4, 13.5, 1.5, 0.5, [53, -63, -70, -79])
(4, 14, 2, 0.5, [51, 63, 70, 79])
(4, 14.5, 2.5, 0.5, [50, -63, 72, -79])
(4, 15, 3, 0.5, [48, 62, 74, 77])
(4, 15.5, 3.5, 0.5, [47, -62, -74, -77])
(4, 16, 4, 1, [48, 60, 67, 75])
(5, 17, 1, 1, [43, 60, 67, 74])
(5, 18, 2, 0.5, [-43, 59, -67, -74])
(5, 18.5, 2.5, 0.5, [-43, -59, 65, -74])
(5, 19, 3, 1, [48, 55, 63, 72])
(5, 20, 4, 1, [48, 63, 72, 79])
(6, 21, 1, 0.5, [50, 65, 72, 77])
(6, 21.5, 1.5, 0.5, [-50, -65, 71, -77])
(6, 22, 2, 0.5, [51, 67, 72, 75])
(6, 22.5, 2.5, 0.5, [53, -67, -72, -75])
(6, 23, 3, 1, [55, 67, 71, 74])
(6, 24, 4, 0.5, [51, 67, 72, 79])
(6, 24.5, 4.5, 0.5, [-51, -67, 70, -79])
(7, 25, 1, 1, [53, 60, 69, 77])
(7, 26, 2, 0.5, [55, 67, 70, 75])
(7, 26.5, 2.5, 0.5, [57, 65, 72, -75])
(7, 27, 3, 1, [58, 65, 70, 74])
(7, 28, 4, 0.5, [58, 65, 70, 74])
(7, 28.5, 4.5, 0.5, [56, -65, -70, -74])
(8, 29, 1, 0.5, [55, 67, 70, 75])
(8, 29.5, 1.5, 0.5, [-55, 65, 68, -75])
(8, 30, 2, 0.5, [60, 63, 67, 75])
(8, 30.5, 2.5, 0.5, [58, 62, -67, -75])
(8, 31, 3, 0.5, [57, 60, 72, 77])
(8, 31.5, 3.5, 0.5, [-57, -60, 70, -77])
(8, 32, 4, 0.5, [62, 65, 69, 77])
(8, 32.5, 4.5, 0.5, [60, -65, -69, -77])
(9, 33, 1, 1, [59, 65, 74, 79])
(9, 34, 2, 0.5, [63, 63, 72, 79])
(9, 34.5, 2.5, 0.5, [-63, 62, 71, -79])
(9, 35, 3, 0.5, [57, 60, 72, 77])
(9, 35.5, 3.5, 0.5, [59, 62, -72, -77])
(9, 36, 4, 0.5, [60, 63, 72, 75])
(9, 36.5, 4.5, 0.5, [-60, 65, -72, -75])
(10, 37, 1, 1, [55, 67, 72, 74])
(10, 38, 2, 0.5, [-55, -67, 71, -74])
(10, 38.5, 2.5, 0.5, [-55, 65, -71, -74])
(10, 39, 3, 1, [48, 64, 67, 72])
