(1, 0, 1, 0.5, [60, 67, 72, 76])
(1, 0.5, 1.5, 0.5, [59, -67, -72, -76])
(1, 1, 2, 0.5, [57, 69, 72, 76])
(1, 1.5, 2.5, 0.5, [56, 71, 74, -76])
(1, 2, 3, 0.5, [57, 69, 72, 76])
(1, 2.5, 3.5, 0.5, [55, -69, -72, -76])
(1, 3, 4, 0.5, [53, 67, 72, 79])
(1, 3.5, 4.5, 0.5, [52, -67, -72, -79])
(2, 4, 1, 0.5, [50, 69, -72, 77])
(2, 4.5, 1.5, 0.25, [-50, 65, 71, -77])
(2, 4.75, 1.75, 0.25, [-50, -65, 69, -77])
(2, 5, 2, 0.5, [55, 62, 71, 77])
(2, 5.5, 2.5, 0.5, [-55, 67, -71, -77])
(2, 6, 3, 2, [48, 67, 72, 76])
(3, 8, 1, 0.5, [48, 67, 72, 76])
(3, 8.5, 1.5, 0.5, [50, -67, -72, -76])
(3, 9, 2, 0.5, [52, 67, 72, 76])
(3, 9.5, 2.5, 0.5, [53, -67, -72, -76])
(3, 10, 3, 0.5, [55, 67, -72, 74])
(3, 10.5, 3.5, 0.5, [-55, -67, 71, -74])
(3, 11, 4, 1, [60, 67, 72, 76])
(4, 12, 1, 0.5, [-60, 69, 74, 77])
(4, 12.5, 1.5, 0.5, [59, 67, -74, -77])
(4, 13, 2, 0.5, [60, 67, -74, 76])
(4, 13.5, 2.5, 0.5, [52, -67, 72, -76])
(4, 14, 3, 0.5, [53, 69, -72, 74])
(4, 14.5, 3.5, 0.25, [-53, 62, 71, -74])
(4, 14.75, 3.75, 0.25, [-53, -62, 69, -74])
(4, 15, 4, 0.5, [55, 67, 71, -74])
(4, 15.5, 4.5, 0.5, [-55, 65, -71, -74])
(5, 16, 1, 4, [48, 64, 67, 72])
(6, 20, 1, 0.5, [48, 67, 72, 76])
(6, 20.5, 1.5, 0.5, [50, -67, -72, -76])
(6, 21, 2, 0.5, [52, 67, 72, 76])
(6, 21.5, 2.5, 0.5, [53, -67, -72, -76])
(6, 22, 3, 0.5, [55, 67, 72, 74])
(6, 22.5, 3.5, 0.5, [57, -67, -72, -74])
(6, 23, 4, 0.5, [59, -67, 71, 74])
(6, 23.5, 4.5, 0.5, [56, 65, -71, -74])
(7, 24, 1, 0.5, [57, 64, -71, 72])
(7, 24.5, 1.5, 0.5, [59, -64, -71, -72])
(7, 25, 2, 0.5, [60, 64, 69, 72])
(7, 25.5, 2.5, 0.5, [62, -64, -69, -72])
(7, 26, 3, 2, [64, 64, 68, 71])
(8, 28, 1, 0.5, [53, 72, 69, 81])
(8, 28.5, 1.5, 0.5, [65, 74, 71, -81])
(8, 29, 2, 0.5, [-65, 67, 72, 79])
(8, 29.5, 2.5, 0.5, [64, -67, -72, -79])
(8, 30, 3, 0.5, [50, 69, -72, 77])
(8, 30.5, 3.5, 0.5, [62, 65, 71, -77])
(8, 31, 4, 0.5, [-62, 67, 72, 76])
(8, 31.5, 4.5, 0.5, [60, -67, -72, -76])
(9, 32, 1, 0.5, [53, 69, -72, 74])
(9, 32.5, 1.5, 0.25, [-53, 62, 71, -74])
(9, 32.75, 1.75, 0.25, [-53, -62, 69, -74])
(9, 33, 2, 0.5, [55, 67, 71, 74])
(9, 33.5, 2.5, 0.5, [-55, 65, -71, -74])
(9, 34, 3, 2, [48, 64, 67, 72])
