(0, 0, 1, 0.5, [48, 64, 67, 72])
(0, 0.5, 1.5, 0.5, [50, 62, -67, -72])
(1, 1, 1, 0.5, [52, 60, 67, 72])
(1, 1.5, 1.5, 0.5, [53, -60, -67, -72])
(1, 2, 2, 0.5, [55, 59, 62, 67])
(1, 2.5, 2.5, 0.5, [53, -59, -62, -67])
(1, 3, 3, 1, [52, 60, 67, 72])
(1, 4, 4, 0.5, [50, -60, 74, 77])
(1, 4.5, 4.5, 0.5, [-50, 59, -74, -77])
(2, 5, 1, 0.5, [48, 60, 67, 76])
(2, 5.5, 1.5, 0.5, [52, -60, -67, -76])
(2, 6, 2, 0.5, [55, -60, 67, 74])
(2, 6.5, 2.5, 0.25, [-55, 59, -67, -74])
(2, 6.75, 2.75, 0.25, [-55, -59, 65, -74])
(2, 7, 3, 1, [48, 55, 64, 72])
(2, 8, 4, 0.5, [57, 60, 64, 72])
(2, 8.5, 4.5, 0.5, [-57, -60, 66, -72])
(3, 9, 1, 0.5, [55, 59, 67, 74])
(3, 9.5, 1.5, 0.5, [-55, 61, 70, 76])
(3, 10, 2, 0.5, [50, 62, 69, 77])
(3, 10.5, 2.5, 0.5, [-50, -62, 71, -77])
(3, 11, 3, 0.5, [52, 55, 72, 76])
(3, 11.5, 3.5, 0.5, [53, 57, -72, -76])
(3, 12, 4, 0.5, [55, 59, 67, 74])
(3, 12.5, 4.5, 0.25, [-55, -59, 62, -74])
(3, 12.75, 4.75, 0.25, [-55, -59, 64, -74])
(4, 13, 1, 0.5, [53, 60, 65, 69])
(4, 13.5, 1.5, 0.5, [52, -60, -65, -69])
(4, 14, 2, 1, [50, 62, -65, 71])
(4, 15, 3, 1, [48, 55, 64, 72])
(4, 16, 1, 0.5, [60, 64, 67, 72])
(4, 16.5, 1.5, 0.5, [59, -64, -67, -72])
(5, 17, 1, 0.5, [57, 69, 72, 77])
(5, 17.5, 1.5, 0.5, [59, 67, 74, -77])
(5, 18, 2, 0.5, [60, 67, -74, 76])
(5, 18.5, 2.5, 0.25, [-60, -67, 72, -76])
(5, 18.75, 2.75, 0.25, [-60, -67, 71, -76])
(5, 19, 3, 0.5, [-60, 66, 69, 74])
(5, 19.5, 3.5, 0.25, [62, -66, -69, -74])
(5, 19.75, 3.75, 0.25, [60, -66, -69, -74])
(5, 20, 4, 0.5, [59, 67, 74, 79])
(5, 20.5, 4.5, 0.5, [64, -67, 71, -79])
(6, 21, 1, 0.5, [60, 64, 69, 79])
(6, 21.5, 1.5, 0.5, [-60, 57, 72, -79])
(6, 22, 2, 0.5, [62, 62, -72, 78])
(6, 22.5, 2.5, 0.25, [50, -62, 71, -78])
(6, 22.75, 2.75, 0.25, [-50, -62, 69, -78])
(6, 23, 3, 1, [55, 62, 71, 79])
(6, 24, 4, 1, [52, 67, 72, 79])
(7, 25, 1, 0.5, [53, -67, 72, 81])
(7, 25.5, 1.5, 0.25, [55, 65, -72, -81])
(7, 25.75, 1.75, 0.25, [-55, 64, -72, -81])
(7, 26, 2, 0.5, [57, 65, 72, 77])
(7, 26.5, 2.5, 0.5, [-57, 69, -72, -77])
(7, 27, 3, 0.5, [59, 67, 74, 79])
(7, 27.5, 3.5, 0.5, [55, 65, 71, -79])
(7, 28, 4, 0.5, [57, 64, 72, -79])
(7, 28.5, 4.5, 0.5, [59, 62, 74, 77])
(8, 29, 1, 0.25, [60, 64, -74, 76])
(8, 29.25, 1.25, 0.25, [-60, 65, -74, -76])
(8, 29.5, 1.5, 0.5, [-60, 67, 72, -76])
(8, 30, 2, 0.5, [55, -67, -72, 74])
(8, 30.5, 2.5, 0.5, [-55, 65, 71, -74])
(8, 31, 3, 1, [57, 64, 69, 72])
(8, 32, 4, 1, [57, 60, 69, 76])
(9, 33, 1, 0.5, [59, 62, -69, 74])
(9, 33.5, 1.5, 0.25, [-59, -62, 67, -74])
(9, 33.75, 1.75, 0.25, [-59, -62, 65, -74])
(9, 34, 2, 0.5, [60, 60, 64, 67])
(9, 34.5, 2.5, 0.5, [59, 62, -64, -67])
(9, 35, 3, 0.5, [57, 64, 69, 72])
(9, 35.5, 3.5, 0.5, [-57, -64, 67, -72])
(9, 36, 4, 0.5, [50, 62, 69, 77])
(9, 36.5, 4.5, 0.5, [-50, -62, 71, -77])
(10, 37, 1, 0.5, [52, 67, 72, 76])
(10, 37.5, 1.5, 0.5, [53, -67, -72, -76])
(10, 38, 2, 0.5, [55, -67, -72, 74])
(10, 38.5, 2.5, 0.25, [-55, -67, 71, -74])
(10, 38.75, 2.75, 0.25, [-55, 65, -71, -74])
(10, 39, 3, 1, [48, 64, 67, 72])
