(0, 0, 1, 0.5, [36, 52, 55, 60])
(0, 0.5, 1.5, 0.5, [-36, 53, -55, 62])
(1, 1, 1, 1, [48, 55, 60, 64])
(1, 2, 2, 1, [45, 57, 60, 65])
(1, 3, 3, 1, [40, 58, 60, 67])
(1, 4, 4, 0.5, [45, 57, 60, 67])
(1, 4.5, 4.5, 0.5, [-45, 55, -60, -67])
(2, 5, 1, 0.5, [38, 57, 60, 65])
(2, 5.5, 1.5, 0.5, [-38, -57, 59, -65])
(2, 6, 2, 0.5, [40, 55, 60, 64])
(2, 6.5, 2.5, 0.5, [41, -55, -60, -64])
(2, 7, 3, 1, [43, 55, 59, 62])
(2, 8, 4, 1, [55, 59, 62, 67])
(3, 9, 1, 1, [54, 57, 62, 69])
(3, 10, 2, 0.5, [52, 62, 66, 71])
(3, 10.5, 2.5, 0.5, [50, -62, -66, -71])
(3, 11, 3, 0.5, [52, 55, 67, 72])
(3, 11.5, 3.5, 0.5, [54, 57, 62, -72])
(3, 12, 4, 0.5, [55, 59, 62, 71])
(3, 12.5, 4.5, 0.5, [-55, 60, 64, -71])
(4, 13, 1, 0.5, [48, 60, 64, 69])
(4, 13.5, 1.5, 0.5, [-48, 59, -64, -69])
(4, 14, 2, 1, [50, 57, 66, -69])
(4, 15, 3, 1, [43, 59, 62, 67])
(4, 16, 1, 0.5, [48, 60, 64, 67])
(4, 16.5, 1.5, 0.5, [47, -60, -64, -67])
(5, 17, 1, 1, [45, 64, 69, 72])
(5, 18, 2, 0.5, [40, 64, 67, 71])
(5, 18.5, 2.5, 0.5, [-40, -64, -67, 69])
(5, 19, 3, 0.5, [41, 64, -67, 69])
(5, 19.5, 3.5, 0.5, [-41, 62, 65, -69])
(5, 20, 4, 0.5, [43, 62, -65, 67])
(5, 20.5, 4.5, 0.5, [-43, 59, 64, -67])
(6, 21, 1, 0.5, [45, 60, -64, 65])
(6, 21.5, 1.5, 0.5, [47, 55, 62, -65])
(6, 22, 2, 0.5, [48, 55, 60, 64])
(6, 22.5, 2.5, 0.5, [-48, -55, -60, 62])
(6, 23, 3, 1, [43, 55, 59, 62])
(6, 24, 4, 0.5, [43, 52, 58, 67])
(6, 24.5, 4.5, 0.5, [-43, 50, -58, -67])
(7, 25, 1, 1, [44, 48, 56, 65])
(7, 26, 2, 1, [45, 49, 55, 64])
(7, 27, 3, 0.5, [46, 50, 53, 62])
(7, 27.5, 3.5, 0.5, [-46, -50, 55, 64])
(7, 28, 4, 1, [47, 50, 56, 65])
(8, 29, 1, 0.5, [48, 52, 55, 64])
(8, 29.5, 1.5, 0.25, [-48, -52, 60, -64])
(8, 29.75, 1.75, 0.25, [-48, 53, -60, -64])
(8, 30, 2, 0.5, [43, 55, -60, 62])
(8, 30.5, 2.5, 0.5, [-43, 50, 59, -62])
(8, 31, 3, 1, [36, 52, 55, 60])
