(0, 0, 1, 1, [53, 59, 62, 67])
(1, 1, 1, 1, [51, 60, 67, 72])
(1, 2, 2, 1, [52, 61, 67, 70])
(1, 3, 3, 1, [53, 60, 65, 68])
(1, 4, 4, 1, [55, 58, 64, 67])
(2, 5, 1, 0.5, [56, 60, 65, 65])
(2, 5.5, 1.5, 0.25, [-56, 58, -65, -65])
(2, 5.75, 1.75, 0.25, [-56, 56, -65, -65])
(2, 6, 2, 0.5, [49, 58, -65, -65])
(2, 6.5, 2.5, 0.5, [-49, 53, -65, -65])
(2, 7, 3, 1, [48, 60, 64, 67])
(2, 8, 4, 1, [58, 62, 67, 74])
(3, 9, 1, 1, [57, 60, 66, 75])
(3, 10, 2, 1, [55, 60, 67, 75])
(3, 11, 3, 1, [54, 60, 69, 74])
(3, 12, 4, 0.5, [55, 59, 67, 74])
(3, 12.5, 4.5, 0.5, [-55, -59, 65, -74])
(4, 13, 1, 3, [48, 60, 63, 72])
(4, 16, 1, 0.5, [60, 60, 67, 75])
(4, 16.5, 1.5, 0.5, [-60, -60, 69, -75])
(5, 17, 1, 1, [58, 65, 70, 74])
(5, 18, 2, 1, [56, 62, 65, 70])
(5, 19, 3, 1, [55, 63, 67, 72])
(5, 20, 4, 1, [53, 65, 68, 74])
(6, 21, 1, 0.5, [55, 63, 70, 75])
(6, 21.5, 1.5, 0.5, [-55, 61, -70, -75])
(6, 22, 2, 1, [56, 60, 68, -75])
(6, 23, 3, 1, [51, 58, 67, 75])
(6, 24, 4, 1, [55, 63, 70, 70])
(7, 25, 1, 1, [56, 63, 68, 72])
(7, 26, 2, 0.5, [61, 64, 67, 70])
(7, 26.5, 2.5, 0.5, [-61, 65, 65, -70])
(7, 27, 3, 1, [52, 60, 67, 72])
(7, 28, 4, 1, [53, 60, 65, 68])
(8, 29, 1, 3, [48, 60, 64, 67])
(8, 32, 4, 1, [57, 60, 65, 75])
(9, 33, 1, 0.5, [58, 58, 65, 74])
(9, 33.5, 1.5, 0.5, [-58, 60, -65, 75])
(9, 34, 2, 1, [46, 62, 70, 77])
(9, 35, 3, 0.5, [48, 63, -70, 75])
(9, 35.5, 3.5, 0.5, [-48, -63, 69, -75])
(9, 36, 4, 1, [50, 65, 70, 74])
(10, 37, 1, 1, [51, 67, 70, 72])
(10, 38, 2, 1, [53, 65, 69, -72])
(10, 39, 3, 1, [46, 65, 70, 74])
(10, 40, 4, 0.5, [51, 63, 70, 67])
(10, 40.5, 4.5, 0.5, [-51, 62, -70, -67])
(11, 41, 1, 1, [53, 60, 65, 68])
(11, 42, 2, 1, [55, 58, 63, 67])
(11, 43, 3, 1, [57, 60, 63, 65])
(11, 44, 4, 0.5, [58, 58, 62, 70])
(11, 44.5, 4.5, 0.5, [-58, 60, 63, -70])
(12, 45, 1, 1, [59, 62, 65, 67])
(12, 46, 2, 1, [60, 60, 63, -67])
(12, 47, 3, 1, [55, 59, 62, -67])
