(0, 0, 1, 0.5, [60, 60, 63, 67])
(0, 0.5, 1.5, 0.5, [-60, -60, -63, 68])
(1, 1, 1, 1, [55, 58, 63, 70])
(1, 2, 2, 1, [56, 56, 63, 72])
(1, 3, 3, 0.5, [51, 55, 63, 70])
(1, 3.5, 3.5, 0.5, [53, 56, -63, -70])
(1, 4, 4, 0.5, [55, 58, 63, 75])
(1, 4.5, 4.5, 0.5, [56, 60, 65, -75])
(2, 5, 1, 0.5, [58, 58, 67, 75])
(2, 5.5, 1.5, 0.5, [-58, -58, 68, -75])
(2, 6, 2, 1, [46, 58, 65, 74])
(2, 7, 3, 1, [51, 58, 67, 75])
(2, 8, 4, 1, [48, 60, 67, 75])
(3, 9, 1, 0.5, [55, 59, 67, 74])
(3, 9.5, 1.5, 0.5, [-55, -59, 65, -74])
(3, 10, 2, 0.5, [56, 60, 63, 72])
(3, 10.5, 2.5, 0.5, [55, -60, -63, -72])
(3, 11, 3, 0.5, [53, 60, 68, 77])
(3, 11.5, 3.5, 0.5, [-53, 62, -68, -77])
(3, 12, 4, 0.5, [60, 63, 67, 75])
(3, 12.5, 4.5, 0.5, [-60, 65, 69, 74])
(4, 13, 1, 0.5, [55, 67, 71, 74])
(4, 13.5, 1.5, 0.5, [-55, 62, 72, -74])
(4, 14, 2, 0.5, [-55, 67, -72, -74])
(4, 14.5, 2.5, 0.5, [-55, 65, 71, -74])
(4, 15, 3, 1, [48, 63, 67, 72])
(4, 16, 1, 0.5, [60, 63, 67, 72])
(4, 16.5, 1.5, 0.5, [58, 62, -67, -72])
(5, 17, 1, 0.5, [57, 60, 65, 72])
(5, 17.5, 1.5, 0.5, [55, -60, 67, -72])
(5, 18, 2, 0.5, [53, 65, 69, 72])
(5, 18.5, 2.5, 0.25, [-53, -65, -69, 74])
(5, 18.75, 2.75, 0.25, [-53, -65, -69, 75])
(5, 19, 3, 0.5, [46, 65, 70, 74])
(5, 19.5, 3.5, 0.5, [48, 63, -70, 72])
(5, 20, 4, 0.5, [50, 62, 65, 70])
(5, 20.5, 4.5, 0.5, [51, -62, -65, -70])
(6, 21, 1, 0.5, [53, 60, 65, 70])
(6, 21.5, 1.5, 0.5, [51, -60, -65, -70])
(6, 22, 2, 0.5, [53, 62, 65, 69])
(6, 22.5, 2.5, 0.5, [-53, 63, -65, -69])
(6, 23, 3, 1, [46, 62, 65, 70])
(6, 24, 4, 0.5, [51, 63, 67, 70])
(6, 24.5, 4.5, 0.5, [53, 62, -67, -70])
(7, 25, 1, 0.5, [51, 60, 67, 72])
(7, 25.5, 1.5, 0.5, [50, -60, -67, -72])
(7, 26, 2, 0.5, [48, 65, 67, 74])
(7, 26.5, 2.5, 0.5, [47, -65, -67, -74])
(7, 27, 3, 0.5, [48, 63, 67, 75])
(7, 27.5, 3.5, 0.5, [-48, 62, -67, -75])
(7, 28, 4, 0.5, [50, 60, 65, 74])
(7, 28.5, 4.5, 0.5, [-50, 59, -65, -74])
(8, 29, 1, 1, [51, 67, 63, 72])
(8, 30, 2, 0.5, [56, 65, 62, -72])
(8, 30.5, 2.5, 0.5, [-56, -65, 60, -72])
(8, 31, 3, 1, [55, 59, 67, 74])
(8, 32, 4, 0.5, [60, 60, 63, 67])
(8, 32.5, 4.5, 0.5, [-60, -60, 65, 68])
(9, 33, 1, 1, [58, 62, 67, 70])
(9, 34, 2, 0.5, [56, 63, 68, 72])
(9, 34.5, 2.5, 0.5, [-56, 65, -68, -72])
(9, 35, 3, 0.5, [55, 67, 63, 70])
(9, 35.5, 3.5, 0.5, [-55, -67, 65, -70])
(9, 36, 4, 0.5, [53, 58, 67, 75])
(9, 36.5, 4.5, 0.5, [51, -58, 68, -75])
(10, 37, 1, 0.5, [55, 58, 70, 75])
(10, 37.5, 1.5, 0.5, [56, 60, 65, -75])
(10, 38, 2, 0.5, [58, 58, 67, 74])
(10, 38.5, 2.5, 0.5, [-58, -58, 68, -74])
(10, 39, 3, 1, [51, 58, 67, 75])
(10, 40, 4, 0.5, [48, 58, 72, 75])
(10, 40.5, 4.5, 0.5, [-48, 57, -72, -75])
(11, 41, 1, 0.5, [46, 58, 65, 74])
(11, 41.5, 1.5, 0.5, [-46, -58, 67, -74])
(11, 42, 2, 0.5, [53, 60, 68, 72])
(11, 42.5, 2.5, 0.5, [55, -60, 70, -72])
(11, 43, 3, 0.5, [56, 60, 72, 77])
(11, 43.5, 3.5, 0.25, [58, 62, 70, -77])
(11, 43.75, 3.75, 0.25, [-58, -62, 68, -77])
(11, 44, 4, 0.5, [60, 63, 67, 75])
(11, 44.5, 4.5, 0.5, [-60, 57, -67, 74])
(12, 45, 1, 0.5, [55, 59, 67, 74])
(12, 45.5, 1.5, 0.5, [53, 60, 68, -74])
(12, 46, 2, 0.5, [55, -60, 67, -74])
(12, 46.5, 2.5, 0.5, [-55, 59, 65, -74])
(12, 47, 3, 1, [48, 55, 64, 72])
