(0, 0, 1, 1, [48, 64, 72, 79])
(1, 1, 1, 0.5, [60, 64, 72, 79])
(1, 1.5, 1.5, 0.5, [62, -64, -72, -79])
(1, 2, 2, 0.5, [64, 64, 72, 79])
(1, 2.5, 2.5, 0.5, [60, -64, -72, -79])
(1, 3, 3, 0.5, [53, 65, 72, 81])
(1, 3.5, 3.5, 0.5, [55, -65, -72, -81])
(1, 4, 4, 0.5, [57, 65, 72, 81])
(1, 4.5, 4.5, 0.5, [53, -65, -72, -81])
(2, 5, 1, 2, [60, 64, 72, 79])
(2, 7, 3, 1, [0, 0, 0, 0])
(2, 8, 4, 1, [60, 69, 72, 76])
(3, 9, 1, 1, [59, 67, 74, 77])
(3, 10, 2, 1, [60, 67, 72, 76])
(3, 11, 3, 0.5, [55, 67, 71, 74])
(3, 11.5, 3.5, 0.5, [53, -67, -71, -74])
(3, 12, 4, 0.5, [52, 67, 72, 76])
(3, 12.5, 4.5, 0.5, [48, -67, -72, 77])
(4, 13, 1, 0.5, [55, 67, 72, 74])
(4, 13.5, 1.5, 0.25, [-55, 65, 69, -74])
(4, 13.75, 1.75, 0.25, [-55, 64, -69, -74])
(4, 14, 2, 1, [-55, 65, 71, -74])
(4, 15, 3, 1, [48, 64, 67, 72])
(4, 16, 1, 0.5, [55, 62, 71, 74])
(4, 16.5, 1.5, 0.5, [-55, 60, 69, -74])
(5, 17, 1, 0.5, [55, 59, 67, 74])
(5, 17.5, 1.5, 0.5, [57, 60, -67, -74])
(5, 18, 2, 0.5, [59, 62, 67, 74])
(5, 18.5, 2.5, 0.5, [55, -62, -67, -74])
(5, 19, 3, 0.5, [48, -62, 67, 76])
(5, 19.5, 3.5, 0.25, [50, 60, -67, -76])
(5, 19.75, 3.75, 0.25, [-50, 59, -67, -76])
(5, 20, 4, 0.5, [52, 60, 67, 76])
(5, 20.5, 4.5, 0.5, [48, -60, -67, -76])
(6, 21, 1, 2, [43, 59, 67, 74])
(6, 23, 3, 1, [0, 0, 0, 0])
(6, 24, 4, 1, [55, 67, 71, 74])
(7, 25, 1, 0.5, [60, 67, 72, 76])
(7, 25.5, 1.5, 0.5, [62, -67, -72, 78])
(7, 26, 2, 0.5, [64, 67, 71, 79])
(7, 26.5, 2.5, 0.5, [59, 62, -71, -79])
(7, 27, 3, 0.5, [60, 64, 69, 79])
(7, 27.5, 3.5, 0.5, [57, -64, -69, -79])
(7, 28, 4, 0.5, [62, 62, 69, 78])
(7, 28.5, 4.5, 0.5, [50, -62, -69, -78])
(8, 29, 1, 2, [55, 62, 71, 79])
(8, 31, 3, 1, [0, 0, 0, 0])
(8, 32, 4, 1, [60, 64, 72, 79])
(9, 33, 1, 0.5, [65, 65, 72, 81])
(9, 33.5, 1.5, 0.5, [64, -65, 74, -81])
(9, 34, 2, 0.5, [62, 64, 76, 79])
(9, 34.5, 2.5, 0.5, [61, -64, -76, -79])
(9, 35, 3, 0.5, [62, 69, 76, 77])
(9, 35.5, 3.5, 0.5, [53, -69, 74, -77])
(9, 36, 4, 0.5, [55, 70, 74, 76])
(9, 36.5, 4.5, 0.5, [57, 69, 73, -76])
(10, 37, 1, 2, [50, 69, 74, 77])
(10, 39, 3, 1, [0, 0, 0, 0])
(10, 40, 4, 0.5, [52, 67, 72, 76])
(10, 40.5, 4.5, 0.5, [53, -67, -72, -76])
(11, 41, 1, 1, [55, 67, 71, 74])
(11, 42, 2, 0.5, [60, 67, 72, 76])
(11, 42.5, 2.5, 0.5, [57, 69, -72, 77])
(11, 43, 3, 0.5, [53, 69, 72, 74])
(11, 43.5, 3.5, 0.5, [50, 65, -72, -74])
(11, 44, 4, 0.5, [55, 62, 71, -74])
(11, 44.5, 4.5, 0.5, [43, 67, -71, 72])
(12, 45, 1, 3, [48, 64, 67, 72])
