(0, 0, 1, 0.5, [48, 52, 60, 67])
(0, 0.5, 1.5, 0.5, [-48, 53, -60, -67])
(1, 1, 1, 0.5, [40, 55, 60, 67])
(1, 1.5, 1.5, 0.5, [41, 57, -60, -67])
(1, 2, 2, 0.5, [43, 55, 59, 67])
(1, 2.5, 2.5, 0.5, [-43, 53, -59, -67])
(1, 3, 3, 0.5, [36, 52, 60, 67])
(1, 3.5, 3.5, 0.5, [-36, -52, -60, 69])
(1, 4, 4, 0.5, [43, 50, 62, 70])
(1, 4.5, 4.5, 0.5, [-43, 52, -62, -70])
(2, 5, 1, 0.5, [45, 53, 60, 69])
(2, 5.5, 1.5, 0.5, [46, -53, -60, -69])
(2, 6, 2, 0.5, [48, 52, 60, 67])
(2, 6.5, 2.5, 0.5, [-48, -52, 58, -67])
(2, 7, 3, 1, [50, 53, 57, 65])
(2, 8, 4, 0.5, [47, 50, 55, 67])
(2, 8.5, 4.5, 0.5, [-47, -50, -55, 65])
(3, 9, 1, 0.5, [48, 48, 55, 64])
(3, 9.5, 1.5, 0.5, [-48, 50, -55, 62])
(3, 10, 2, 0.5, [36, 52, 55, 60])
(3, 10.5, 2.5, 0.5, [-36, 53, -55, 62])
(3, 11, 3, 0.5, [48, 55, 60, 64])
(3, 11.5, 3.5, 0.5, [47, -55, 64, -64])
(3, 12, 4, 0.5, [45, 57, 62, 66])
(3, 12.5, 4.5, 0.5, [-45, -57, 60, -66])
(4, 13, 1, 0.5, [43, 50, 59, 67])
(4, 13.5, 1.5, 0.25, [-43, 55, -59, -67])
(4, 13.75, 1.75, 0.25, [-43, -55, 60, 69])
(4, 14, 2, 0.5, [38, -55, 62, 69])
(4, 14.5, 2.5, 0.25, [-38, 54, -62, -69])
(4, 14.75, 2.75, 0.25, [-38, -54, 60, -69])
(4, 15, 3, 1, [43, 55, 59, 67])
(4, 16, 1, 0.5, [48, 52, 60, 67])
(4, 16.5, 1.5, 0.5, [47, -52, 62, -67])
(5, 17, 1, 0.5, [45, 52, 64, 72])
(5, 17.5, 1.5, 0.5, [-45, 54, -64, -72])
(5, 18, 2, 0.5, [47, 55, 62, 71])
(5, 18.5, 2.5, 0.5, [48, -55, -62, -71])
(5, 19, 3, 0.5, [50, 54, 62, 69])
(5, 19.5, 3.5, 0.5, [-50, 52, 60, -69])
(5, 20, 4, 0.5, [43, 50, 59, 71])
(5, 20.5, 4.5, 0.5, [42, -50, 62, -71])
(6, 21, 1, 0.5, [40, 48, 55, 72])
(6, 21.5, 1.5, 0.5, [38, 55, 64, 71])
(6, 22, 2, 0.5, [38, 54, 57, 69])
(6, 22.5, 2.5, 0.5, [-38, -54, 62, -69])
(6, 23, 3, 1, [43, 55, 59, 67])
(6, 24, 4, 0.5, [48, 52, 60, 67])
(6, 24.5, 4.5, 0.5, [-48, 53, 62, -67])
(7, 25, 1, 0.5, [36, 55, 64, 72])
(7, 25.5, 1.5, 0.5, [38, -55, 65, -72])
(7, 26, 2, 0.5, [40, 60, 64, 67])
(7, 26.5, 2.5, 0.5, [-40, 59, 62, -67])
(7, 27, 3, 0.5, [41, 57, 60, 69])
(7, 27.5, 3.5, 0.5, [43, -57, -60, -69])
(7, 28, 4, 0.5, [45, 57, 60, 64])
(7, 28.5, 4.5, 0.5, [-45, -57, -60, 65])
(8, 29, 1, 0.5, [47, 50, 59, 67])
(8, 29.5, 1.5, 0.5, [49, 52, -59, -67])
(8, 30, 2, 0.5, [50, 53, 57, 65])
(8, 30.5, 2.5, 0.5, [-50, 55, 59, -65])
(8, 31, 3, 1, [45, 57, 61, 64])
(8, 32, 4, 0.5, [40, 55, 60, 64])
(8, 32.5, 4.5, 0.5, [41, -55, -60, -64])
(9, 33, 1, 0.5, [43, 55, 59, 62])
(9, 33.5, 1.5, 0.5, [-43, -55, -59, 64])
(9, 34, 2, 0.5, [45, 48, 57, 65])
(9, 34.5, 2.5, 0.5, [47, 50, -57, -65])
(9, 35, 3, 0.5, [48, 52, 55, 64])
(9, 35.5, 3.5, 0.5, [-48, 53, 57, -64])
(9, 36, 4, 0.5, [47, 55, 59, 62])
(9, 36.5, 4.5, 0.5, [48, -55, -59, -62])
(10, 37, 1, 0.5, [50, 53, 57, 57])
(10, 37.5, 1.5, 0.5, [-50, 52, -57, -57])
(10, 38, 2, 0.5, [43, 50, 55, 59])
(10, 38.5, 2.5, 0.5, [-43, -50, 53, -59])
(10, 39, 3, 1, [36, 48, 52, 60])
