(0, 0, 1, 1, [43, 50, 59, 67])
(1, 1, 1, 1, [48, 51, 60, 67])
(1, 2, 2, 0.5, [56, 53, 60, 65])
(1, 2.5, 2.5, 0.5, [-56, 51, -60, -65])
(1, 3, 3, 1, [47, 50, 62, 67])
(1, 4, 4, 1, [48, 55, 60, 63])
(2, 5, 1, 0.5, [41, 56, 60, 62])
(2, 5.5, 1.5, 0.25, [-41, -56, -60, 63])
(2, 5.75, 1.75, 0.25, [-41, -56, -60, 65])
(2, 6, 2, 0.5, [43, 55, 59, 62])
(2, 6.5, 2.5, 0.5, [-43, 53, -59, -62])
(2, 7, 3, 1, [48, 51, 55, 60])
(2, 8, 4, 0.5, [48, 51, 55, 60])
(2, 8.5, 4.5, 0.5, [-48, 53, -55, 62])
(3, 9, 1, 1, [48, 55, 60, 63])
(3, 10, 2, 1, [50, 53, 58, 65])
(3, 11, 3, 1, [51, 51, 58, 67])
(3, 12, 4, 0.5, [46, 50, 58, 65])
(3, 12.5, 4.5, 0.5, [45, -50, 60, -65])
(4, 13, 1, 1, [43, 55, 62, 70])
(4, 14, 2, 0.5, [50, -55, 62, 69])
(4, 14.5, 2.5, 0.5, [-50, 54, 60, -69])
(4, 15, 3, 1, [43, 50, 58, 67])
(4, 16, 4, 0.5, [48, 51, 60, 67])
(4, 16.5, 4.5, 0.5, [46, -51, -60, -67])
(5, 17, 1, 1, [45, 53, 60, 72])
(5, 18, 2, 0.5, [46, 53, 58, 74])
(5, 18.5, 2.5, 0.5, [-46, 55, -58, -74])
(5, 19, 3, 1, [53, 57, 60, 72])
(5, 20, 4, 1, [52, 58, 61, 67])
(6, 21, 1, 0.5, [53, 57, 62, 69])
(6, 21.5, 1.5, 0.5, [55, -57, -62, -69])
(6, 22, 2, 0.5, [57, 52, 62, 67])
(6, 22.5, 2.5, 0.5, [-57, 57, 61, -67])
(6, 23, 3, 1, [50, 57, 62, 65])
(6, 24, 4, 0.5, [46, 58, 62, 65])
(6, 24.5, 4.5, 0.5, [-46, -58, 64, 67])
(7, 25, 1, 1, [53, 60, 65, 69])
(7, 26, 2, 0.5, [52, 62, 65, 71])
(7, 26.5, 2.5, 0.5, [50, -62, -65, -71])
(7, 27, 3, 0.5, [52, 60, 67, 72])
(7, 27.5, 3.5, 0.5, [54, 57, 69, -72])
(7, 28, 4, 0.5, [55, 58, 69, 70])
(7, 28.5, 4.5, 0.5, [-55, 62, 67, -70])
(8, 29, 1, 0.5, [48, 63, 67, 69])
(8, 29.5, 1.5, 0.25, [-48, 57, 66, 70])
(8, 29.75, 1.75, 0.25, [-48, -57, 64, 72])
(8, 30, 2, 0.5, [50, 62, 66, 69])
(8, 30.5, 2.5, 0.5, [-50, 60, -66, -69])
(8, 31, 3, 1, [43, 59, 62, 67])
