(1, 0, 1, 1, [48, 60, 63, 67])
(1, 1, 2, 0.5, [51, 60, 67, -67])
(1, 1.5, 2.5, 0.5, [-51, -60, -67, 72])
(1, 2, 3, 1, [50, 62, 65, 71])
(1, 3, 4, 1, [48, 63, 67, 72])
(2, 4, 1, 1, [47, 62, 67, 74])
(2, 5, 2, 0.5, [48, 60, 67, 75])
(2, 5.5, 2.5, 0.5, [-48, -60, -67, 74])
(2, 6, 3, 1, [43, 60, 67, 74])
(2, 7, 4, 1, [-43, 59, -67, -74])
(3, 8, 1, 1, [48, 60, 67, 75])
(3, 9, 2, 0.5, [60, 63, 67, 72])
(3, 9.5, 2.5, 0.5, [58, 62, -67, -72])
(3, 10, 3, 0.5, [56, 60, 65, 77])
(3, 10.5, 3.5, 0.5, [-56, -60, 67, -77])
(3, 11, 4, 0.5, [-56, 60, 68, 75])
(3, 11.5, 4.5, 0.5, [55, -60, -68, -75])
(4, 12, 1, 0.5, [53, 60, -68, 74])
(4, 12.5, 1.5, 0.5, [-53, -60, 62, -74])
(4, 13, 2, 0.5, [55, 59, 67, 74])
(4, 13.5, 2.5, 0.25, [-55, -59, 65, -74])
(4, 13.75, 2.75, 0.25, [-55, -59, -65, 75])
(4, 14, 3, 1, [48, 55, 63, 72])
(4, 15, 4, 1, [-48, 55, 63, 72])
(5, 16, 1, 0.5, [60, 60, 63, 67])
(5, 16.5, 1.5, 0.5, [-60, -60, 65, -67])
(5, 17, 2, 1, [58, 62, 67, 67])
(5, 18, 3, 0.5, [56, 63, 60, 72])
(5, 18.5, 3.5, 0.5, [-56, -63, 62, -72])
(5, 19, 4, 0.5, [55, 58, 63, 70])
(5, 19.5, 4.5, 0.5, [53, -58, -63, -70])
(6, 20, 1, 0.5, [51, 58, 65, 68])
(6, 20.5, 1.5, 0.5, [50, -58, -65, -68])
(6, 21, 2, 0.5, [51, 58, 63, 67])
(6, 21.5, 2.5, 0.5, [-51, -58, -63, 65])
(6, 22, 3, 2, [46, 58, 62, 65])
(7, 24, 1, 0.5, [50, 58, 65, 70])
(7, 24.5, 1.5, 0.5, [46, -58, -65, -70])
(7, 25, 2, 0.5, [51, 58, -65, 67])
(7, 25.5, 2.5, 0.5, [-51, -58, 63, -67])
(7, 26, 3, 0.5, [44, 60, 63, 72])
(7, 26.5, 3.5, 0.5, [-44, 58, 65, 74])
(7, 27, 4, 0.5, [43, -58, 67, 75])
(7, 27.5, 4.5, 0.5, [44, 60, 65, -75])
(8, 28, 1, 0.5, [46, 58, 63, 67])
(8, 28.5, 1.5, 0.5, [44, -58, -63, -67])
(8, 29, 2, 0.5, [46, 58, 62, 65])
(8, 29.5, 2.5, 0.25, [-46, -58, -62, 63])
(8, 29.75, 2.75, 0.25, [-46, 56, -62, -63])
(8, 30, 3, 1, [39, 55, 58, 63])
(8, 31, 4, 1, [-39, 55, 58, 63])
(9, 32, 1, 0.5, [51, 58, 63, 67])
(9, 32.5, 1.5, 0.5, [50, -58, -63, -67])
(9, 33, 2, 0.5, [51, 60, 63, -67])
(9, 33.5, 2.5, 0.5, [48, 63, -63, 69])
(9, 34, 3, 0.5, [50, 62, 65, 71])
(9, 34.5, 3.5, 0.5, [56, -62, -65, -71])
(9, 35, 4, 0.5, [55, 62, 67, 71])
(9, 35.5, 4.5, 0.5, [53, -62, -67, -71])
(10, 36, 1, 0.5, [51, 63, 67, 72])
(10, 36.5, 1.5, 0.5, [48, -63, -67, -72])
(10, 37, 2, 0.5, [41, 65, 68, 74])
(10, 37.5, 2.5, 0.5, [53, -65, -68, -74])
(10, 38, 3, 0.5, [55, 62, 67, 71])
(10, 38.5, 3.5, 0.5, [43, -62, -67, -71])
(10, 39, 4, 0.5, [55, 62, 67, 71])
(10, 39.5, 4.5, 0.5, [53, -62, -67, -71])
(11, 40, 1, 0.5, [51, 63, 67, 72])
(11, 40.5, 1.5, 0.5, [50, -63, -67, -72])
(11, 41, 2, 0.5, [48, 62, 67, 74])
(11, 41.5, 2.5, 0.5, [47, -62, -67, -74])
(11, 42, 3, 0.5, [48, 60, 67, 75])
(11, 42.5, 3.5, 0.5, [55, 62, -67, -75])
(11, 43, 4, 0.5, [60, 63, 67, 72])
(11, 43.5, 4.5, 0.5, [58, 62, -67, -72])
(12, 44, 1, 1, [56, 60, 65, 77])
(12, 45, 2, 0.5, [55, 60, 67, 75])
(12, 45.5, 2.5, 0.5, [53, -60, -67, -75])
(12, 46, 3, 1, [55, 60, 67, 74])
(12, 47, 4, 1, [43, 59, 67, 74])
(13, 48, 1, 1, [51, 60, 67, 72])
(13, 49, 2, 1, [48, 63, 67, 67])
(13, 50, 3, 0.5, [53, 60, -67, 68])
(13, 50.5, 3.5, 0.5, [-53, -60, 65, -68])
(13, 51, 4, 0.5, [55, 59, -65, 67])
(13, 51.5, 4.5, 0.5, [-55, -59, 63, -67])
(14, 52, 1, 0.5, [56, 60, 63, 67])
(14, 52.5, 1.5, 0.5, [-56, 59, 62, -67])
(14, 53, 2, 0.5, [-56, 60, 60, -67])
(14, 53.5, 2.5, 0.5, [-56, -60, -60, 65])
(14, 54, 3, 2, [55, 59, 62, 67])
(15, 56, 1, 0.5, [51, 60, 67, 72])
(15, 56.5, 1.5, 0.5, [50, -60, 65, -72])
(15, 57, 2, 0.5, [51, 60, 67, 67])
(15, 57.5, 2.5, 0.5, [48, -60, 63, -67])
(15, 58, 3, 0.5, [53, 60, 65, 68])
