(0, 0, 1, 0.5, [60, 63, 67, 72])
(0, 0.5, 1.5, 0.5, [58, -63, -67, -72])
(1, 1, 1, 0.5, [56, 62, 65, 72])
(1, 1.5, 1.5, 0.5, [-56, 60, -65, -72])
(1, 2, 2, 0.5, [55, 62, 67, 71])
(1, 2.5, 2.5, 0.5, [53, -62, -67, -71])
(1, 3, 3, 1, [51, 63, 67, 72])
(1, 4, 4, 0.5, [50, 65, 69, 74])
(1, 4.5, 4.5, 0.5, [-50, -65, 71, -74])
(2, 5, 1, 1, [48, 67, 72, 75])
(2, 6, 2, 0.5, [43, -67, 71, 74])
(2, 6.5, 2.5, 0.5, [-43, 65, -71, -74])
(2, 7, 3, 1, [48, 63, 67, 72])
(2, 8, 4, 0.5, [60, 63, 67, 72])
(2, 8.5, 4.5, 0.5, [-60, -63, 69, -72])
(3, 9, 1, 0.5, [58, 65, 70, 74])
(3, 9.5, 1.5, 0.5, [56, -65, -70, -74])
(3, 10, 2, 0.5, [55, 58, 70, 74])
(3, 10.5, 2.5, 0.5, [53, -58, 68, -74])
(3, 11, 3, 0.5, [51, 63, 67, 79])
(3, 11.5, 3.5, 0.5, [-51, 62, -67, -79])
(3, 12, 4, 0.5, [-51, 60, 69, 77])
(3, 12.5, 4.5, 0.5, [50, 62, 71, -77])
(4, 13, 1, 0.5, [48, 63, 72, 75])
(4, 13.5, 1.5, 0.5, [50, 65, -72, -75])
(4, 14, 2, 0.5, [51, 67, -72, -75])
(4, 14.5, 2.5, 0.5, [53, -67, -72, -75])
(4, 15, 3, 1, [55, 67, 71, 74])
(4, 16, 1, 0.5, [51, 58, 70, 79])
(4, 16.5, 1.5, 0.5, [-51, 60, -70, -79])
(5, 17, 1, 0.5, [58, 62, 70, 77])
(5, 17.5, 1.5, 0.5, [-58, -62, 68, -77])
(5, 18, 2, 0.5, [60, 63, 67, 75])
(5, 18.5, 2.5, 0.5, [-60, 65, 69, -75])
(5, 19, 3, 0.5, [55, 67, 71, 74])
(5, 19.5, 3.5, 0.5, [-55, -67, 72, 75])
(5, 20, 4, 0.5, [53, 68, 74, 77])
(5, 20.5, 4.5, 0.5, [55, -68, -74, -77])
(6, 21, 1, 0.5, [56, 67, 72, 75])
(6, 21.5, 1.5, 0.5, [53, -67, -72, -75])
(6, 22, 2, 0.5, [55, 62, 71, 74])
(6, 22.5, 2.5, 0.5, [-55, 65, -71, -74])
(6, 23, 3, 1, [48, 63, 67, 72])
(6, 24, 4, 0.5, [60, 63, 67, 75])
(6, 24.5, 4.5, 0.5, [-60, -63, 69, -75])
(7, 25, 1, 0.5, [58, 65, 70, 74])
(7, 25.5, 1.5, 0.5, [-58, 53, -70, -74])
(7, 26, 2, 0.5, [52, 55, -70, 72])
(7, 26.5, 2.5, 0.5, [54, 57, 69, -72])
(7, 27, 3, 0.5, [55, 58, 67, 70])
(7, 27.5, 3.5, 0.5, [-55, 60, 66, 69])
(7, 28, 4, 0.5, [43, 58, 67, 67])
(7, 28.5, 4.5, 0.5, [-43, 57, -67, 69])
(8, 29, 1, 0.5, [55, 55, 62, 70])
(8, 29.5, 1.5, 0.5, [53, -55, -62, 72])
(8, 30, 2, 0.5, [51, -55, 67, 72])
(8, 30.5, 2.5, 0.5, [53, 57, 65, -72])
(8, 31, 3, 1, [46, 58, 65, 74])
(8, 32, 4, 1, [47, 62, 67, 74])
(9, 33, 1, 0.5, [48, 60, 67, 75])
(9, 33.5, 1.5, 0.5, [-48, 67, 72, -75])
(9, 34, 2, 0.5, [50, 65, 70, 77])
(9, 34.5, 2.5, 0.5, [-50, -65, 68, -77])
(9, 35, 3, 1, [51, 63, 67, 79])
(9, 36, 4, 0.5, [53, -63, 69, -79])
(9, 36.5, 4.5, 0.5, [55, 62, 71, 77])
(10, 37, 1, 0.5, [56, 60, 72, 75])
(10, 37.5, 1.5, 0.5, [55, -60, 70, -75])
(10, 38, 2, 0.5, [53, 62, 68, 77])
(10, 38.5, 2.5, 0.5, [-53, 60, -68, -77])
(10, 39, 3, 0.5, [55, 59, 67, 74])
(10, 39.5, 3.5, 0.5, [-55, 62, -67, -74])
(10, 40, 4, 1, [43, 65, -67, -74])
(11, 41, 1, 3, [48, 64, 67, 72])
