(0, 0, 1, 1, [47, 55, 62, 67])
(1, 1, 1, 0.5, [48, 55, 60, 65])
(1, 1.5, 1.5, 0.5, [-48, 56, -60, 63])
(1, 2, 2, 0.5, [-48, -56, 59, 62])
(1, 2.5, 2.5, 0.25, [-48, 55, -59, 63])
(1, 2.75, 2.75, 0.25, [-48, 53, -59, 65])
(1, 3, 3, 0.5, [-48, 55, 60, 63])
(1, 3.5, 3.5, 0.5, [50, -55, 59, 62])
(1, 4, 4, 0.5, [51, -55, 60, 60])
(1, 4.5, 4.5, 0.5, [50, -55, 59, 62])
(2, 5, 1, 0.5, [48, -55, 60, 63])
(2, 5.5, 1.5, 0.25, [46, 55, -60, -63])
(2, 5.75, 1.75, 0.25, [-46, -55, -60, 65])
(2, 6, 2, 0.25, [44, 53, -60, 65])
(2, 6.25, 2.25, 0.25, [-44, 51, -60, -65])
(2, 6.5, 2.5, 0.25, [-44, 50, 62, -65])
(2, 6.75, 2.75, 0.25, [-44, 48, -62, -65])
(2, 7, 3, 1, [43, 50, 59, 67])
(2, 8, 4, 0.5, [48, 51, 60, 67])
(2, 8.5, 4.5, 0.5, [-48, -51, -60, 68])
(3, 9, 1, 0.5, [50, 53, 58, 70])
(3, 9.5, 1.5, 0.5, [-50, -53, -58, 68])
(3, 10, 2, 0.5, [51, 51, 58, 67])
(3, 10.5, 2.5, 0.5, [-51, 49, -58, 65])
(3, 11, 3, 0.5, [44, 48, 60, 63])
(3, 11.5, 3.5, 0.5, [46, -48, -60, -63])
(3, 12, 4, 0.5, [44, 50, 58, 65])
(3, 12.5, 4.5, 0.5, [43, 52, -58, 67])
(4, 13, 1, 0.5, [41, 53, 56, 68])
(4, 13.5, 1.5, 0.5, [-41, 51, 60, -68])
(4, 14, 2, 0.5, [-41, 50, -60, -68])
(4, 14.5, 2.5, 0.5, [-41, -50, 59, -68])
(4, 15, 3, 1, [36, 51, 60, 67])
(4, 16, 1, 0.5, [43, 51, 58, 70])
(4, 16.5, 1.5, 0.25, [-43, -51, 63, -70])
(4, 16.75, 1.75, 0.25, [-43, -51, 61, -70])
(5, 17, 1, 0.5, [44, 51, 60, 72])
(5, 17.5, 1.5, 0.5, [-44, 56, -60, -72])
(5, 18, 2, 0.5, [46, 55, 62, 70])
(5, 18.5, 2.5, 0.5, [-46, 53, -62, 68])
(5, 19, 3, 0.5, [47, 55, 62, 67])
(5, 19.5, 3.5, 0.5, [-47, -55, -62, 65])
(5, 20, 4, 0.5, [48, -55, 63, 63])
(5, 20.5, 4.5, 0.5, [-48, 56, -63, 65])
(6, 21, 1, 0.5, [46, 58, 63, 67])
(6, 21.5, 1.5, 0.5, [44, 60, 65, 68])
(6, 22, 2, 0.5, [46, 58, 62, 65])
(6, 22.5, 2.5, 0.5, [-46, 56, -62, -65])
(6, 23, 3, 1, [39, 55, 58, 63])
(6, 24, 4, 0.5, [51, 51, 58, 67])
(6, 24.5, 4.5, 0.5, [-51, -51, 60, -67])
(7, 25, 1, 0.5, [47, 50, 62, 67])
(7, 25.5, 1.5, 0.5, [-47, -50, 65, -67])
(7, 26, 2, 0.5, [48, 48, 63, 67])
(7, 26.5, 2.5, 0.5, [46, -48, 62, -67])
(7, 27, 3, 0.5, [44, 53, 60, 65])
(7, 27.5, 3.5, 0.5, [-44, 55, 59, -65])
(7, 28, 4, 0.5, [43, 56, 60, 63])
(7, 28.5, 4.5, 0.5, [41, -56, -60, 62])
(8, 29, 1, 0.5, [43, 55, 60, 62])
(8, 29.5, 1.5, 0.5, [-43, 53, -60, -62])
(8, 30, 2, 0.5, [-43, -53, 59, -62])
(8, 30.5, 2.5, 0.5, [-43, 51, -59, -62])
(8, 31, 3, 2, [44, 51, 60, 60])
(9, 33, 1, 1, [45, 53, 60, 63])
(9, 34, 2, 0.5, [46, 53, -60, 62])
(9, 34.5, 2.5, 0.5, [-46, -53, 58, -62])
(9, 35, 3, 0.5, [39, 55, -58, 60])
(9, 35.5, 3.5, 0.25, [-39, -55, 57, -60])
(9, 35.75, 3.75, 0.25, [-39, -55, 55, -60])
(9, 36, 4, 0.5, [41, 53, 57, -60])
(9, 36.5, 4.5, 0.5, [-41, 51, -57, -60])
(10, 37, 1, 1, [46, 50, 53, 58])
(10, 38, 2, 0.5, [46, 50, 53, 58])
(10, 38.5, 2.5, 0.5, [44, -50, -53, -58])
(10, 39, 3, 0.5, [43, 51, 58, 63])
(10, 39.5, 3.5, 0.5, [-43, 49, -58, -63])
(10, 40, 4, 0.5, [44, 48, 56, 63])
(10, 40.5, 4.5, 0.5, [43, 51, 58, -63])
(11, 41, 1, 0.5, [41, 56, 60, 65])
(11, 41.5, 1.5, 0.5, [39, 60, 56, -65])
(11, 42, 2, 0.5, [37, 60, 53, 65])
(11, 42.5, 2.5, 0.5, [-37, 58, -53, -65])
(11, 43, 3, 1, [36, 52, 60, 67])
(11, 44, 4, 0.5, [41, 53, 60, 68])
(11, 44.5, 4.5, 0.5, [-41, 51, -60, -68])
(12, 45, 1, 0.5, [43, 50, 60, 67])
(12, 45.5, 1.5, 0.5, [-43, -50, 59, -67])
(12, 46, 2, 0.5, [45, 48, 60, 65])
(12, 46.5, 2.5, 0.5, [47, 55, 62, -65])
(12, 47, 3, 0.5, [48, 55, 60, 63])
(12, 47.5, 3.5, 0.5, [50, -55, 59, 62])
(12, 48, 4, 0.5, [51, -55, 60, 60])
(12, 48.5, 4.5, 0.5, [53, 56, -60, 62])
(13, 49, 1, 1, [55, 55, 60, 63])
(13, 50, 2, 0.5, [43, -55, 59, 62])
(13, 50.5, 2.5, 0.5, [-43, 53, -59, -62])
(13, 51, 3, 1, [48, 52, 55, 60])
