(0, 0, 1, 0.5, [48, 60, 63, 67])
(0, 0.5, 1.5, 0.5, [-48, 58, -63, -67])
(1, 1, 1, 0.5, [50, 57, 62, 66])
(1, 1.5, 1.5, 0.5, [48, -57, -62, -66])
(1, 2, 2, 0.5, [46, 58, 62, 67])
(1, 2.5, 2.5, 0.5, [45, 60, 66, 69])
(1, 3, 3, 1, [43, 62, 67, 70])
(1, 4, 4, 1, [42, 62, 69, 72])
(2, 5, 1, 1, [43, 62, 67, 70])
(2, 6, 2, 0.5, [38, -62, 66, 69])
(2, 6.5, 2.5, 0.5, [-38, 60, -66, -69])
(2, 7, 3, 1, [43, 59, 62, 67])
(2, 8, 4, 1, [47, 55, 62, 67])
(3, 9, 1, 1, [48, 55, 60, 63])
(3, 10, 2, 1, [50, 53, 58, 65])
(3, 11, 3, 0.5, [51, 51, 58, 67])
(3, 11.5, 3.5, 0.5, [-51, 53, -58, -67])
(3, 12, 4, 0.5, [48, 55, 60, 65])
(3, 12.5, 4.5, 0.5, [-48, -55, -60, 63])
(4, 13, 1, 1, [41, 56, 60, 62])
(4, 14, 2, 0.5, [43, 55, 59, -62])
(4, 14.5, 2.5, 0.5, [-43, 53, -59, -62])
(4, 15, 3, 1, [36, 51, 55, 60])
(4, 16, 1, 1, [0, 0, 0, 0])
(5, 17, 1, 0.5, [48, 51, 55, 60])
(5, 17.5, 1.5, 0.5, [46, -51, -55, -60])
(5, 18, 2, 0.5, [44, 51, 60, 63])
(5, 18.5, 2.5, 0.5, [43, -51, 58, -63])
(5, 19, 3, 0.5, [41, 56, 60, 65])
(5, 19.5, 3.5, 0.5, [43, -56, -60, -65])
(5, 20, 4, 0.5, [44, 53, 56, 60])
(5, 20.5, 4.5, 0.5, [46, -53, -56, -60])
(6, 21, 1, 1, [48, 51, 55, 63])
(6, 22, 2, 1, [50, 58, 53, 65])
(6, 23, 3, 1, [51, 58, 51, 67])
(6, 24, 4, 1, [51, 55, 58, 67])
(7, 25, 1, 1, [48, 55, 63, 72])
(7, 26, 2, 1, [50, 53, 62, 71])
(7, 27, 3, 1, [51, 55, 60, 72])
(7, 28, 4, 0.5, [46, 55, 67, 74])
(7, 28.5, 4.5, 0.5, [48, -55, -67, -74])
(8, 29, 1, 1, [50, 62, 67, 70])
(8, 30, 2, 0.5, [38, 62, 66, 69])
(8, 30.5, 2.5, 0.5, [-38, 60, -66, -69])
(8, 31, 3, 1, [43, 58, 62, 67])
(8, 32, 4, 0.5, [48, 55, 63, 67])
(8, 32.5, 4.5, 0.5, [-48, -55, -63, 68])
(9, 33, 1, 1, [50, 53, 65, 70])
(9, 34, 2, 1, [51, 51, 58, 67])
(9, 35, 3, 0.5, [43, 51, 58, 70])
(9, 35.5, 3.5, 0.5, [44, -51, -58, -70])
(9, 36, 4, 1, [46, 50, 56, 65])
(10, 37, 1, 0.5, [48, 51, 55, 63])
(10, 37.5, 1.5, 0.5, [-48, -51, 60, -63])
(10, 38, 2, 0.5, [50, 53, -60, 62])
(10, 38.5, 2.5, 0.25, [-50, -53, 58, -62])
(10, 38.75, 2.75, 0.25, [52, -53, -58, -62])
(10, 39, 3, 1, [53, 53, 58, 60])
(10, 40, 4, 1, [-53, -53, 56, -60])
(11, 41, 1, 0.5, [47, 50, 55, 67])
(11, 41.5, 1.5, 0.5, [-47, -50, 57, -67])
(11, 42, 2, 1, [43, -50, 59, 65])
(11, 43, 3, 0.5, [48, 51, 60, 63])
(11, 43.5, 3.5, 0.5, [41, 48, -60, -63])
(11, 44, 4, 0.5, [43, 55, 59, 62])
(11, 44.5, 4.5, 0.5, [-43, 53, -59, -62])
(12, 45, 1, 4, [48, 52, 55, 60])
