(1, 0, 1, 0.5, [48, 51, 55, 60])
(1, 0.5, 1.5, 0.5, [50, -51, -55, -60])
(1, 1, 2, 0.5, [51, 51, 55, 60])
(1, 1.5, 2.5, 0.5, [50, -51, -55, -60])
(1, 2, 3, 0.5, [48, 55, 60, 63])
(1, 2.5, 3.5, 0.5, [46, -55, -60, -63])
(1, 3, 4, 0.5, [44, 55, 60, 63])
(1, 3.5, 4.5, 0.5, [43, -55, -60, -63])
(2, 4, 1, 0.5, [41, 56, 60, 65])
(2, 4.5, 1.5, 0.5, [39, -56, -60, -65])
(2, 5, 2, 0.5, [38, 58, 65, 65])
(2, 5.5, 2.5, 0.5, [34, -58, 62, -65])
(2, 6, 3, 1, [39, 58, 63, 67])
(2, 7, 4, 1, [51, 58, 63, 67])
(3, 8, 1, 0.5, [39, 58, 63, 67])
(3, 8.5, 1.5, 0.5, [41, -58, -63, -67])
(3, 9, 2, 0.5, [43, 58, 63, 70])
(3, 9.5, 2.5, 0.5, [48, 55, -63, -70])
(3, 10, 3, 0.5, [41, 56, 63, 68])
(3, 10.5, 3.5, 0.5, [46, 58, 62, -68])
(3, 11, 4, 0.5, [39, 58, 63, 67])
(3, 11.5, 4.5, 0.5, [43, -58, -63, -67])
(4, 12, 1, 0.5, [44, 60, 63, 65])
(4, 12.5, 1.5, 0.5, [41, 56, -63, -65])
(4, 13, 2, 0.5, [46, 53, 62, -65])
(4, 13.5, 2.5, 0.25, [-46, 58, -62, 65])
(4, 13.75, 2.75, 0.25, [-46, 56, -62, -65])
(4, 14, 3, 2, [39, 55, 58, 63])
(5, 16, 1, 0.5, [50, 58, 62, 65])
(5, 16.5, 1.5, 0.5, [48, -58, -62, -65])
(5, 17, 2, 0.5, [46, 53, 60, 65])
(5, 17.5, 2.5, 0.5, [44, -53, -60, -65])
(5, 18, 3, 0.5, [43, -53, 59, 67])
(5, 18.5, 3.5, 0.25, [47, 51, 62, -67])
(5, 18.75, 3.75, 0.25, [-47, 50, -62, -67])
(5, 19, 4, 0.5, [48, 51, 55, 63])
(5, 19.5, 4.5, 0.25, [44, 56, 60, -63])
(5, 19.75, 4.75, 0.25, [-44, -56, 59, -63])
(6, 20, 1, 0.5, [41, -56, 60, 62])
(6, 20.5, 1.5, 0.5, [38, 53, -60, -62])
(6, 21, 2, 0.5, [43, 50, 59, -62])
(6, 21.5, 2.5, 0.25, [-43, 55, -59, 62])
(6, 21.75, 2.75, 0.25, [-43, 53, -59, -62])
(6, 22, 3, 2, [36, 51, 55, 60])
(7, 24, 1, 0.5, [36, 55, 63, 72])
(7, 24.5, 1.5, 0.5, [38, -55, -63, -72])
(7, 25, 2, 0.5, [39, 55, 63, 72])
(7, 25.5, 2.5, 0.5, [41, -55, -63, -72])
(7, 26, 3, 0.5, [43, 55, 62, 70])
(7, 26.5, 3.5, 0.5, [45, -55, -62, -70])
(7, 27, 4, 0.5, [46, 55, 62, 70])
(7, 27.5, 4.5, 0.5, [43, -55, -62, -70])
(8, 28, 1, 0.5, [48, 55, 63, 69])
(8, 28.5, 1.5, 0.5, [45, -55, -63, -69])
(8, 29, 2, 0.5, [50, -55, 62, 69])
(8, 29.5, 2.5, 0.5, [-50, 54, -62, -69])
(8, 30, 3, 1, [43, 58, 62, 67])
(8, 31, 4, 1, [-43, 58, 62, 67])
(9, 32, 1, 0.5, [55, 58, 62, 70])
(9, 32.5, 1.5, 0.5, [53, 56, -62, -70])
(9, 33, 2, 0.5, [51, 55, 63, 70])
(9, 33.5, 2.5, 0.5, [50, -55, -63, -70])
(9, 34, 3, 0.5, [48, 60, 63, 68])
(9, 34.5, 3.5, 0.5, [50, 58, 65, -68])
(9, 35, 4, 0.5, [51, -58, -65, 67])
(9, 35.5, 4.5, 0.5, [48, 60, 63, -67])
(10, 36, 1, 0.5, [44, -60, 63, 65])
(10, 36.5, 1.5, 0.5, [41, 56, -63, -65])
(10, 37, 2, 0.5, [46, 53, 62, -65])
(10, 37.5, 2.5, 0.25, [-46, 58, -62, 65])
(10, 37.75, 2.75, 0.25, [-46, 56, -62, -65])
(10, 38, 3, 2, [39, 55, 58, 63])
(11, 40, 1, 1, [51, 57, 60, 65])
(11, 41, 2, 0.5, [50, 58, 62, 65])
(11, 41.5, 2.5, 0.5, [48, 56, -62, -65])
(11, 42, 3, 1, [47, 55, 62, 67])
(11, 43, 4, 0.5, [48, 55, -62, 63])
(11, 43.5, 4.5, 0.5, [44, 56, 60, -63])
(12, 44, 1, 0.5, [41, -56, 60, 62])
(12, 44.5, 1.5, 0.5, [38, 53, -60, -62])
(12, 45, 2, 0.5, [43, 50, 59, -62])
(12, 45.5, 2.5, 0.25, [-43, 55, -59, 62])
(12, 45.75, 2.75, 0.25, [-43, 53, -59, -62])
(12, 46, 3, 2, [36, 52, 55, 60])
