(1, 0, 1, 0.5, [48, 63, 67, 72])
(1, 0.5, 1.5, 0.5, [50, -63, -67, -72])
(1, 1, 2, 0.5, [51, 63, 67, 72])
(1, 1.5, 2.5, 0.5, [53, -63, -67, -72])
(1, 2, 3, 0.5, [55, 62, 67, 71])
(1, 2.5, 3.5, 0.5, [53, -62, -67, -71])
(1, 3, 4, 0.5, [51, 63, 67, 72])
(1, 3.5, 4.5, 0.5, [48, -63, -67, -72])
(2, 4, 1, 0.5, [47, 65, 68, 74])
(2, 4.5, 1.5, 0.5, [-47, -65, 67, -74])
(2, 5, 2, 0.5, [48, 63, 67, 75])
(2, 5.5, 2.5, 0.5, [-48, 67, 72, -75])
(2, 6, 3, 1, [53, 68, 72, 74])
(2, 7, 4, 0.5, [55, 67, 71, -74])
(2, 7.5, 4.5, 0.5, [-55, 65, -71, -74])
(3, 8, 1, 2, [48, 63, 67, 72])
(3, 10, 1, 1, [60, 67, 72, 75])
(3, 11, 2, 0.5, [55, 67, 72, 74])
(3, 11.5, 2.5, 0.25, [-55, -67, 71, -74])
(3, 11.75, 2.75, 0.25, [-55, 65, -71, -74])
(4, 12, 1, 0.5, [56, 63, 72, 72])
(4, 12.5, 1.5, 0.5, [-56, 65, -72, -72])
(4, 13, 2, 0.5, [51, 67, 72, 75])
(4, 13.5, 2.5, 0.5, [-51, -67, 70, -75])
(4, 14, 3, 0.5, [53, 65, 68, 74])
(4, 14.5, 3.5, 0.5, [-53, -65, 67, -74])
(4, 15, 4, 0.5, [54, 63, 69, 72])
(4, 15.5, 4.5, 0.5, [-54, 62, -69, -72])
(5, 16, 1, 2, [55, 62, 67, 71])
(5, 18, 3, 0.5, [55, 58, 62, 70])
(5, 18.5, 3.5, 0.5, [53, -58, 63, -70])
(5, 19, 4, 0.5, [51, 58, 65, 68])
(5, 19.5, 4.5, 0.5, [50, -58, -65, -68])
(6, 20, 1, 0.5, [51, 58, 63, 67])
(6, 20.5, 1.5, 0.5, [50, -58, 65, -67])
(6, 21, 2, 0.5, [48, 63, 67, 72])
(6, 21.5, 2.5, 0.5, [51, -63, -67, -72])
(6, 22, 3, 0.5, [53, 62, 68, 72])
(6, 22.5, 3.5, 0.5, [50, -62, -68, -72])
(6, 23, 4, 0.25, [55, -62, 67, 71])
(6, 23.25, 4.25, 0.25, [-55, 63, -67, -71])
(6, 23.5, 4.5, 0.5, [-55, 65, -67, -71])
(7, 24, 1, 2, [48, 63, 67, 72])
(7, 26, 3, 1, [60, 67, 72, 75])
(7, 27, 4, 0.5, [58, 70, 74, 77])
(7, 27.5, 4.5, 0.5, [56, -70, -74, -77])
(8, 28, 1, 0.5, [55, 70, 75, 79])
(8, 28.5, 1.5, 0.5, [53, -70, -75, -79])
(8, 29, 2, 0.5, [51, 70, 75, 79])
(8, 29.5, 2.5, 0.5, [-51, -70, 73, -79])
(8, 30, 3, 0.5, [-51, 68, 72, 77])
(8, 30.5, 3.5, 0.5, [50, 65, 70, -77])
(8, 31, 4, 0.5, [51, 67, 70, 75])
