(1, 0, 1, 1, [48, 55, 64, 72])
(1, 1, 2, 1, [48, 55, 64, 72])
(1, 2, 3, 1, [53, 56, 65, 72])
(1, 3, 4, 0.5, [51, 55, 67, 72])
(1, 3.5, 4.5, 0.5, [-51, 56, -67, -72])
(2, 4, 1, 0.5, [49, 58, 65, 70])
(2, 4.5, 1.5, 0.5, [-49, 60, -65, -70])
(2, 5, 2, 0.5, [48, 61, 65, 68])
(2, 5.5, 2.5, 0.5, [46, -61, -65, -68])
(2, 6, 3, 2, [48, 55, 64, 67])
(3, 8, 1, 1, [53, 53, 60, 68])
(3, 9, 2, 1, [49, 53, 61, 70])
(3, 10, 3, 1, [45, 54, 63, 72])
(3, 11, 4, 1, [45, 53, 63, 72])
(4, 12, 1, 1, [46, 53, 61, 70])
(4, 13, 2, 1, [41, -53, 60, 68])
(4, 14, 3, 2, [48, 52, 60, 67])
(5, 16, 1, 1, [53, 56, 60, 65])
(5, 17, 2, 1, [52, 55, 60, 67])
(5, 18, 3, 0.5, [53, 53, 60, 68])
(5, 18.5, 3.5, 0.5, [-53, 55, -60, -68])
(5, 19, 4, 0.5, [49, 56, 61, 65])
(5, 19.5, 4.5, 0.5, [-49, 58, -61, -65])
(6, 20, 1, 0.5, [45, 60, 60, 65])
(6, 20.5, 1.5, 0.5, [-45, 53, -60, 63])
(6, 21, 2, 1, [46, 53, 58, 61])
(6, 22, 3, 2, [41, 53, 57, 60])
(7, 24, 1, 1, [46, 53, 58, 61])
(7, 25, 2, 1, [42, 54, 58, 63])
(7, 26, 3, 1, [38, 56, 59, 65])
(7, 27, 4, 1, [38, 56, 59, 65])
(8, 28, 1, 0.5, [39, 54, 58, 63])
(8, 28.5, 1.5, 0.5, [-39, 56, -58, -63])
(8, 29, 2, 1, [40, 58, -58, 61])
(8, 30, 3, 2, [41, 53, 57, 60])
(9, 32, 1, 1, [41, 56, 60, 65])
(9, 33, 2, 1, [43, 55, 58, 64])
(9, 34, 3, 1, [44, 53, 60, 65])
(9, 35, 4, 1, [46, 53, 61, 67])
(10, 36, 1, 0.5, [48, 53, 60, 68])
(10, 36.5, 1.5, 0.5, [-48, 51, -60, -68])
(10, 37, 2, 0.5, [44, 56, 60, 67])
(10, 37.5, 2.5, 0.5, [-44, -56, -60, 65])
(10, 38, 3, 2, [49, 56, 61, 65])
(11, 40, 1, 1, [48, 60, 63, 68])
(11, 41, 2, 1, [51, 55, 63, 70])
(11, 42, 3, 0.5, [56, 56, 63, 72])
(11, 42.5, 3.5, 0.5, [55, -56, -63, -72])
(11, 43, 4, 0.5, [53, 56, 65, 72])
(11, 43.5, 4.5, 0.5, [51, -56, -65, -72])
(12, 44, 1, 0.5, [49, 58, 65, 70])
(12, 44.5, 1.5, 0.5, [-49, 60, -65, -70])
(12, 45, 2, 0.5, [48, 61, -65, 68])
(12, 45.5, 2.5, 0.5, [46, -61, -65, 67])
(12, 46, 3, 2, [48, 60, 64, 67])
(13, 48, 1, 1, [44, 53, 60, 65])
(13, 49, 2, 1, [48, 52, 60, 67])
(13, 50, 3, 0.5, [53, 53, 60, 68])
(13, 50.5, 3.5, 0.5, [51, 55, -60, 67])
(13, 51, 4, 0.5, [49, 56, 61, 65])
(13, 51.5, 4.5, 0.5, [-49, 58, -61, -65])
(14, 52, 1, 0.5, [45, 60, 60, 65])
(14, 52.5, 1.5, 0.5, [-45, 53, -60, 63])
(14, 53, 2, 1, [46, 53, 58, 61])
(14, 54, 3, 2, [41, 53, 57, 60])
(15, 56, 1, 1, [46, 53, 58, 61])
(15, 57, 2, 1, [44, 56, 60, 63])
(15, 58, 3, 0.5, [37, 56, 61, 65])
(15, 58.5, 3.5, 0.5, [39, -56, -61, -65])
(15, 59, 4, 0.5, [41, 56, 61, 65])
(15, 59.5, 4.5, 0.5, [42, -56, -61, -65])
(16, 60, 1, 0.5, [44, 56, 60, 63])
(16, 60.5, 1.5, 0.5, [-44, 54, -60, -63])
(16, 61, 2, 1, [46, 53, 58, 61])
(16, 62, 3, 1, [48, 52, -58, 60])
(16, 63, 4, 1, [-48, 53, 56, -60])
(17, 64, 1, 4, [-48, 52, 55, -60])
