(0, 0, 1, 0.5, [48, 51, 55, 67])
(0, 0.5, 1.5, 0.5, [50, 53, -55, -67])
(1, 1, 1, 0.5, [51, 55, 55, 60])
(1, 1.5, 1.5, 0.5, [53, -55, -55, -60])
(1, 2, 2, 0.5, [51, 53, 57, -60])
(1, 2.5, 2.5, 0.5, [50, -53, 59, 62])
(1, 3, 3, 0.5, [48, 55, 60, 63])
(1, 3.5, 3.5, 0.5, [-48, -55, 63, -63])
(1, 4, 4, 0.5, [46, 58, -63, 65])
(1, 4.5, 4.5, 0.5, [-46, -58, 62, -65])
(2, 5, 1, 0.5, [51, 58, 63, 67])
(2, 5.5, 1.5, 0.5, [-51, 60, 65, 69])
(2, 6, 2, 0.5, [50, 62, 65, 70])
(2, 6.5, 2.5, 0.5, [52, -62, 67, -70])
(2, 7, 3, 0.5, [53, 60, 65, 69])
(2, 7.5, 3.5, 0.5, [54, -60, 63, -69])
(2, 8, 4, 0.5, [55, -60, 62, 67])
(2, 8.5, 4.5, 0.5, [46, 58, -62, -67])
(3, 9, 1, 0.5, [48, 57, 63, 67])
(3, 9.5, 1.5, 0.5, [45, -57, -63, -67])
(3, 10, 2, 0.5, [50, -57, 62, 66])
(3, 10.5, 2.5, 0.5, [-50, 60, -62, -66])
(3, 11, 3, 1, [43, 58, 62, 67])
(3, 12, 4, 0.5, [43, 58, 62, 67])
(3, 12.5, 4.5, 0.5, [-43, -58, 63, -67])
(4, 13, 1, 0.5, [45, 60, -63, 65])
(4, 13.5, 1.5, 0.25, [-45, 53, 62, -65])
(4, 13.75, 1.75, 0.25, [-45, -53, 60, -65])
(4, 14, 2, 0.5, [46, 58, 62, 65])
(4, 14.5, 2.5, 0.5, [48, -58, 63, -65])
(4, 15, 3, 0.5, [50, 58, 65, 70])
(4, 15.5, 3.5, 0.5, [46, -58, 62, -70])
(4, 16, 4, 0.5, [51, 58, 63, 67])
(4, 16.5, 4.5, 0.5, [49, -58, -63, -67])
(5, 17, 1, 0.5, [48, 60, 63, 68])
(5, 17.5, 1.5, 0.5, [46, 55, -63, 67])
(5, 18, 2, 0.5, [44, 58, 62, 65])
(5, 18.5, 2.5, 0.5, [43, -58, 63, 63])
(5, 19, 3, 0.5, [44, 60, -63, 65])
(5, 19.5, 3.5, 0.25, [41, 56, 62, -65])
(5, 19.75, 3.75, 0.25, [-41, -56, 60, -65])
(5, 20, 4, 0.5, [46, 53, 62, -65])
(5, 20.5, 4.5, 0.25, [-46, 58, -62, 63])
(5, 20.75, 4.75, 0.25, [-46, 56, -62, -63])
(6, 21, 1, 2, [39, 55, 58, 63])
(6, 23, 3, 1, [0, 0, 0, 0])
(6, 24, 4, 0.5, [48, 51, 60, 67])
(6, 24.5, 4.5, 0.5, [50, 53, -60, -67])
(7, 25, 1, 0.5, [51, 55, -60, 60])
(7, 25.5, 1.5, 0.5, [-51, -55, 55, -60])
(7, 26, 2, 0.5, [47, 53, 56, 62])
