(0, 0, 1, 0.5, [60, 60, 67, 76])
(0, 0.5, 1.5, 0.5, [59, -60, -67, -76])
(1, 1, 1, 0.5, [57, 60, 69, 76])
(1, 1.5, 1.5, 0.5, [59, 62, 68, -76])
(1, 2, 2, 0.5, [57, 64, 69, 72])
(1, 2.5, 2.5, 0.5, [55, -64, -69, -72])
(1, 3, 3, 0.5, [53, 62, 69, 74])
(1, 3.5, 3.5, 0.5, [55, -62, 71, -74])
(1, 4, 4, 0.5, [53, 67, 72, 76])
(1, 4.5, 4.5, 0.5, [52, -67, -72, -76])
(2, 5, 1, 0.5, [50, 65, 72, 77])
(2, 5.5, 1.5, 0.5, [-50, 62, 71, -77])
(2, 6, 2, 0.5, [52, 67, 72, 76])
(2, 6.5, 2.5, 0.5, [53, -67, -72, 74])
(2, 7, 3, 1, [55, 67, 71, 74])
(2, 8, 4, 1, [53, 62, 69, 74])
(3, 9, 1, 0.5, [52, 64, 68, 74])
(3, 9.5, 1.5, 0.5, [-52, 59, -68, -74])
(3, 10, 2, 0.5, [57, 60, 64, 72])
(3, 10.5, 2.5, 0.5, [55, -60, -64, -72])
(3, 11, 3, 0.5, [54, 62, 69, 72])
(3, 11.5, 3.5, 0.5, [-54, -62, -69, 69])
(3, 12, 4, 1, [55, 62, 67, 71])
(4, 13, 1, 3, [48, 64, 67, 72])
(4, 16, 4, 0.5, [55, 59, 67, 74])
(4, 16.5, 4.5, 0.5, [57, 60, 66, -74])
(5, 17, 1, 0.5, [59, 62, 67, 74])
(5, 17.5, 1.5, 0.5, [60, 64, 69, -74])
(5, 18, 2, 0.5, [62, 65, 71, 74])
(5, 18.5, 2.5, 0.5, [-62, -65, 69, -74])
(5, 19, 3, 0.5, [56, 64, 71, 74])
(5, 19.5, 3.5, 0.25, [-56, -64, -71, 76])
(5, 19.75, 3.75, 0.25, [-56, -64, -71, 77])
(5, 20, 4, 0.5, [-56, 59, -71, 76])
(5, 20.5, 4.5, 0.5, [52, -59, 68, 74])
(6, 21, 1, 0.5, [57, 60, 64, 72])
(6, 21.5, 1.5, 0.5, [55, -60, 65, -72])
(6, 22, 2, 0.5, [53, 58, 67, -72])
(6, 22.5, 2.5, 0.5, [52, -58, -67, -72])
(6, 23, 3, 1, [53, 57, 65, 72])
(6, 24, 4, 1, [54, 62, 69, 72])
(7, 25, 1, 0.5, [55, 62, 67, 71])
(7, 25.5, 1.5, 0.5, [-55, -62, 65, 67])
(7, 26, 2, 0.5, [57, 60, 64, 72])
(7, 26.5, 2.5, 0.5, [-57, -60, 65, 77])
(7, 27, 3, 0.5, [55, 60, 67, 76])
(7, 27.5, 3.5, 0.5, [53, -60, 69, 74])
(7, 28, 4, 0.5, [55, 59, 67, 74])
(7, 28.5, 4.5, 0.5, [-55, -59, 65, -74])
(8, 29, 1, 3, [48, 55, 64, 72])
(8, 32, 1, 0.5, [43, 55, 62, 71])
(8, 32.5, 1.5, 0.5, [-43, 59, -62, -71])
(9, 33, 1, 0.5, [55, 62, 67, 71])
(9, 33.5, 1.5, 0.5, [57, -62, -67, -71])
(9, 34, 2, 0.5, [55, 62, 67, 71])
(9, 34.5, 2.5, 0.5, [53, -62, -67, -71])
(9, 35, 3, 0.5, [52, 64, 68, 71])
(9, 35.5, 3.5, 0.5, [54, -64, 69, -71])
(9, 36, 4, 0.5, [56, 64, 71, 71])
(9, 36.5, 4.5, 0.5, [52, 62, 68, -71])
(10, 37, 1, 0.5, [57, 60, 69, 72])
(10, 37.5, 1.5, 0.5, [55, -60, 65, -72])
(10, 38, 2, 0.5, [53, 58, 67, -72])
(10, 38.5, 2.5, 0.5, [52, -58, -67, -72])
(10, 39, 3, 1, [53, 57, 65, 72])
(10, 40, 4, 1, [54, 62, 69, 72])
(11, 41, 1, 1, [55, 62, 67, 71])
(11, 42, 2, 0.5, [50, 62, 65, 71])
(11, 42.5, 2.5, 0.5, [52, -62, 64, -71])
(11, 43, 3, 0.5, [53, 67, 62, 71])
(11, 43.5, 3.5, 0.5, [57, -67, -62, -71])
(11, 44, 4, 0.5, [55, 62, 67, 71])
(11, 44.5, 4.5, 0.5, [53, -62, -67, -71])
(12, 45, 1, 0.5, [52, 60, 67, 72])
(12, 45.5, 1.5, 0.5, [48, 58, -67, -72])
(12, 46, 2, 1, [53, 57, 65, -72])
(12, 47, 3, 1, [48, 55, 64, 72])
(12, 48, 4, 0.5, [60, 60, 67, 76])
(12, 48.5, 4.5, 0.5, [-60, -60, 69, -76])
(13, 49, 1, 0.5, [56, 59, 71, 76])
(13, 49.5, 1.5, 0.5, [-56, -59, -71, 74])
(13, 50, 2, 0.5, [57, 60, 64, 72])
(13, 50.5, 2.5, 0.5, [55, 59, -64, -72])
(13, 51, 3, 0.5, [53, 57, 69, 74])
(13, 51.5, 3.5, 0.5, [55, 59, 67, -74])
(13, 52, 4, 0.5, [53, 60, 67, 76])
(13, 52.5, 4.5, 0.5, [52, -60, -67, -76])
(14, 53, 1, 0.5, [50, 60, 65, 77])
(14, 53.5, 1.5, 0.5, [-50, -60, 64, -77])
(14, 54, 2, 0.5, [55, 59, 62, -77])
(14, 54.5, 2.5, 0.5, [-55, -59, 67, -77])
(14, 55, 3, 1, [48, 60, 67, 76])
(14, 56, 4, 1, [60, 60, 67, 76])
(15, 57, 1, 0.5, [59, 62, 67, 74])
(15, 57.5, 1.5, 0.5, [-59, -62, 64, 73])
(15, 58, 2, 0.5, [58, 62, 65, 74])
(15, 58.5, 2.5, 0.5, [-58, -62, 67, 79])
(15, 59, 3, 0.5, [57, 62, 69, 77])
(15, 59.5, 3.5, 0.5, [55, -62, 70, 76])
(15, 60, 4, 0.5, [57, 61, 69, 76])
(15, 60.5, 4.5, 0.5, [-57, -61, 67, -76])
(16, 61, 1, 2, [50, 57, 65, 74])
(16, 63, 3, 1, [52, 64, 67, 73])
(17, 64, 1, 1, [53, 62, 69, 74])
(17, 65, 2, 1, [54, 60, -69, -74])
(17, 66, 3, 0.5, [55, 58, 67, 74])
(17, 66.5, 3.5, 0.5, [-55, -58, 65, -74])
(18, 67, 1, 1, [55, 59, 64, 76])
(18, 68, 2, 0.5, [56, -59, 76, -76])
(18, 68.5, 2.5, 0.5, [-56, -59, 74, -76])
(18, 69, 3, 0.5, [57, 60, 72, 76])
(18, 69.5, 3.5, 0.5, [-57, -60, 70, -76])
(19, 70, 1, 0.5, [-57, 61, 69, 77])
(19, 70.5, 1.5, 0.5, [-57, -61, 67, -77])
(19, 71, 2, 0.5, [58, 62, 65, -77])
(19, 71.5, 2.5, 0.5, [-58, -62, 69, -77])
(19, 72, 3, 0.5, [57, -62, 74, -77])
(19, 72.5, 3.5, 0.5, [-57, -62, 72, -77])
(20, 73, 1, 1, [56, -62, 71, 76])
