(0, 0, 1, 1, [48, 52, 55, 60])
(1, 1, 1, 0.5, [53, 53, 57, 60])
(1, 1.5, 1.5, 0.5, [52, -53, -57, -60])
(1, 2, 2, 0.5, [50, 53, -57, 62])
(1, 2.5, 2.5, 0.25, [-50, -53, 56, -62])
(1, 2.75, 2.75, 0.25, [-50, -53, 57, -62])
(1, 3, 3, 0.5, [44, 52, 59, 64])
(1, 3.5, 3.5, 0.5, [-44, -52, -59, 62])
(1, 4, 4, 0.5, [45, 52, -59, 60])
(1, 4.5, 4.5, 0.25, [-45, -52, 57, -60])
(1, 4.75, 4.75, 0.25, [-45, -52, 59, -60])
(2, 5, 1, 0.5, [-45, 57, 60, 64])
(2, 5.5, 1.5, 0.5, [-45, 55, -60, -64])
(2, 6, 2, 0.5, [39, 54, -60, 66])
(2, 6.5, 2.5, 0.5, [-39, -54, 59, -66])
(2, 7, 3, 1, [40, 52, 59, 67])
(2, 8, 4, 1, [52, 59, 64, 67])
(3, 9, 1, 0.5, [45, 60, -64, 65])
(3, 9.5, 1.5, 0.5, [47, 55, 62, -65])
(3, 10, 2, 0.5, [48, 55, -62, 64])
(3, 10.5, 2.5, 0.5, [-48, -55, 60, -64])
(3, 11, 3, 0.5, [42, 57, -60, 62])
(3, 11.5, 3.5, 0.5, [44, 52, 59, -62])
(3, 12, 4, 0.5, [45, 52, 57, 60])
(3, 12.5, 4.5, 0.5, [-45, -52, 59, 62])
(4, 13, 1, 0.5, [-45, 57, 60, 64])
(4, 13.5, 1.5, 0.5, [-45, 55, 59, -64])
(4, 14, 2, 1, [38, 57, 60, 66])
(4, 15, 3, 1, [43, 55, 59, 67])
(4, 16, 4, 0.5, [50, 53, 62, 69])
(4, 16.5, 4.5, 0.5, [48, -53, -62, -69])
(5, 17, 1, 0.5, [47, -53, -62, 67])
(5, 17.5, 1.5, 0.25, [43, 52, 60, -67])
(5, 17.75, 1.75, 0.25, [-43, -52, 59, -67])
(5, 18, 2, 0.5, [45, -52, 60, 65])
(5, 18.5, 2.5, 0.5, [47, 50, 55, -65])
(5, 19, 3, 0.5, [48, 48, -55, 64])
(5, 19.5, 3.5, 0.25, [47, -48, 60, -64])
(5, 19.75, 3.75, 0.25, [-47, -48, 59, -64])
