(1, 0, 1, 1, [36, 52, 55, 60])
(1, 1, 2, 1, [48, 55, 60, 64])
(1, 2, 3, 1, [45, 57, 60, 66])
(2, 3, 1, 1, [43, 59, 62, 67])
(2, 4, 2, 1, [55, -59, -62, -67])
(2, 5, 3, 1, [53, -59, -62, -67])
(3, 6, 1, 1, [52, 55, 60, 67])
(3, 7, 2, 1, [50, 57, 62, 65])
(3, 8, 3, 1, [52, 55, 60, 67])
(4, 9, 1, 1, [53, 53, 60, 69])
(4, 10, 2, 1, [52, 48, -60, 67])
(4, 11, 3, 1, [53, 53, 60, 69])
(5, 12, 1, 0.5, [50, 53, 62, 71])
(5, 12.5, 1.5, 0.5, [-50, 55, 64, -71])
(5, 13, 2, 1, [-50, 57, 65, 69])
(5, 14, 3, 1, [43, 55, -65, 71])
(6, 15, 1, 2, [48, 55, 64, 72])
(6, 17, 3, 1, [36, -55, -64, -72])
(7, 18, 1, 1, [45, 57, 60, 64])
(7, 19, 2, 1, [43, -57, -60, -64])
(7, 20, 3, 1, [41, 57, 60, 65])
(8, 21, 1, 0.5, [40, 55, 60, 67])
(8, 21.5, 1.5, 0.5, [-40, -55, 57, -67])
(8, 22, 2, 1, [38, -55, 59, 65])
(8, 23, 3, 1, [36, 55, 60, 64])
(9, 24, 1, 1, [43, 55, 59, 62])
(9, 25, 2, 1, [41, -55, -59, -62])
(9, 26, 3, 1, [40, 55, 61, 64])
(10, 27, 1, 1, [38, 57, 62, 65])
(10, 28, 2, 1, [40, 55, 60, 64])
(10, 29, 3, 1, [41, 55, 59, 62])
(11, 30, 1, 0.5, [40, 55, 60, 60])
(11, 30.5, 1.5, 0.5, [-40, -55, 59, -60])
(11, 31, 2, 0.5, [41, 53, 57, -60])
(11, 31.5, 2.5, 0.5, [-41, 52, -57, -60])
(11, 32, 3, 1, [38, 53, 59, 62])
(12, 33, 1, 1, [36, 55, 60, 64])
(12, 34, 2, 1, [48, -55, -60, -64])
(12, 35, 3, 1, [47, 55, 62, 62])
(13, 36, 1, 1, [48, 55, 60, 64])
(13, 37, 2, 1, [47, -55, -60, -64])
(13, 38, 3, 1, [45, 57, 60, 66])
(14, 39, 1, 3, [43, 59, 62, 67])
(15, 42, 1, 1, [55, 62, 67, 71])
(15, 43, 2, 1, [53, -62, -67, -71])
(15, 44, 3, 1, [52, 60, 67, 72])
(16, 45, 1, 0.5, [53, 60, 65, 69])
(16, 45.5, 1.5, 0.5, [-53, 59, -65, -69])
(16, 46, 2, 0.5, [41, 57, 60, -69])
(16, 46.5, 2.5, 0.5, [-41, 56, -60, -69])
(16, 47, 3, 1, [52, 57, 65, 72])
(17, 48, 1, 1, [50, 62, 65, 71])
(17, 49, 2, 1, [48, -62, -65, -71])
(17, 50, 3, 1, [50, 60, 65, 69])
(18, 51, 1, 1, [52, 59, 64, 68])
(18, 52, 2, 1, [40, -59, -64, -68])
(18, 53, 3, 1, [50, 56, 59, 64])
(19, 54, 1, 1, [48, 57, 64, 69])
(19, 55, 2, 0.5, [47, -57, -64, -69])
(19, 55.5, 2.5, 0.5, [-47, -57, 62, -69])
(19, 56, 3, 0.5, [45, 55, 60, 64])
(19, 56.5, 3.5, 0.5, [-45, -55, 59, -64])
(20, 57, 1, 1, [50, 53, 57, 65])
(20, 58, 2, 0.5, [52, 60, -57, 64])
(20, 58.5, 2.5, 0.5, [-52, 59, 56, -64])
(20, 59, 3, 0.5, [53, 57, 57, 62])
(20, 59.5, 3.5, 0.5, [-53, 59, -57, -62])
(21, 60, 1, 1, [52, 60, 57, 60])
(21, 61, 2, 1, [50, 57, -57, -60])
(21, 62, 3, 0.5, [52, 52, 56, 59])
(21, 62.5, 3.5, 0.5, [-52, -52, -56, 60])
(22, 63, 1, 3, [45, 48, 52, 57])
(23, 66, 1, 1, [40, 52, 55, 61])
(23, 67, 2, 1, [45, -52, 52, -61])
(23, 68, 3, 1, [43, 52, 57, 61])
(24, 69, 1, 1, [41, 53, 57, 62])
(24, 70, 2, 1, [40, 55, 55, 61])
(24, 71, 3, 1, [38, 57, 53, 62])
(25, 72, 1, 1, [49, 52, 57, 64])
(25, 73, 2, 1, [47, 50, -57, 65])
(25, 74, 3, 1, [45, 49, 57, 67])
(26, 75, 1, 1, [50, 50, 57, 65])
(26, 76, 2, 0.5, [45, 49, 55, 64])
(26, 76.5, 2.5, 0.5, [-45, -49, -55, 65])
(26, 77, 3, 1, [38, 50, 53, 62])
(27, 78, 1, 1, [47, 50, 62, 67])
(27, 79, 2, 1, [43, -50, 59, -67])
(27, 80, 3, 1, [48, 52, 60, 67])
(28, 81, 1, 1, [47, 55, 62, 67])
(28, 82, 2, 1, [45, 54, 60, 69])
(28, 83, 3, 1, [43, 55, 59, 71])
(29, 84, 1, 1, [45, 55, 57, 72])
(29, 85, 2, 0.5, [50, -55, 59, 71])
(29, 85.5, 2.5, 0.5, [-50, -55, 60, -71])
(29, 86, 3, 1, [38, 54, 62, 69])
(30, 87, 1, 2, [43, 55, 62, 71])
(30, 89, 3, 1, [43, 50, 59, 67])
(31, 90, 1, 1, [40, 55, 60, 72])
(31, 91, 2, 1, [-40, -55, -60, 67])
(31, 92, 3, 1, [36, 55, 60, 64])
(32, 93, 1, 1, [41, 53, 60, 69])
(32, 94, 2, 1, [53, -53, -60, -69])
(32, 95, 3, 1, [52, 55, 60, 67])
(33, 96, 1, 1, [50, 57, 62, 65])
(33, 97, 2, 1, [47, 55, -62, 67])
(33, 98, 3, 1, [48, 55, 60, 64])
(34, 99, 1, 1, [43, 55, 60, 62])
(34, 100, 2, 1, [55, -55, 59, -62])
(34, 101, 3, 1, [53, -55, -59, -62])
(35, 102, 1, 1, [52, 55, 60, 67])
(35, 103, 2, 1, [48, -55, -60, 64])
(35, 104, 3, 1, [52, 55, 60, 60])
(36, 105, 1, 1, [53, 53, 60, 69])
(36, 106, 2, 1, [50, 55, 62, 71])
(36, 107, 3, 1, [48, 55, 64, 72])
(37, 108, 1, 0.5, [-48, 55, 60, 64])
(37, 108.5, 1.5, 0.5, [40, -55, -60, -64])
(37, 109, 2, 0.5, [41, 57, -60, -64])
(37, 109.5, 2.5, 0.5, [-41, 55, -60, -64])
(37, 110, 3, 0.5, [43, 53, 59, 62])
(37, 110.5, 3.5, 0.5, [-43, 55, -59, 60])
(38, 111, 1, 3, [36, 52, 55, 60])
