(0, 0, 1, 1, [48, 60, 64, 67])
(1, 1, 1, 0.5, [48, 60, 64, 72])
(1, 1.5, 1.5, 0.5, [50, -60, 65, -72])
(1, 2, 2, 1, [52, 60, 67, 72])
(1, 3, 3, 1, [53, 60, 69, 74])
(1, 4, 4, 1, [55, 59, 67, 74])
(2, 5, 1, 0.5, [48, 60, 67, 76])
(2, 5.5, 1.5, 0.5, [50, -60, -67, -76])
(2, 6, 2, 0.5, [52, -60, -67, -76])
(2, 6.5, 2.5, 0.5, [53, -60, -67, -76])
(2, 7, 3, 1, [55, 59, 67, 74])
(2, 8, 4, 1, [43, 59, 67, 74])
(3, 9, 1, 0.5, [45, 60, -67, 72])
(3, 9.5, 1.5, 0.5, [-45, -60, 66, -72])
(3, 10, 2, 1, [47, 62, 67, 71])
(3, 11, 3, 1, [48, 64, 67, 69])
(3, 12, 4, 1, [50, 62, 66, 69])
(4, 13, 1, 2, [55, 62, 67, 71])
(4, 15, 3, 1, [43, 62, 67, 71])
(4, 16, 4, 0.5, [55, 59, 62, 67])
(4, 16.5, 4.5, 0.5, [53, -59, -62, -67])
(5, 17, 1, 0.5, [52, 60, 64, 67])
(5, 17.5, 1.5, 0.5, [50, -60, -64, -67])
(5, 18, 2, 0.5, [48, 60, 64, 67])
(5, 18.5, 2.5, 0.5, [47, 62, -64, -67])
(5, 19, 3, 0.5, [45, 64, 69, 72])
(5, 19.5, 3.5, 0.5, [47, -64, -69, -72])
(5, 20, 4, 0.5, [48, 64, 69, 72])
(5, 20.5, 4.5, 0.5, [50, -64, -69, -72])
(6, 21, 1, 2, [52, 64, 68, 71])
(6, 23, 3, 1, [0, 0, 0, 0])
(6, 24, 4, 0.5, [52, 64, 67, 71])
(6, 24.5, 4.5, 0.5, [50, -64, -67, -71])
(7, 25, 1, 0.5, [48, -64, 67, 76])
(7, 25.5, 1.5, 0.5, [50, 62, -67, -76])
(7, 26, 2, 0.5, [52, 60, 67, 76])
(7, 26.5, 2.5, 0.5, [48, 59, -67, -76])
(7, 27, 3, 0.5, [53, 57, 65, 72])
(7, 27.5, 3.5, 0.5, [55, 59, -65, -72])
(7, 28, 4, 0.5, [57, 60, 65, 72])
(7, 28.5, 4.5, 0.5, [53, 57, -65, -72])
(8, 29, 1, 0.5, [50, 57, 66, 74])
(8, 29.5, 1.5, 0.5, [52, -57, 67, -74])
(8, 30, 2, 0.5, [54, 62, 69, -74])
(8, 30.5, 2.5, 0.5, [50, -62, 66, -74])
(8, 31, 3, 1, [55, 62, 67, 71])
(8, 32, 4, 1, [43, 62, 67, 71])
(9, 33, 1, 0.5, [48, 64, 67, 72])
(9, 33.5, 1.5, 0.5, [50, -64, -67, -72])
(9, 34, 2, 0.5, [52, 64, 67, 72])
(9, 34.5, 2.5, 0.5, [48, -64, -67, -72])
(9, 35, 3, 0.5, [50, 64, 66, 69])
(9, 35.5, 3.5, 0.5, [52, -64, -66, -69])
(9, 36, 4, 0.5, [54, 62, 66, 69])
(9, 36.5, 4.5, 0.5, [50, -62, -66, -69])
(10, 37, 1, 0.5, [47, 63, 66, 71])
(10, 37.5, 1.5, 0.5, [49, 64, -66, -71])
(10, 38, 2, 0.5, [51, 66, 59, -71])
(10, 38.5, 2.5, 0.5, [47, 63, -59, -71])
(10, 39, 3, 1, [52, 64, 59, 67])
(10, 40, 4, 0.5, [55, 62, 59, 67])
(10, 40.5, 4.5, 0.5, [53, -62, -59, -67])
(11, 41, 1, 0.5, [52, 55, 60, 72])
(11, 41.5, 1.5, 0.5, [53, -55, -60, -72])
(11, 42, 2, 0.5, [52, 59, 65, 74])
(11, 42.5, 2.5, 0.5, [50, -59, -65, -74])
(11, 43, 3, 0.5, [48, 60, 64, 76])
(11, 43.5, 3.5, 0.5, [-48, -60, 65, -76])
(11, 44, 4, 0.5, [55, 59, 67, 74])
(11, 44.5, 4.5, 0.5, [-55, -59, 65, -74])
(12, 45, 1, 3, [48, 55, 64, 72])
