(0, 0, 1, 1, [60, 64, 67, 72])
(1, 1, 1, 1, [59, 62, 67, 67])
(1, 2, 2, 0.5, [57, 60, -67, 69])
(1, 2.5, 2.5, 0.5, [-57, -60, 66, -69])
(1, 3, 3, 0.5, [55, 62, 67, 71])
(1, 3.5, 3.5, 0.5, [53, -62, -67, -71])
(1, 4, 4, 0.5, [52, 64, 67, 72])
(1, 4.5, 4.5, 0.5, [-52, -64, 69, -72])
(2, 5, 1, 0.5, [50, 65, 71, 74])
(2, 5.5, 1.5, 0.5, [-50, -65, 69, -74])
(2, 6, 2, 0.5, [44, 64, 71, 76])
(2, 6.5, 2.5, 0.5, [-44, -64, -71, 74])
(2, 7, 3, 1, [45, 64, 69, 72])
(2, 8, 4, 0.5, [57, 69, 72, 76])
(2, 8.5, 4.5, 0.5, [-57, -69, -72, 77])
(3, 9, 1, 0.5, [59, 67, 74, 79])
(3, 9.5, 1.5, 0.5, [57, -67, 72, -79])
(3, 10, 2, 0.5, [55, 62, 71, 79])
(3, 10.5, 2.5, 0.5, [-55, -62, 69, 77])
(3, 11, 3, 0.5, [60, 62, 67, 76])
(3, 11.5, 3.5, 0.5, [-60, -62, -67, 77])
(3, 12, 4, 1, [52, 60, 67, 79])
(4, 13, 1, 1, [50, 60, 69, 77])
(4, 14, 2, 1, [55, 59, 67, -77])
(4, 15, 3, 1, [48, 60, 67, 76])
(4, 16, 4, 1, [48, 60, 67, 76])
(5, 17, 1, 0.5, [50, 60, 74, 77])
(5, 17.5, 1.5, 0.5, [-50, 59, -74, -77])
(5, 18, 2, 0.5, [52, 60, 67, 76])
(5, 18.5, 2.5, 0.5, [53, -60, -67, -76])
(5, 19, 3, 0.5, [55, 59, 67, 74])
(5, 19.5, 3.5, 0.5, [-55, 71, 65, -74])
(5, 20, 4, 0.5, [57, 69, 64, 72])
(5, 20.5, 4.5, 0.5, [59, 67, 62, 74])
(6, 21, 1, 0.5, [60, 67, 60, 76])
(6, 21.5, 1.5, 0.5, [-60, -67, 72, -76])
(6, 22, 2, 0.25, [48, 67, 70, 76])
(6, 22.25, 2.25, 0.25, [-48, -67, 69, -76])
