(0, 0, 1, 0.5, [60, 64, 67, 72])
(0, 0.5, 1.5, 0.5, [59, -64, -67, -72])
(1, 1, 1, 0.5, [57, 65, 69, 72])
(1, 1.5, 1.5, 0.5, [59, -65, -69, -72])
(1, 2, 2, 0.5, [60, 64, 67, 72])
(1, 2.5, 2.5, 0.5, [-60, -64, 69, -72])
(1, 3, 3, 0.5, [55, 62, 71, 74])
(1, 3.5, 3.5, 0.5, [-55, 67, -71, -74])
(1, 4, 4, 0.5, [57, 64, 69, 72])
(1, 4.5, 4.5, 0.5, [55, -64, -69, -72])
(2, 5, 1, 0.5, [53, 69, 72, 77])
(2, 5.5, 1.5, 0.5, [-53, 65, -72, -77])
(2, 6, 2, 0.5, [48, 64, 72, 79])
(2, 6.5, 2.5, 0.5, [-48, -64, 70, -79])
(2, 7, 3, 2, [53, 60, 69, 77])
(3, 9, 1, 0.5, [57, 69, 72, 76])
(3, 9.5, 1.5, 0.5, [-57, -69, 74, 77])
(3, 10, 2, 1, [55, 70, 76, 79])
(3, 11, 3, 0.5, [53, 72, 77, 81])
(3, 11.5, 3.5, 0.5, [-53, -72, 76, -81])
(3, 12, 4, 0.5, [47, 67, 74, 79])
(3, 12.5, 4.5, 0.5, [-47, -67, -74, 77])
(4, 13, 1, 0.5, [48, 67, 72, 76])
(4, 13.5, 1.5, 0.5, [52, -67, -72, -76])
(4, 14, 2, 0.5, [55, 67, 71, 74])
(4, 14.5, 2.5, 0.5, [-55, 65, -71, -74])
(4, 15, 3, 1, [48, 64, 67, 72])
(4, 16, 4, 0.5, [52, 60, 67, 72])
(4, 16.5, 4.5, 0.5, [-52, -60, 69, -72])
(5, 17, 1, 1, [50, 62, 71, 77])
(5, 18, 2, 0.5, [48, 67, 72, 76])
(5, 18.5, 2.5, 0.5, [50, 65, -72, 77])
(5, 19, 3, 0.5, [52, 64, 72, 79])
(5, 19.5, 3.5, 0.5, [53, 60, -72, -79])
(5, 20, 4, 0.5, [55, 67, 71, 74])
(5, 20.5, 4.5, 0.5, [53, -67, 69, -74])
(6, 21, 1, 0.5, [52, 67, 67, 72])
(6, 21.5, 1.5, 0.5, [48, -67, 64, 71])
(6, 22, 2, 0.5, [50, 62, 66, 69])
(6, 22.5, 2.5, 0.5, [-50, 60, -66, -69])
(6, 23, 3, 1, [43, 59, 62, 67])
(6, 24, 4, 0.5, [55, 59, 62, 67])
(6, 24.5, 4.5, 0.5, [57, 60, -62, -67])
(7, 25, 1, 0.5, [59, 62, 67, 74])
(7, 25.5, 1.5, 0.5, [60, 64, -67, -74])
(7, 26, 2, 0.5, [62, 66, 66, 74])
(7, 26.5, 2.5, 0.5, [54, 69, -66, -74])
(7, 27, 3, 0.5, [55, 67, 71, 74])
(7, 27.5, 3.5, 0.5, [53, -67, -71, -74])
(7, 28, 4, 1, [52, 67, 72, 76])
(8, 29, 1, 0.5, [50, 69, 74, 77])
(8, 29.5, 1.5, 0.5, [52, 67, 72, 76])
(8, 30, 2, 0.5, [53, 69, 72, 74])
(8, 30.5, 2.5, 0.5, [55, 67, 71, -74])
(8, 31, 3, 0.5, [57, 67, 69, 72])
(8, 31.5, 3.5, 0.5, [59, 65, 74, 74])
(8, 32, 4, 0.5, [60, 64, 67, 76])
(8, 32.5, 4.5, 0.5, [48, 66, 69, -76])
(9, 33, 1, 2, [55, 67, 71, 74])
(9, 35, 3, 0.5, [52, 67, 67, 72])
(9, 35.5, 3.5, 0.5, [50, -67, 69, -72])
(9, 36, 4, 1, [48, 64, 70, 72])
(10, 37, 1, 0.5, [53, 60, 69, 72])
(10, 37.5, 1.5, 0.25, [57, -60, -69, -72])
(10, 37.75, 1.75, 0.25, [55, -60, -69, -72])
(10, 38, 2, 0.5, [53, 65, -69, -72])
(10, 38.5, 2.5, 0.5, [41, -65, -69, -72])
(10, 39, 3, 1, [48, 64, 67, 72])
