(0, 0, 1, 0.5, [48, 64, 67, 72])
(0, 0.5, 1.5, 0.5, [47, -64, -67, -72])
(1, 1, 1, 0.5, [45, 64, 69, 72])
(1, 1.5, 1.5, 0.5, [47, -64, -69, -72])
(1, 2, 2, 0.5, [48, -64, -69, -72])
(1, 2.5, 2.5, 0.5, [50, -64, -69, -72])
(1, 3, 3, 0.5, [52, 64, 67, 71])
(1, 3.5, 3.5, 0.5, [48, -64, -67, -71])
(2, 4, 1, 0.5, [53, 60, 65, 69])
(2, 4.5, 1.5, 0.5, [55, -60, -65, -69])
(2, 5, 2, 0.5, [57, -60, -65, -69])
(2, 5.5, 2.5, 0.5, [59, -60, -65, -69])
(2, 6, 3, 0.5, [60, 60, 64, 67])
(2, 6.5, 3.5, 0.5, [59, -60, -64, -67])
(3, 7, 1, 0.5, [57, 60, 64, 72])
(3, 7.5, 1.5, 0.5, [55, -60, -64, -72])
(3, 8, 2, 0.5, [53, -60, 69, 74])
(3, 8.5, 2.5, 0.5, [52, -60, -69, -74])
(3, 9, 3, 0.5, [53, 59, 67, -74])
(3, 9.5, 3.5, 0.5, [55, -59, -67, -74])
(4, 10, 1, 2, [48, 60, 67, 76])
(4, 12, 3, 1, [44, 59, 71, 76])
(5, 13, 1, 0.5, [45, 60, 69, 76])
(5, 13.5, 1.5, 0.5, [52, -60, -69, -76])
(5, 14, 2, 0.5, [57, -60, -69, -76])
(5, 14.5, 2.5, 0.5, [55, -60, -69, -76])
(5, 15, 3, 0.5, [53, 60, 69, 76])
(5, 15.5, 3.5, 0.5, [52, -60, -69, -76])
(6, 16, 1, 0.5, [53, 60, 69, 74])
(6, 16.5, 1.5, 0.5, [50, -60, -69, -74])
(6, 17, 2, 0.5, [55, 59, 67, -74])
(6, 17.5, 2.5, 0.5, [53, -59, -67, -74])
(6, 18, 3, 0.5, [52, 60, 67, 76])
(6, 18.5, 3.5, 0.5, [50, -60, -67, -76])
(7, 19, 1, 0.5, [48, 62, 67, 77])
(7, 19.5, 1.5, 0.5, [47, -62, -67, -77])
(7, 20, 2, 0.5, [48, 60, 67, 76])
(7, 20.5, 2.5, 0.5, [50, -60, -67, -76])
(7, 21, 3, 0.5, [52, -60, -67, -76])
(7, 21.5, 3.5, 0.5, [53, -60, -67, -76])
(8, 22, 1, 2, [55, 59, 67, 74])
(8, 24, 3, 1, [57, 64, 69, 72])
(9, 25, 1, 0.5, [59, 62, 67, 74])
(9, 25.5, 1.5, 0.5, [55, -62, -67, -74])
(9, 26, 2, 0.5, [57, -62, -67, -74])
(9, 26.5, 2.5, 0.5, [59, -62, -67, -74])
(9, 27, 3, 0.5, [60, 60, 67, 76])
(9, 27.5, 3.5, 0.5, [57, -60, 72, -76])
(10, 28, 1, 0.5, [53, 60, 69, 74])
(10, 28.5, 1.5, 0.5, [52, -60, -69, -74])
(10, 29, 2, 0.5, [53, 59, 67, -74])
(10, 29.5, 2.5, 0.5, [55, -59, 65, -74])
(10, 30, 3, 0.5, [57, 60, 64, 72])
(10, 30.5, 3.5, 0.5, [52, -60, -64, -72])
(11, 31, 1, 0.5, [53, 60, 69, 69])
(11, 31.5, 1.5, 0.5, [48, 64, -69, -69])
(11, 32, 2, 0.5, [50, 65, 69, 71])
(11, 32.5, 2.5, 0.5, [47, -65, -69, -71])
(11, 33, 3, 0.5, [52, 64, 68, -71])
(11, 33.5, 3.5, 0.5, [40, -64, -68, -71])
(12, 34, 1, 2, [57, 64, 69, 72])
(12, 36, 3, 1, [59, 62, 67, 79])
(13, 37, 1, 0.5, [60, 64, 67, 76])
(13, 37.5, 1.5, 0.5, [62, -64, -67, -76])
(13, 38, 2, 0.5, [60, -64, -67, -76])
(13, 38.5, 2.5, 0.5, [59, -64, -67, -76])
(13, 39, 3, 0.5, [57, 64, 69, 72])
(13, 39.5, 3.5, 0.5, [55, -64, -69, -72])
(14, 40, 1, 0.5, [53, 59, 67, 74])
(14, 40.5, 1.5, 0.5, [57, -59, -67, -74])
(14, 41, 2, 0.5, [55, -59, -67, -74])
(14, 41.5, 2.5, 0.5, [53, -59, -67, -74])
(14, 42, 3, 0.5, [52, 59, 67, 77])
(14, 42.5, 3.5, 0.5, [50, -59, -67, -77])
(15, 43, 1, 0.5, [48, 60, 67, 76])
(15, 43.5, 1.5, 0.5, [52, -60, -67, -76])
(15, 44, 2, 0.5, [53, -60, 69, 74])
(15, 44.5, 2.5, 0.5, [50, -60, -69, -74])
(15, 45, 3, 0.5, [55, 59, 67, -74])
(15, 45.5, 3.5, 0.5, [43, -59, 65, -74])
(16, 46, 1, 2, [48, 55, 64, 72])
