(0, 0, 1, 0.5, [60, 64, 67, 72])
(0, 0.5, 1.5, 0.5, [59, -64, -67, -72])
(1, 1, 1, 1, [57, 64, 60, 72])
(1, 2, 2, 0.5, [55, 57, 60, 72])
(1, 2.5, 2.5, 0.5, [53, 59, 62, -72])
(1, 3, 3, 0.5, [52, 60, 64, 67])
(1, 3.5, 3.5, 0.5, [-52, -60, -64, 69])
(1, 4, 4, 1, [50, 62, 65, 71])
(2, 5, 1, 0.5, [48, 64, 67, 72])
(2, 5.5, 1.5, 0.5, [-48, -64, -67, 71])
(2, 6, 2, 0.5, [50, -64, 66, 69])
(2, 6.5, 2.5, 0.25, [-50, 62, -66, -69])
(2, 6.75, 2.75, 0.25, [-50, 60, -66, -69])
(2, 7, 3, 1, [43, 59, 62, 67])
(2, 8, 4, 0.5, [45, 52, 69, 72])
(2, 8.5, 4.5, 0.5, [-45, 54, -69, -72])
(3, 9, 1, 1, [47, 56, 62, 71])
(3, 10, 2, 0.5, [48, 57, 60, 69])
(3, 10.5, 2.5, 0.5, [50, -57, -60, -69])
(3, 11, 3, 0.5, [52, 64, 59, 67])
(3, 11.5, 3.5, 0.5, [-52, 62, -59, -67])
(3, 12, 4, 0.5, [53, 60, 57, 69])
(3, 12.5, 4.5, 0.5, [52, -60, -57, -69])
(4, 13, 1, 0.5, [50, 62, 59, 65])
(4, 13.5, 1.5, 0.5, [48, 55, 60, 64])
(4, 14, 2, 0.5, [43, -55, -60, 62])
(4, 14.5, 2.5, 0.5, [-43, 53, 59, -62])
(4, 15, 3, 1, [48, 52, 60, 60])
(4, 16, 1, 0.5, [48, 52, 60, 60])
(4, 16.5, 1.5, 0.5, [50, 53, -60, -60])
(5, 17, 1, 1, [52, 55, 59, 67])
(5, 18, 2, 0.5, [50, 54, 60, 69])
(5, 18.5, 2.5, 0.5, [48, 52, -60, -69])
(5, 19, 3, 0.5, [47, 50, 62, 67])
(5, 19.5, 3.5, 0.5, [48, 52, 60, -67])
(5, 20, 4, 1, [50, 50, 57, 66])
(6, 21, 1, 2, [43, 50, 59, 67])
(6, 23, 3, 0.5, [52, 55, 60, 60])
(6, 23.5, 3.5, 0.5, [-52, -55, 62, -60])
(6, 24, 4, 0.5, [50, 60, 64, 67])
(6, 24.5, 4.5, 0.5, [48, -60, -64, -67])
(7, 25, 1, 0.5, [53, 60, 65, 69])
(7, 25.5, 1.5, 0.5, [-53, -60, 64, -69])
(7, 26, 2, 1, [55, 55, 62, 71])
(7, 27, 3, 1, [48, 55, 64, 72])
(7, 28, 4, 1, [52, 55, 64, 71])
(8, 29, 1, 0.25, [45, 57, 64, 72])
(8, 29.25, 1.25, 0.25, [-45, -57, 66, -72])
(8, 29.5, 1.5, 0.5, [47, 62, 67, 71])
(8, 30, 2, 0.5, [48, 64, -67, 69])
(8, 30.5, 2.5, 0.5, [50, 62, 66, -69])
(8, 31, 3, 1, [43, 59, 62, 67])
(8, 32, 4, 0.5, [50, 62, 65, 69])
(8, 32.5, 4.5, 0.5, [52, -62, -65, -69])
(9, 33, 1, 0.5, [53, 60, 65, 69])
(9, 33.5, 1.5, 0.5, [-53, 62, -65, -69])
(9, 34, 2, 0.5, [52, 64, 61, 67])
(9, 34.5, 2.5, 0.5, [50, -64, 62, -67])
(9, 35, 3, 0.5, [49, 57, 64, 69])
(9, 35.5, 3.5, 0.5, [-49, -57, -64, 67])
(9, 36, 4, 1, [50, 57, 62, 65])
(10, 37, 1, 1, [45, 57, 61, 64])
(10, 38, 2, 1, [45, 57, 64, 72])
(10, 39, 3, 0.5, [52, 55, 64, 71])
(10, 39.5, 3.5, 0.5, [-52, -55, 62, -71])
(10, 40, 4, 0.5, [53, 57, 60, 69])
(10, 40.5, 4.5, 0.5, [-53, 59, 62, -69])
(11, 41, 1, 0.5, [48, 60, 64, 67])
(11, 41.5, 1.5, 0.5, [47, -60, 62, -67])
(11, 42, 2, 0.5, [45, 53, 60, 69])
(11, 42.5, 2.5, 0.5, [-45, 52, -60, 67])
(11, 43, 3, 0.5, [47, 50, 62, 65])
(11, 43.5, 3.5, 0.5, [-47, -50, 55, -65])
(11, 44, 4, 0.25, [48, 52, 60, 64])
(11, 44.25, 4.25, 0.25, [-48, 53, -60, -64])
(11, 44.5, 4.5, 0.5, [-48, 55, -60, -64])
(12, 45, 1, 1, [41, 57, -60, 62])
(12, 46, 2, 0.5, [43, 55, 59, -62])
(12, 46.5, 2.5, 0.5, [-43, 53, -59, -62])
(12, 47, 3, 1, [36, 52, 55, 60])
