(1, 0, 1, 0.5, [60, 64, 67, 72])
(1, 0.5, 1.5, 0.5, [59, -64, -67, -72])
(1, 1, 2, 1, [57, 64, 69, 72])
(1, 2, 3, 1, [55, 67, 71, 74])
(2, 3, 1, 0.5, [48, 67, 72, 76])
(2, 3.5, 1.5, 0.5, [-48, -67, 70, -76])
(2, 4, 2, 2, [53, 65, 69, 72])
(3, 6, 1, 1, [58, 65, 70, 74])
(3, 7, 2, 0.5, [-58, -65, -70, 74])
(3, 7.5, 2.5, 0.5, [57, -65, -70, -74])
(3, 8, 3, 1, [55, 67, 70, 76])
(4, 9, 1, 1, [53, 69, 72, 77])
(4, 10, 2, 1, [57, -69, -72, -77])
(4, 11, 3, 0.5, [60, 67, 72, 76])
(4, 11.5, 3.5, 0.5, [-60, 70, -72, -76])
(5, 12, 1, 3, [53, 69, 72, 77])
(6, 15, 1, 1, [60, 67, 72, 76])
(6, 16, 2, 0.5, [60, 67, 72, 76])
(6, 16.5, 2.5, 0.5, [59, -67, -72, -76])
(6, 17, 3, 1, [57, 69, 72, 78])
(7, 18, 1, 1, [55, 62, 71, 79])
(7, 19, 2, 1, [-55, 67, 71, 74])
(7, 20, 3, 1, [55, -67, -71, -74])
(8, 21, 1, 1, [60, 67, 72, 76])
(8, 22, 2, 1, [62, 62, 72, 78])
(8, 23, 3, 0.5, [64, 67, 71, 79])
(8, 23.5, 3.5, 0.5, [-64, -67, 72, -79])
(9, 24, 1, 0.5, [59, -67, 74, 79])
(9, 24.5, 1.5, 0.5, [-59, 65, -74, -79])
(9, 25, 2, 0.5, [60, 64, 72, -79])
(9, 25.5, 2.5, 0.5, [-60, -64, 71, -79])
(9, 26, 3, 0.5, [62, 62, 72, 78])
(9, 26.5, 3.5, 0.5, [-62, -62, 69, -78])
(10, 27, 1, 3, [55, 62, 71, 79])
(11, 30, 1, 1, [55, 67, 71, 74])
(11, 31, 2, 1, [53, 67, 71, 74])
(11, 32, 3, 1, [52, 67, 73, 76])
(12, 33, 1, 1, [50, 69, 74, 77])
(12, 34, 2, 0.5, [52, 67, -74, 79])
(12, 34.5, 2.5, 0.5, [-52, -67, 73, -79])
(12, 35, 3, 0.5, [53, 65, 74, 81])
(12, 35.5, 3.5, 0.5, [-53, 64, 72, -81])
(13, 36, 1, 1, [-53, 62, 71, 79])
(13, 37, 2, 1, [52, 64, 73, -79])
(13, 38, 3, 0.5, [50, 65, 74, 77])
(13, 38.5, 3.5, 0.5, [-50, 69, -74, -77])
(14, 39, 1, 1, [55, 70, 74, 76])
(14, 40, 2, 0.5, [57, 69, 73, -76])
(14, 40.5, 2.5, 0.5, [-57, 67, -73, -76])
(14, 41, 3, 1, [50, 65, 69, 74])
(15, 42, 1, 0.5, [65, 72, 69, 81])
(15, 42.5, 1.5, 0.5, [-65, -72, 71, -81])
(15, 43, 2, 0.5, [-65, 65, 72, -81])
(15, 43.5, 2.5, 0.5, [64, 67, -72, 79])
(15, 44, 3, 0.5, [62, 69, 74, 77])
(15, 44.5, 3.5, 0.5, [60, -69, -74, -77])
(16, 45, 1, 0.5, [59, 67, 74, 79])
(16, 45.5, 1.5, 0.5, [57, -67, 72, -79])
(16, 46, 2, 0.5, [55, -67, 71, -79])
(16, 46.5, 2.5, 0.5, [-55, -67, -71, 77])
(16, 47, 3, 0.5, [60, 67, 72, 76])
(16, 47.5, 3.5, 0.5, [59, -67, -72, -76])
(17, 48, 1, 1, [57, 69, 72, 77])
(17, 49, 2, 1, [59, 67, 74, 77])
(17, 50, 3, 1, [60, 67, 72, 76])
(18, 51, 1, 1, [53, 69, 72, 74])
(18, 52, 2, 0.5, [55, 67, 71, -74])
(18, 52.5, 2.5, 0.5, [-55, 65, -71, -74])
(18, 53, 3, 1, [48, 64, 67, 72])
