(0, 0, 1, 0.5, [60, 67, 72, 76])
(0, 0.5, 1.5, 0.5, [59, -67, -72, -76])
(1, 1, 1, 0.5, [60, 67, 72, 76])
(1, 1.5, 1.5, 0.5, [-60, 69, 69, -76])
(1, 2, 2, 0.5, [56, 71, 76, 76])
(1, 2.5, 2.5, 0.5, [-56, -71, 74, -76])
(1, 3, 3, 1, [57, 69, 72, 76])
(1, 4, 4, 0.5, [53, 69, 74, 81])
(1, 4.5, 4.5, 0.5, [-53, -69, 72, -81])
(2, 5, 1, 0.5, [53, 62, 71, 79])
(2, 5.5, 1.5, 0.5, [-53, 60, 69, -79])
(2, 6, 2, 0.5, [-53, 62, 71, 79])
(2, 6.5, 2.5, 0.5, [52, 64, 73, -79])
(2, 7, 3, 0.5, [50, 65, 74, 77])
(2, 7.5, 3.5, 0.5, [48, 64, -74, -77])
(2, 8, 4, 0.5, [50, 62, 69, 77])
(2, 8.5, 4.5, 0.5, [-50, -62, 71, -77])
(3, 9, 1, 1, [48, 67, 72, 76])
(3, 10, 2, 1, [60, 64, 67, 72])
(3, 11, 3, 0.5, [59, 62, 67, 74])
(3, 11.5, 3.5, 0.5, [57, -62, 69, -74])
(3, 12, 4, 0.5, [55, 67, 71, 74])
(3, 12.5, 4.5, 0.5, [-55, 65, 69, -74])
(4, 13, 1, 0.5, [60, 64, 67, 76])
(4, 13.5, 1.5, 0.5, [59, 62, -67, -76])
(4, 14, 2, 0.5, [57, 60, 72, 77])
(4, 14.5, 2.5, 0.5, [-57, -60, 69, -77])
(4, 15, 3, 0.5, [55, 62, 71, 79])
(4, 15.5, 3.5, 0.5, [-55, 59, 74, 77])
(4, 16, 4, 0.5, [57, 60, 72, 76])
(4, 16.5, 4.5, 0.5, [55, 64, -72, -76])
(5, 17, 1, 0.5, [53, 69, -72, 74])
(5, 17.5, 1.5, 0.25, [50, 65, 71, -74])
(5, 17.75, 1.75, 0.25, [-50, -65, 69, -74])
(5, 18, 2, 0.5, [55, 62, 71, 74])
(5, 18.5, 2.5, 0.25, [-55, 67, -71, -74])
(5, 18.75, 2.75, 0.25, [-55, 65, -71, -74])
(5, 19, 3, 1, [48, 64, 67, 72])
(5, 20, 4, 1, [60, 66, 69, 74])
(6, 21, 1, 0.5, [59, 67, 71, 74])
(6, 21.5, 1.5, 0.5, [57, 66, 72, -74])
(6, 22, 2, 0.5, [55, 67, 71, 74])
(6, 22.5, 2.5, 0.5, [54, 69, 69, -74])
(6, 23, 3, 1, [55, 67, 71, 74])
(6, 24, 4, 0.5, [56, 64, 71, 76])
(6, 24.5, 4.5, 0.5, [-56, -64, -71, 74])
(7, 25, 1, 0.5, [57, 64, -71, 72])
(7, 25.5, 1.5, 0.5, [59, -64, -71, -72])
(7, 26, 2, 0.5, [60, 64, 69, 72])
(7, 26.5, 2.5, 0.5, [57, -64, -69, -72])
(7, 27, 3, 0.5, [54, 62, -69, 74])
(7, 27.5, 3.5, 0.5, [56, 59, 71, -74])
(7, 28, 4, 0.5, [57, 60, 64, 72])
(7, 28.5, 4.5, 0.5, [53, -60, 69, -72])
(8, 29, 1, 0.5, [50, 65, -69, 71])
(8, 29.5, 1.5, 0.5, [-50, -65, 68, -71])
(8, 30, 2, 0.5, [51, 66, 69, -71])
(8, 30.5, 2.5, 0.5, [-51, -66, 66, -71])
(8, 31, 3, 1, [52, 64, 68, 71])
(8, 32, 4, 0.5, [56, 64, 64, 71])
(8, 32.5, 4.5, 0.5, [-56, 62, -64, -71])
(9, 33, 1, 0.5, [57, 60, 64, 72])
(9, 33.5, 1.5, 0.5, [55, 59, -64, -72])
(9, 34, 2, 0.5, [53, 60, 69, 72])
(9, 34.5, 2.5, 0.5, [52, 64, 67, -72])
(9, 35, 3, 0.5, [50, 65, 69, 74])
(9, 35.5, 3.5, 0.25, [48, -65, 71, -74])
(9, 35.75, 3.75, 0.25, [-48, -65, 72, -74])
(9, 36, 4, 0.5, [47, -65, 74, 74])
(9, 36.5, 4.5, 0.25, [43, 67, 71, -74])
(9, 36.75, 4.75, 0.25, [-43, 65, -71, -74])
(10, 37, 1, 0.5, [48, 64, 67, 76])
(10, 37.5, 1.5, 0.25, [60, -64, 69, -76])
(10, 37.75, 1.75, 0.25, [-60, -64, 71, -76])
(10, 38, 2, 0.5, [57, -64, 72, 77])
(10, 38.5, 2.5, 0.25, [62, 62, 71, -77])
(10, 38.75, 2.75, 0.25, [-62, 60, 69, -77])
(10, 39, 3, 0.5, [59, 62, 71, 79])
(10, 39.5, 3.5, 0.5, [55, 71, 74, 77])
(10, 40, 4, 0.5, [60, 67, -74, 76])
(10, 40.5, 4.5, 0.5, [57, 69, 72, -76])
(11, 41, 1, 0.5, [53, 69, 72, 74])
(11, 41.5, 1.5, 0.5, [50, 65, -72, -74])
(11, 42, 2, 0.5, [55, 62, 71, -74])
(11, 42.5, 2.5, 0.25, [-55, 67, -71, -74])
(11, 42.75, 2.75, 0.25, [-55, 65, -71, -74])
(11, 43, 3, 1, [48, 64, 67, 72])
