(0, 0, 1, 0.5, [48, 60, 63, 67])
(0, 0.5, 1.5, 0.5, [-48, 62, 65, -67])
(1, 1, 1, 1, [60, 63, 67, 72])
(1, 2, 2, 1, [59, 62, 67, 74])
(1, 3, 3, 1, [60, 60, 67, 75])
(1, 4, 4, 0.5, [55, 59, 67, 74])
(1, 4.5, 4.5, 0.5, [-55, -59, 65, -74])
(2, 5, 1, 1, [56, 60, 63, 72])
(2, 6, 2, 0.5, [53, 65, 68, 74])
(2, 6.5, 2.5, 0.5, [-53, 63, -68, -74])
(2, 7, 3, 2, [55, 62, 67, 71])
(3, 9, 1, 2, [43, 59, 62, 67])
(3, 11, 3, 1, [0, 0, 0, 0])
(3, 12, 4, 1, [55, 62, 67, 70])
(4, 13, 1, 1, [48, 63, 67, 70])
(4, 14, 2, 1, [50, 58, 65, 68])
(4, 15, 3, 1, [51, 58, 63, 67])
(4, 16, 4, 0.5, [56, 60, 63, 72])
(4, 16.5, 4.5, 0.5, [55, -60, -63, -72])
(5, 17, 1, 1, [53, 62, 68, 72])
(5, 18, 2, 1, [55, 62, 67, 71])
(5, 19, 3, 1, [48, 63, 67, 72])
(5, 20, 1, 1, [55, 67, 71, 74])
(6, 21, 1, 1, [60, 67, 72, 75])
(6, 22, 2, 1, [62, 65, 70, 77])
(6, 23, 3, 0.5, [63, 63, 70, 79])
(6, 23.5, 3.5, 0.5, [62, -63, -70, -79])
(6, 24, 4, 0.5, [60, 63, 72, 79])
(6, 24.5, 4.5, 0.5, [58, -63, -72, -79])
(7, 25, 1, 1, [56, 63, 72, 77])
(7, 26, 2, 0.5, [58, 62, 70, -77])
(7, 26.5, 2.5, 0.5, [-58, -62, -70, 75])
(7, 27, 3, 1, [51, 67, 70, 75])
(7, 28, 4, 1, [63, 63, 70, 79])
(8, 29, 1, 1, [62, 65, 71, 77])
(8, 30, 2, 1, [60, 67, 72, 75])
(8, 31, 3, 0.5, [53, 68, 72, 74])
(8, 31.5, 3.5, 0.5, [55, 67, 71, -74])
(8, 32, 4, 0.5, [56, 67, 72, 72])
(8, 32.5, 4.5, 0.5, [-56, 65, -72, 74])
(9, 33, 1, 0.5, [55, 67, 72, 75])
(9, 33.5, 1.5, 0.5, [53, -67, -72, -75])
(9, 34, 2, 0.5, [55, -67, 71, 74])
(9, 34.5, 2.5, 0.5, [-55, 65, -71, -74])
(9, 35, 3, 1, [48, 64, 67, 72])
