(0, 0, 1, 0.5, [60, 64, 67, 72])
(0, 0.5, 1.5, 0.5, [59, -64, -67, -72])
(1, 1, 1, 0.5, [57, 64, 69, 72])
(1, 1.5, 1.5, 0.5, [-57, 65, -69, -72])
(1, 2, 2, 0.5, [55, -65, 71, 74])
(1, 2.5, 2.5, 0.5, [-55, 67, -71, -74])
(1, 3, 3, 0.5, [60, 64, 67, 76])
(1, 3.5, 3.5, 0.5, [-60, 62, 69, 78])
(1, 4, 4, 0.5, [59, 62, 71, 79])
(1, 4.5, 4.5, 0.5, [60, -62, -71, -79])
(2, 5, 1, 0.5, [62, 62, 69, 79])
(2, 5.5, 1.5, 0.5, [-62, -62, 71, -79])
(2, 6, 2, 1, [50, 62, 72, 78])
(2, 7, 3, 1, [55, 62, 71, 79])
(2, 8, 4, 0.5, [56, 64, 71, 76])
(2, 8.5, 4.5, 0.5, [-56, 62, -71, -76])
(3, 9, 1, 0.5, [57, 60, 69, 77])
(3, 9.5, 1.5, 0.5, [59, 62, -69, -77])
(3, 10, 2, 0.5, [60, 64, 67, 76])
(3, 10.5, 2.5, 0.5, [53, 65, 69, -76])
(3, 11, 3, 0.5, [-53, 67, 71, 74])
(3, 11.5, 3.5, 0.5, [52, -67, -71, -74])
(3, 12, 4, 0.5, [50, 67, 72, 76])
(3, 12.5, 4.5, 0.5, [48, -67, -72, -76])
(4, 13, 1, 1, [55, 67, -72, 74])
(4, 14, 2, 0.5, [43, -67, 71, -74])
(4, 14.5, 2.5, 0.5, [-43, 65, -71, -74])
(4, 15, 3, 1, [48, 64, 67, 72])
(4, 16, 1, 0.5, [55, 67, 71, 74])
(4, 16.5, 1.5, 0.5, [-55, 69, 72, -74])
(5, 17, 1, 0.5, [67, 71, 74, 74])
(5, 17.5, 1.5, 0.5, [65, 69, -74, -74])
(5, 18, 2, 0.5, [64, 67, -74, 76])
(5, 18.5, 2.5, 0.5, [-64, -67, 73, -76])
(5, 19, 3, 0.5, [62, 69, 74, 77])
(5, 19.5, 3.5, 0.5, [-62, -69, 73, -77])
(5, 20, 4, 1, [56, 71, 74, 77])
(6, 21, 1, 0.5, [57, 64, 74, 76])
(6, 21.5, 1.5, 0.5, [-57, -64, -74, 74])
(6, 22, 2, 0.5, [45, 69, 73, 76])
(6, 22.5, 2.5, 0.5, [-45, 67, -73, -76])
(6, 23, 3, 1, [50, 65, 69, 74])
(6, 24, 4, 0.5, [57, 60, 69, 76])
(6, 24.5, 4.5, 0.5, [59, 62, 68, -76])
(7, 25, 1, 0.5, [60, 64, 69, 76])
(7, 25.5, 1.5, 0.5, [-60, 65, -69, -76])
(7, 26, 2, 0.5, [61, 67, 69, 76])
(7, 26.5, 2.5, 0.5, [-61, 69, -69, -76])
(7, 27, 3, 0.5, [62, 65, 69, 77])
(7, 27.5, 3.5, 0.5, [-62, -65, 71, 79])
(7, 28, 4, 0.5, [63, 66, 72, 81])
(7, 28.5, 4.5, 0.5, [-63, -66, 71, -81])
(8, 29, 1, 0.5, [64, 64, 71, 81])
(8, 29.5, 1.5, 0.5, [-64, -64, 72, -81])
(8, 30, 2, 1, [52, 64, 74, 80])
(8, 31, 3, 1, [57, 64, 72, 81])
(8, 32, 4, 0.5, [55, 67, 74, 83])
(8, 32.5, 4.5, 0.5, [53, -67, -74, -83])
(9, 33, 1, 0.5, [52, 67, 72, 84])
(9, 33.5, 1.5, 0.5, [50, -67, 74, -84])
(9, 34, 2, 0.5, [48, 72, 76, 76])
(9, 34.5, 2.5, 0.5, [47, -72, -76, -76])
(9, 35, 3, 0.5, [45, 60, 76, 77])
(9, 35.5, 3.5, 0.5, [47, 62, 74, -77])
(9, 36, 4, 0.5, [48, 64, 74, 76])
(9, 36.5, 4.5, 0.5, [45, -64, 72, -76])
(10, 37, 1, 0.5, [54, 69, 72, 74])
(10, 37.5, 1.5, 0.5, [52, 67, -72, -74])
(10, 38, 2, 0.5, [54, 69, -72, -74])
(10, 38.5, 2.5, 0.5, [50, 66, -72, -74])
(10, 39, 3, 1, [55, 67, 71, 74])
(10, 40, 4, 0.5, [52, 67, 72, 79])
(10, 40.5, 4.5, 0.5, [-52, -67, 71, -79])
(11, 41, 1, 0.5, [53, -67, 69, 81])
(11, 41.5, 1.5, 0.5, [-53, 65, -69, -81])
(11, 42, 2, 0.5, [55, 65, 71, 79])
(11, 42.5, 2.5, 0.5, [-55, 64, -71, -79])
(11, 43, 3, 0.5, [57, 64, 72, 77])
(11, 43.5, 3.5, 0.5, [59, 62, 74, -77])
(11, 44, 4, 0.5, [60, 60, 67, 76])
(11, 44.5, 4.5, 0.5, [-60, -60, -67, 77])
(12, 45, 1, 0.5, [53, -60, 69, 74])
(12, 45.5, 1.5, 0.25, [-53, 59, -69, -74])
(12, 45.75, 1.75, 0.25, [-53, 57, -69, -74])
(12, 46, 2, 0.5, [55, 59, 67, -74])
(12, 46.5, 2.5, 0.5, [-55, 65, -67, -74])
(12, 47, 3, 1, [48, 64, 67, 72])
