(1, 0, 1, 0.5, [60, 63, 67, 72])
(1, 0.5, 1.5, 0.5, [58, -63, -67, -72])
(1, 1, 2, 0.5, [56, 62, 65, 72])
(1, 1.5, 2.5, 0.5, [-56, 60, -65, -72])
(1, 2, 3, 0.5, [55, 62, 67, 70])
(1, 2.5, 3.5, 0.5, [53, -62, -67, -70])
(1, 3, 4, 0.5, [51, 60, 67, 75])
(1, 3.5, 4.5, 0.25, [48, -60, 68, -75])
(1, 3.75, 4.75, 0.25, [-48, -60, 70, -75])
(2, 4, 1, 0.5, [53, 60, 68, 74])
(2, 4.5, 1.5, 0.5, [51, -60, 67, 72])
(2, 5, 2, 0.5, [53, -60, 65, 74])
(2, 5.5, 2.5, 0.5, [55, 59, -65, -74])
(2, 6, 3, 2, [48, 55, 63, 72])
(3, 8, 1, 0.5, [48, 63, 67, 72])
(3, 8.5, 1.5, 0.5, [-48, 62, -67, 74])
(3, 9, 2, 0.5, [60, 60, -67, 75])
(3, 9.5, 2.5, 0.5, [-60, -60, 69, -75])
(3, 10, 3, 0.5, [58, 62, 70, 77])
(3, 10.5, 3.5, 0.5, [56, -62, -70, -77])
(3, 11, 4, 0.5, [55, 63, -70, 75])
(3, 11.5, 4.5, 0.5, [-55, -63, 72, -75])
(4, 12, 1, 1, [53, 56, 74, 77])
(4, 13, 2, 0.5, [51, 58, 75, 79])
(4, 13.5, 2.5, 0.25, [-51, 60, 67, -79])
(4, 13.75, 2.75, 0.25, [-51, 61, -67, -79])
(4, 14, 3, 2, [56, 60, 68, 75])
(5, 16, 1, 0.5, [55, 58, 70, 75])
(5, 16.5, 1.5, 0.5, [53, -58, -70, -75])
(5, 17, 2, 0.5, [51, 65, 70, 77])
(5, 17.5, 2.5, 0.5, [50, -65, -70, -77])
(5, 18, 3, 0.5, [51, 63, 70, 79])
(5, 18.5, 3.5, 0.5, [-51, 62, 71, 77])
(5, 19, 4, 0.5, [56, 60, 72, 75])
(5, 19.5, 4.5, 0.5, [55, -60, -72, -75])
(6, 20, 1, 0.5, [53, 68, 74, 77])
(6, 20.5, 1.5, 0.5, [-53, -68, 72, 75])
(6, 21, 2, 0.5, [55, 62, 71, 74])
(6, 21.5, 2.5, 0.5, [-55, 67, -71, -74])
(6, 22, 3, 2, [48, 63, 67, 72])
(7, 24, 1, 0.5, [60, 63, 67, 72])
(7, 24.5, 1.5, 0.5, [58, -63, -67, -72])
(7, 25, 2, 0.5, [57, 62, 66, 72])
(7, 25.5, 2.5, 0.5, [-57, 60, -66, -72])
(7, 26, 3, 0.5, [55, 62, 67, 70])
(7, 26.5, 3.5, 0.5, [53, -62, 69, -70])
(7, 27, 4, 0.5, [55, 67, 70, 75])
(7, 27.5, 4.5, 0.5, [57, -67, 72, -75])
(8, 28, 1, 0.5, [59, 65, 67, 74])
(8, 28.5, 1.5, 0.5, [60, 63, 72, 72])
(8, 29, 2, 0.25, [55, 62, -72, 74])
(8, 29.25, 2.25, 0.25, [-55, 63, -72, -74])
(8, 29.5, 2.5, 0.5, [-55, 65, 71, -74])
(8, 30, 3, 2, [48, 64, 67, 72])
