(1, 0, 1, 1, [48, 51, 60, 67])
(1, 1, 2, 1, [46, 52, 60, 67])
(1, 2, 3, 0.5, [44, 53, 60, 65])
(1, 2.5, 3.5, 0.5, [-44, -53, 59, -65])
(1, 3, 4, 1, [43, 55, 60, 63])
(2, 4, 1, 0.5, [41, 56, 60, 62])
(2, 4.5, 1.5, 0.5, [-41, -56, 62, -62])
(2, 5, 2, 0.5, [43, 55, 59, -62])
(2, 5.5, 2.5, 0.5, [-43, 53, -59, 60])
(2, 6, 3, 1, [36, 51, 60, 60])
(2, 7, 4, 1, [36, 51, 55, 60])
(3, 8, 1, 1, [48, 55, 60, 63])
(3, 9, 2, 0.5, [46, -55, -60, -63])
(3, 9.5, 2.5, 0.5, [44, 53, 62, 65])
(3, 10, 3, 0.5, [43, 58, 63, 67])
(3, 10.5, 3.5, 0.5, [41, -58, -63, -67])
(3, 11, 4, 1, [39, 58, 63, 67])
(4, 12, 1, 0.5, [44, 60, 63, 65])
(4, 12.5, 1.5, 0.5, [-44, -60, 60, -65])
(4, 13, 2, 0.5, [46, 58, 62, -65])
(4, 13.5, 2.5, 0.5, [-46, 56, -62, 63])
(4, 14, 3, 2, [39, 55, 58, 63])
(5, 16, 1, 1, [44, 56, 60, 63])
(5, 17, 2, 0.5, [43, 56, 62, 65])
(5, 17.5, 2.5, 0.5, [41, -56, -62, -65])
(5, 18, 3, 1, [43, 50, 59, 65])
(5, 19, 4, 0.5, [44, 48, 60, 63])
(5, 19.5, 4.5, 0.5, [-44, 51, -60, -63])
(6, 20, 1, 1, [41, 56, 60, 62])
(6, 21, 2, 0.5, [43, 55, 59, -62])
(6, 21.5, 2.5, 0.5, [-43, 53, -59, 60])
(6, 22, 3, 2, [36, 51, 55, 60])
(7, 24, 1, 0.5, [48, 52, 60, 67])
(7, 24.5, 1.5, 0.5, [50, 53, -60, -67])
(7, 25, 2, 0.5, [52, 55, 60, 67])
(7, 25.5, 2.5, 0.5, [48, 52, -60, -67])
(7, 26, 3, 0.5, [41, 53, 60, 68])
(7, 26.5, 3.5, 0.5, [43, -53, -60, -68])
(7, 27, 4, 0.5, [44, 53, 60, 68])
(7, 27.5, 4.5, 0.5, [41, -53, -60, -68])
(8, 28, 1, 0.5, [46, 53, 62, 65])
(8, 28.5, 1.5, 0.5, [48, -53, 63, -65])
(8, 29, 2, 0.5, [50, 58, 65, 65])
(8, 29.5, 2.5, 0.5, [46, -58, 62, -65])
(8, 30, 3, 1, [51, 58, 63, 67])
(8, 31, 4, 1, [51, 58, 63, 67])
(9, 32, 1, 0.5, [44, 56, 60, 63])
(9, 32.5, 1.5, 0.5, [46, -56, -60, -63])
(9, 33, 2, 0.5, [48, 56, 60, 63])
(9, 33.5, 2.5, 0.5, [44, -56, -60, -63])
(9, 34, 3, 0.5, [41, 60, 65, 68])
(9, 34.5, 3.5, 0.5, [43, -60, -65, -68])
(9, 35, 4, 0.5, [44, 60, 65, 68])
(9, 35.5, 4.5, 0.5, [41, -60, -65, -68])
(10, 36, 1, 0.5, [46, 61, 65, 67])
(10, 36.5, 1.5, 0.5, [43, -61, -65, -67])
(10, 37, 2, 0.5, [48, 60, 64, 67])
(10, 37.5, 2.5, 0.5, [-48, 58, -64, -67])
(10, 38, 3, 2, [41, 56, 60, 65])
(11, 40, 1, 1, [53, 55, 59, 62])
(11, 41, 2, 1, [51, 55, 60, 63])
(11, 42, 3, 0.5, [50, 53, 60, 65])
(11, 42.5, 3.5, 0.5, [-50, -53, 59, -65])
(11, 43, 4, 1, [48, 55, 60, 63])
(12, 44, 1, 1, [41, 56, 60, 62])
(12, 45, 2, 0.5, [43, 55, 59, 62])
(12, 45.5, 2.5, 0.5, [-43, 53, -59, -62])
(12, 46, 3, 2, [36, 51, 55, 60])
(13, 48, 1, 0.5, [36, 55, 63, 72])
(13, 48.5, 1.5, 0.5, [38, -55, -63, -72])
(13, 49, 2, 0.5, [39, 55, 63, 72])
(13, 49.5, 2.5, 0.5, [41, -55, -63, -72])
(13, 50, 3, 0.5, [43, 55, 62, 70])
(13, 50.5, 3.5, 0.5, [45, -55, -62, -70])
(13, 51, 4, 0.5, [46, 55, 62, 70])
(13, 51.5, 4.5, 0.5, [48, -55, -62, -70])
(14, 52, 1, 0.5, [50, 55, 62, 69])
(14, 52.5, 1.5, 0.5, [-50, -55, 63, -69])
(14, 53, 2, 0.5, [38, 54, 62, 69])
