(0, 0, 1, 0.5, [48, 60, 64, 67])
(0, 0.5, 1.5, 0.5, [-48, 62, 65, -67])
(1, 1, 1, 1, [60, 64, 67, 72])
(1, 2, 2, 1, [59, 62, 67, 74])
(1, 3, 3, 0.5, [57, 69, 72, 76])
(1, 3.5, 3.5, 0.5, [55, -69, -72, -76])
(1, 4, 4, 0.5, [53, 69, 72, 77])
(1, 4.5, 4.5, 0.25, [-53, 65, -72, 79])
(1, 4.75, 4.75, 0.25, [-53, -65, -72, 81])
(2, 5, 1, 0.5, [55, 64, 72, 79])
(2, 5.5, 1.5, 0.5, [-55, 60, 69, -79])
(2, 6, 2, 0.5, [55, 62, 71, 77])
(2, 6.5, 2.5, 0.5, [-55, -62, -71, 76])
(2, 7, 3, 1, [48, 60, 67, 76])
(2, 8, 4, 0.5, [53, 60, 65, 81])
(2, 8.5, 4.5, 0.5, [-53, -60, 64, -81])
(3, 9, 1, 1, [55, 59, 62, 79])
(3, 10, 2, 0.5, [57, 60, 69, 77])
(3, 10.5, 2.5, 0.5, [59, 62, -69, -77])
(3, 11, 3, 0.5, [60, 64, 67, 76])
(3, 11.5, 3.5, 0.5, [-60, 62, -67, -76])
(3, 12, 4, 0.25, [53, 60, 69, 74])
(3, 12.25, 4.25, 0.25, [-53, -60, -69, 76])
(3, 12.5, 4.5, 0.5, [-53, -60, -69, 77])
(4, 13, 1, 1, [55, 60, 67, 76])
(4, 14, 2, 0.5, [43, 59, -67, 74])
(4, 14.5, 2.5, 0.5, [-43, -59, -67, 72])
(4, 15, 3, 1, [48, 64, 67, 72])
(4, 16, 1, 1, [60, 64, 72, 79])
(5, 17, 1, 0.5, [53, 65, 72, 81])
(5, 17.5, 1.5, 0.5, [-53, 64, -72, -81])
(5, 18, 2, 0.5, [54, 62, 74, 81])
(5, 18.5, 2.5, 0.5, [-54, -62, 72, -81])
(5, 19, 3, 1, [55, 67, 71, 74])
(5, 20, 4, 0.5, [55, 67, 71, 74])
(5, 20.5, 4.5, 0.5, [53, -67, -71, -74])
(6, 21, 1, 0.5, [52, 67, 72, 79])
(6, 21.5, 1.5, 0.5, [50, 65, 74, -79])
(6, 22, 2, 0.5, [52, 67, 72, 79])
(6, 22.5, 2.5, 0.5, [-52, -67, 70, -79])
(6, 23, 3, 1, [53, 65, 69, 72])
(6, 24, 4, 1, [48, 67, 72, 76])
(7, 25, 1, 0.5, [55, 67, 72, 74])
(7, 25.5, 1.5, 0.5, [-55, 62, 71, -74])
(7, 26, 2, 0.5, [-55, 64, 69, 72])
(7, 26.5, 2.5, 0.5, [54, 62, -69, -72])
(7, 27, 3, 0.5, [55, 62, 69, 71])
(7, 27.5, 3.5, 0.5, [59, -62, 67, -71])
(7, 28, 4, 0.5, [52, 60, 67, 72])
(7, 28.5, 4.5, 0.5, [50, 62, -67, 71])
(8, 29, 1, 0.5, [48, 64, 67, 69])
(8, 29.5, 1.5, 0.5, [45, -64, -67, -69])
(8, 30, 2, 0.5, [50, 62, 66, -69])
(8, 30.5, 2.5, 0.5, [-50, 60, -66, -69])
(8, 31, 3, 1, [55, 59, 62, 67])
(8, 32, 4, 0.5, [52, 71, 64, 79])
(8, 32.5, 4.5, 0.5, [-52, -71, 62, -79])
(9, 33, 1, 0.5, [57, 69, 60, 77])
(9, 33.5, 1.5, 0.5, [59, -69, 62, -77])
(9, 34, 2, 0.5, [60, 67, 64, 76])
(9, 34.5, 2.5, 0.5, [-60, 69, 65, -76])
(9, 35, 3, 0.5, [-60, 62, 67, 74])
(9, 35.5, 3.5, 0.5, [59, -62, -67, -74])
(9, 36, 4, 0.5, [60, 60, 67, 76])
(9, 36.5, 4.5, 0.5, [57, -60, 69, 77])
(10, 37, 1, 0.5, [53, 60, 69, 74])
(10, 37.5, 1.5, 0.5, [50, -60, -69, -74])
(10, 38, 2, 1, [55, 59, 67, -74])
(10, 39, 3, 1, [48, 64, 67, 72])
