(0, 0, 1, 0.5, [48, 63, 67, 72])
(0, 0.5, 1.5, 0.5, [-48, 65, 68, -72])
(1, 1, 1, 0.5, [60, 63, 67, 72])
(1, 1.5, 1.5, 0.5, [-60, 62, -67, -72])
(1, 2, 2, 0.5, [56, 60, 67, 72])
(1, 2.5, 2.5, 0.5, [-56, -60, 65, -72])
(1, 3, 3, 0.5, [51, 60, 67, 79])
(1, 3.5, 3.5, 0.5, [-51, 63, -67, -79])
(1, 4, 4, 0.5, [53, 62, 68, 77])
(1, 4.5, 4.5, 0.5, [-53, 60, -68, -77])
(2, 5, 1, 1, [47, 62, 67, 79])
(2, 6, 2, 1, [48, 60, 67, 75])
(2, 7, 3, 1, [55, 59, 67, 74])
(2, 8, 4, 0.5, [51, 60, 67, 72])
(2, 8.5, 4.5, 0.5, [50, -60, -67, 74])
(3, 9, 1, 1, [48, 67, 72, 75])
(3, 10, 2, 1, [55, 67, 71, 74])
(3, 11, 3, 0.5, [60, 67, 72, 75])
(3, 11.5, 3.5, 0.5, [62, -67, -72, 77])
(3, 12, 4, 0.5, [63, 67, 70, 79])
(3, 12.5, 4.5, 0.5, [-63, -67, 72, -79])
(4, 13, 1, 1, [59, 68, 74, 77])
(4, 14, 2, 1, [60, 67, 72, 75])
(4, 15, 3, 1, [55, 67, 71, 74])
(4, 16, 4, 0.5, [60, 67, 72, 75])
(4, 16.5, 4.5, 0.5, [58, -67, -72, 74])
(5, 17, 1, 0.5, [57, 60, 65, 72])
(5, 17.5, 1.5, 0.5, [55, -60, 67, -72])
(5, 18, 2, 0.5, [53, 65, 69, 72])
(5, 18.5, 2.5, 0.5, [51, -65, -69, -72])
(5, 19, 3, 0.5, [50, 65, 69, 77])
(5, 19.5, 3.5, 0.5, [-50, -65, -69, 75])
(5, 20, 4, 0.5, [55, 67, 70, 74])
(5, 20.5, 4.5, 0.5, [51, -67, -70, 75])
(6, 21, 1, 0.5, [53, 65, 70, 72])
(6, 21.5, 1.5, 0.25, [-53, 63, -70, -72])
(6, 21.75, 1.75, 0.25, [-53, 62, -70, -72])
(6, 22, 2, 1, [-53, 63, 69, -72])
(6, 23, 3, 1, [46, 62, 65, 70])
(6, 24, 4, 0.5, [51, 63, 67, 70])
(6, 24.5, 4.5, 0.5, [53, -63, 68, -70])
(7, 25, 1, 0.5, [55, 58, 70, 75])
(7, 25.5, 1.5, 0.5, [56, 60, -70, -75])
(7, 26, 2, 0.5, [58, 62, 65, 74])
(7, 26.5, 2.5, 0.5, [56, 60, -65, -74])
(7, 27, 3, 0.5, [55, 58, 67, 75])
(7, 27.5, 3.5, 0.5, [-55, -58, 68, 77])
(7, 28, 4, 0.5, [53, 63, 70, 79])
(7, 28.5, 4.5, 0.5, [51, -63, -70, -79])
(8, 29, 1, 1, [50, 65, 71, 77])
(8, 30, 2, 1, [48, 67, 72, 75])
(8, 31, 3, 1, [55, 67, 71, 74])
(8, 32, 4, 0.5, [60, 63, 67, 72])
(8, 32.5, 4.5, 0.5, [58, 62, -67, 74])
(9, 33, 1, 0.5, [57, 60, 65, 75])
(9, 33.5, 1.5, 0.5, [53, -60, -65, -75])
(9, 34, 2, 0.5, [58, 62, 65, 74])
(9, 34.5, 2.5, 0.5, [56, 60, -65, -74])
(9, 35, 3, 0.5, [55, 58, 67, 75])
(9, 35.5, 3.5, 0.5, [53, -58, 68, 77])
(9, 36, 4, 0.5, [51, 63, 70, 79])
(9, 36.5, 4.5, 0.5, [50, -63, -70, -79])
(10, 37, 1, 0.5, [48, 63, 68, 77])
(10, 37.5, 1.5, 0.5, [47, 62, -68, -77])
(10, 38, 2, 0.5, [48, 62, 67, 75])
(10, 38.5, 2.5, 0.5, [-48, 60, -67, -75])
(10, 39, 3, 1, [55, 59, 67, 74])
(10, 40, 4, 1, [55, 62, 71, 79])
(11, 41, 1, 0.5, [60, 63, 72, 79])
(11, 41.5, 1.5, 0.5, [58, -63, -72, -79])
(11, 42, 2, 0.5, [56, 64, 70, 79])
(11, 42.5, 2.5, 0.5, [55, -64, -70, -79])
(11, 43, 3, 0.5, [56, 65, 68, 77])
(11, 43.5, 3.5, 0.5, [55, -65, -68, 75])
(11, 44, 4, 0.5, [53, -65, -68, 74])
(11, 44.5, 4.5, 0.5, [51, 67, 67, 75])
(12, 45, 1, 0.5, [53, 65, 68, 74])
(12, 45.5, 1.5, 0.5, [50, -65, -68, 71])
(12, 46, 2, 0.5, [51, 63, 67, 72])
(12, 46.5, 2.5, 0.5, [53, 60, 68, 74])
(12, 47, 3, 0.5, [55, 59, 67, 74])
(12, 47.5, 3.5, 0.5, [53, 60, 68, -74])
(12, 48, 4, 0.5, [55, -60, 67, -74])
(12, 48.5, 4.5, 0.5, [-55, 59, 65, -74])
(13, 49, 1, 3, [48, 55, 64, 72])
