(1, 0, 1, 1, [60, 67, 72, 76])
(1, 1, 2, 0.5, [57, 60, 72, 77])
(1, 1.5, 2.5, 0.5, [-57, 62, -72, -77])
(1, 2, 3, 1, [52, 64, 71, 79])
(1, 3, 4, 0.5, [57, 64, 72, 79])
(1, 3.5, 4.5, 0.5, [-57, -64, 71, -79])
(2, 4, 1, 0.5, [50, 65, 69, 77])
(2, 4.5, 1.5, 0.5, [-50, -65, 71, -77])
(2, 5, 2, 1, [48, 67, 72, 76])
(2, 6, 3, 1, [55, 67, 71, 74])
(2, 7, 4, 1, [55, 67, 71, 74])
(3, 8, 1, 1, [48, 67, 72, 76])
(3, 9, 2, 0.5, [50, 65, 71, 77])
(3, 9.5, 2.5, 0.5, [-50, -65, 69, -77])
(3, 10, 3, 0.5, [52, 64, 67, 79])
(3, 10.5, 3.5, 0.5, [-52, 62, -67, -79])
(3, 11, 4, 0.5, [57, 60, 69, 76])
(3, 11.5, 4.5, 0.5, [55, -60, -69, -76])
(4, 12, 1, 1, [53, 60, 69, 74])
(4, 13, 2, 0.5, [55, 59, 67, -74])
(4, 13.5, 2.5, 0.5, [-55, -59, -67, 74])
(4, 14, 3, 2, [48, 64, 67, 72])
(5, 16, 1, 1, [55, 67, 71, 74])
(5, 17, 2, 1, [52, 55, 73, 76])
(5, 18, 3, 0.5, [50, 57, 74, 77])
(5, 18.5, 3.5, 0.5, [52, -57, -74, -77])
(5, 19, 4, 0.5, [53, 62, 69, 77])
(5, 19.5, 4.5, 0.5, [55, -62, -69, -77])
(6, 20, 1, 0.5, [57, 62, 69, 76])
(6, 20.5, 1.5, 0.5, [-57, 59, -69, -76])
(6, 21, 2, 0.5, [45, 61, 67, -76])
(6, 21.5, 2.5, 0.5, [-45, -61, 65, 74])
(6, 22, 3, 2, [50, 57, 65, 74])
(7, 24, 1, 1, [62, 62, 69, 77])
(7, 25, 2, 0.5, [60, 64, 72, 79])
(7, 25.5, 2.5, 0.5, [58, -64, -72, -79])
(7, 26, 3, 0.5, [57, 65, 72, 81])
(7, 26.5, 3.5, 0.5, [55, -65, -72, -81])
(7, 27, 4, 1, [53, 65, 72, 81])
(8, 28, 1, 0.5, [60, 65, 72, 79])
(8, 28.5, 1.5, 0.5, [-60, 62, -72, -79])
(8, 29, 2, 0.5, [48, 64, 72, 79])
(8, 29.5, 2.5, 0.25, [-48, -64, 70, -79])
(8, 29.75, 2.75, 0.25, [-48, -64, -70, 77])
(8, 30, 3, 2, [53, 60, 69, 77])
(9, 32, 1, 1, [57, 60, 69, 76])
(9, 33, 2, 0.5, [55, 60, 69, 77])
(9, 33.5, 2.5, 0.5, [53, -60, -69, -77])
(9, 34, 3, 0.5, [52, 60, 67, 79])
(9, 34.5, 3.5, 0.5, [-52, 58, -67, -79])
(9, 35, 4, 1, [53, 57, 65, 72])
(10, 36, 1, 1, [47, 62, 67, 77])
(10, 37, 2, 1, [48, 60, 67, 76])
(10, 38, 3, 1, [55, 59, 67, 74])
(10, 39, 4, 1, [55, 59, 67, 74])
(11, 40, 1, 1, [60, 60, 67, 76])
(11, 41, 2, 0.5, [59, 60, 69, 77])
(11, 41.5, 2.5, 0.5, [57, -60, -69, -77])
(11, 42, 3, 0.5, [59, 62, 67, 79])
(11, 42.5, 3.5, 0.5, [55, -62, -67, -79])
(11, 43, 4, 1, [60, 60, 67, 76])
(12, 44, 1, 1, [53, 60, 69, 74])
(12, 45, 2, 1, [55, 59, 67, 74])
(12, 46, 3, 1, [48, 64, 67, 72])
(12, 47, 4, 1, [48, 64, 67, 72])
