(1, 0, 1, 1, [60, 63, 67, 72])
(1, 1, 2, 1, [59, 62, 67, 74])
(1, 2, 3, 0.5, [60, -62, 67, 75])
(1, 2.5, 3.5, 0.25, [-60, 60, -67, -75])
(1, 2.75, 3.75, 0.25, [-60, 59, -67, -75])
(1, 3, 4, 0.5, [-60, 60, 67, 75])
(1, 3.5, 4.5, 0.5, [58, -60, -67, -75])
(2, 4, 1, 0.5, [56, 60, 72, 77])
(2, 4.5, 1.5, 0.5, [-56, 62, 71, -77])
(2, 5, 2, 0.5, [55, 63, 72, 75])
(2, 5.5, 2.5, 0.5, [53, 60, -72, -75])
(2, 6, 3, 1, [55, 67, 72, 74])
(2, 7, 4, 1, [55, 67, 71, 74])
(3, 8, 1, 1, [60, 67, 72, 75])
(3, 9, 2, 1, [62, 65, 70, 77])
(3, 10, 3, 0.5, [63, -65, 70, 79])
(3, 10.5, 3.5, 0.25, [-63, 63, -70, -79])
(3, 10.75, 3.75, 0.25, [-63, 62, -70, -79])
(3, 11, 4, 0.5, [-63, 63, 70, 79])
(3, 11.5, 4.5, 0.5, [62, -63, -70, -79])
(4, 12, 1, 0.5, [60, 63, 68, 80])
(4, 12.5, 1.5, 0.5, [-60, -63, 70, -80])
(4, 13, 2, 0.5, [56, 63, 72, 79])
(4, 13.5, 2.5, 0.5, [-56, -63, -72, 77])
(4, 14, 3, 1, [58, 63, 70, 77])
(4, 15, 4, 1, [46, 62, -70, -77])
(5, 16, 1, 2, [51, 67, 70, 75])
(5, 18, 3, 1, [63, 63, 70, 79])
(5, 19, 4, 1, [62, 65, 70, 77])
(6, 20, 1, 0.5, [63, -65, 70, 79])
(6, 20.5, 1.5, 0.5, [62, -65, -70, -79])
(6, 21, 2, 0.5, [60, 63, 75, 79])
(6, 21.5, 2.5, 0.5, [58, -63, -75, -79])
(6, 22, 3, 0.5, [56, 72, 75, 77])
(6, 22.5, 3.5, 0.5, [53, 68, 74, -77])
(6, 23, 4, 0.5, [55, 70, 75, 75])
(6, 23.5, 4.5, 0.5, [51, -70, -75, -75])
(7, 24, 1, 1, [58, 70, 75, 77])
(7, 25, 2, 1, [46, 70, 74, 77])
(7, 26, 3, 1, [58, 70, 74, 77])
(7, 27, 4, 1, [52, 70, 72, 79])
(8, 28, 1, 0.5, [53, 68, 72, 80])
(8, 28.5, 1.5, 0.5, [55, 67, -72, -80])
(8, 29, 2, 0.5, [56, 65, 72, 80])
(8, 29.5, 2.5, 0.5, [58, -65, -72, -80])
(8, 30, 3, 0.5, [60, 64, 72, 79])
(8, 30.5, 3.5, 0.5, [-60, -64, 70, -79])
(8, 31, 4, 0.5, [61, 65, 68, 77])
(8, 31.5, 4.5, 0.5, [60, -65, -68, 79])
(9, 32, 1, 1, [58, 65, 73, 79])
(9, 33, 2, 0.5, [60, 64, 72, -79])
(9, 33.5, 2.5, 0.5, [-60, -64, 70, -79])
(9, 34, 3, 2, [53, 60, 68, 77])
(10, 36, 1, 1, [65, 65, 68, 72])
(10, 37, 2, 1, [59, 65, 67, 74])
(10, 38, 3, 0.5, [60, 63, 67, 75])
(10, 38.5, 3.5, 0.5, [-60, -63, 68, -75])
(10, 39, 4, 1, [55, 63, 70, 75])
(11, 40, 1, 1, [56, -63, 72, 77])
(11, 41, 2, 1, [58, 62, 70, 77])
(11, 42, 3, 1, [51, 63, 70, 79])
(11, 43, 4, 1, [-51, 63, 70, 79])
(12, 44, 1, 0.5, [47, 62, 67, 79])
(12, 44.5, 1.5, 0.5, [-47, 65, -67, -79])
(12, 45, 2, 0.5, [48, 65, 72, 79])
(12, 45.5, 2.5, 0.5, [-48, 63, -72, -79])
(12, 46, 3, 0.5, [53, -63, 72, 80])
(12, 46.5, 3.5, 0.25, [-53, 61, 77, -80])
(12, 46.75, 3.75, 0.25, [-53, 60, -77, -80])
(12, 47, 4, 0.5, [55, 58, -77, 79])
(12, 47.5, 4.5, 0.5, [-55, -58, 76, -79])
(13, 48, 1, 0.5, [56, 60, 77, 77])
(13, 48.5, 1.5, 0.5, [-56, 62, 71, -77])
(13, 49, 2, 0.5, [55, 63, 72, 75])
(13, 49.5, 2.5, 0.5, [53, 68, -72, 74])
(13, 50, 3, 1, [55, 67, 72, 74])
(13, 51, 4, 0.5, [43, -67, 71, -74])
(13, 51.5, 4.5, 0.5, [-43, 65, -71, -74])
(14, 52, 1, 4, [48, 64, 67, 72])
