(0, 0, 1, 0.5, [60, 64, 67, 72])
(0, 0.5, 1.5, 0.5, [59, -64, -67, -72])
(1, 1, 1, 0.5, [57, 64, 69, 72])
(1, 1.5, 1.5, 0.5, [55, -64, -69, -72])
(1, 2, 2, 0.5, [53, 62, -69, 74])
(1, 2.5, 2.5, 0.5, [55, 59, 67, -74])
(1, 3, 3, 0.5, [48, 60, 67, 76])
(1, 3.5, 3.5, 0.5, [-48, -60, 69, -76])
(1, 4, 4, 0.5, [55, 62, 71, 74])
(1, 4.5, 4.5, 0.5, [-55, -62, -71, 76])
(2, 5, 1, 0.5, [50, 62, 69, 77])
(2, 5.5, 1.5, 0.25, [52, 67, 72, 76])
(2, 5.75, 1.75, 0.25, [-52, -67, 71, -76])
(2, 6, 2, 0.5, [53, 65, 69, 74])
(2, 6.5, 2.5, 0.25, [55, 64, 71, -74])
(2, 6.75, 2.75, 0.25, [-55, 62, -71, -74])
(2, 7, 3, 1, [48, 64, 67, 72])
(2, 8, 4, 0.5, [60, 67, 72, 76])
(2, 8.5, 4.5, 0.5, [59, -67, -72, -76])
(3, 9, 1, 0.5, [57, 69, 72, 77])
(3, 9.5, 1.5, 0.5, [-57, 68, 74, -77])
(3, 10, 2, 0.5, [57, -68, -74, 76])
(3, 10.5, 2.5, 0.5, [-57, 69, 72, -76])
(3, 11, 3, 0.5, [57, 65, 71, 74])
(3, 11.5, 3.5, 0.25, [-57, -65, 69, -74])
(3, 11.75, 3.75, 0.25, [-57, -65, 68, -74])
(3, 12, 4, 0.5, [-57, 64, 69, 72])
(3, 12.5, 4.5, 0.5, [55, -64, -69, -72])
(4, 13, 1, 0.5, [53, 62, 67, 71])
(4, 13.5, 1.5, 0.5, [52, -62, -67, 72])
(4, 14, 2, 0.5, [50, 64, 67, 72])
(4, 14.5, 2.5, 0.25, [48, -64, -67, -72])
(4, 14.75, 2.75, 0.125, [-48, -64, -67, 71])
(4, 14.875, 2.875, 0.125, [-48, -64, -67, 72])
(4, 15, 3, 1, [55, 59, 67, 74])
(4, 16, 4, 0.5, [52, 64, 71, 79])
(4, 16.5, 4.5, 0.5, [-52, 62, -71, -79])
(5, 17, 1, 0.5, [57, 60, 69, 77])
(5, 17.5, 1.5, 0.5, [59, 62, -69, -77])
(5, 18, 2, 0.5, [60, 64, 67, 76])
(5, 18.5, 2.5, 0.25, [-60, -64, 66, -76])
(5, 18.75, 2.75, 0.25, [-60, -64, 67, -76])
(5, 19, 3, 0.5, [-60, 66, 69, 74])
(5, 19.5, 3.5, 0.25, [59, -66, 71, -74])
(5, 19.75, 3.75, 0.25, [-59, -66, 69, -74])
(5, 20, 4, 0.5, [64, 64, 67, 72])
(5, 20.5, 4.5, 0.5, [62, -64, -67, 71])
(6, 21, 1, 0.5, [60, 64, 67, 69])
(6, 21.5, 1.5, 0.25, [57, 60, -67, -69])
(6, 21.75, 1.75, 0.125, [-57, -60, -67, 71])
(6, 21.875, 1.875, 0.125, [-57, -60, -67, 72])
(6, 22, 2, 1, [62, 62, 66, 69])
(6, 23, 3, 1, [55, 59, 67, 67])
(6, 24, 4, 1, [56, 59, 71, 76])
(7, 25, 1, 0.5, [57, 60, 69, 77])
(7, 25.5, 1.5, 0.5, [59, 62, -69, -77])
(7, 26, 2, 1, [60, 64, 67, 76])
(7, 27, 3, 0.5, [54, 57, 69, 74])
(7, 27.5, 3.5, 0.5, [56, 64, 71, -74])
(7, 28, 4, 0.5, [57, -64, 72, 72])
(7, 28.5, 4.5, 0.25, [55, 65, -72, 74])
(7, 28.75, 4.75, 0.25, [53, -65, -72, -74])
(8, 29, 1, 0.5, [52, 67, 72, 76])
(8, 29.5, 1.5, 0.5, [53, -67, -72, -76])
(8, 30, 2, 0.25, [55, 65, 71, 74])
(8, 30.25, 2.25, 0.25, [-55, 64, -71, -74])
(8, 30.5, 2.5, 0.5, [-55, 65, -71, -74])
(8, 31, 3, 1, [48, 64, 67, 72])
