(1, 0, 1, 1, [60, 64, 67, 72])
(1, 1, 2, 1, [60, 64, 67, 72])
(1, 2, 3, 0.5, [59, 62, 67, 79])
(1, 2.5, 3.5, 0.5, [-59, -62, 74, -79])
(1, 3, 4, 0.5, [60, 64, -74, 79])
(1, 3.5, 4.5, 0.5, [-60, -64, 72, -79])
(2, 4, 1, 1, [-60, 69, 74, 77])
(2, 5, 2, 0.5, [59, 67, 74, 79])
(2, 5.5, 2.5, 0.5, [55, -67, 71, -79])
(2, 6, 3, 1, [60, 67, 72, 76])
(2, 7, 4, 1, [48, 64, 67, 72])
(3, 8, 1, 0.5, [48, 67, 72, 76])
(3, 8.5, 1.5, 0.5, [50, -67, -72, -76])
(3, 9, 2, 0.5, [52, 67, 72, 76])
(3, 9.5, 2.5, 0.5, [53, -67, -72, -76])
(3, 10, 3, 0.5, [55, 67, 72, 74])
(3, 10.5, 3.5, 0.5, [57, -67, -72, -74])
(3, 11, 4, 0.5, [59, 67, 71, 74])
(3, 11.5, 4.5, 0.5, [55, -67, -71, -74])
(4, 12, 1, 0.5, [52, 67, -71, 72])
(4, 12.5, 1.5, 0.25, [57, 64, 69, -72])
(4, 12.75, 1.75, 0.25, [-57, -64, 67, -72])
(4, 13, 2, 0.5, [54, 62, 69, 74])
(4, 13.5, 2.5, 0.5, [50, -62, 66, -74])
(4, 14, 3, 1, [55, 62, 67, 71])
(4, 15, 4, 1, [43, 59, 62, 67])
(5, 16, 1, 0.5, [55, 59, 67, 74])
(5, 16.5, 1.5, 0.5, [57, 60, -67, -74])
(5, 17, 2, 0.5, [59, 62, 67, 74])
(5, 17.5, 2.5, 0.5, [55, 59, -67, -74])
(5, 18, 3, 0.5, [60, 60, 67, 76])
(5, 18.5, 3.5, 0.5, [-60, -60, -67, 74])
(5, 19, 4, 0.5, [55, 62, 67, 72])
(5, 19.5, 4.5, 0.5, [-55, -62, -67, 71])
(6, 20, 1, 0.5, [62, 62, -67, 69])
(6, 20.5, 1.5, 0.5, [-62, -62, 64, -69])
(6, 21, 2, 0.5, [50, -62, 66, -69])
(6, 21.5, 2.5, 0.25, [-50, 60, -66, 67])
(6, 21.75, 2.75, 0.25, [-50, 59, -66, -67])
(6, 22, 3, 2, [55, 59, 62, 67])
(7, 24, 1, 0.5, [55, 71, 74, 79])
(7, 24.5, 1.5, 0.5, [67, -71, -74, -79])
(7, 25, 2, 0.5, [-67, 71, 74, 79])
(7, 25.5, 2.5, 0.5, [65, -71, -74, -79])
(7, 26, 3, 0.5, [64, 70, 73, 79])
(7, 26.5, 3.5, 0.5, [62, -70, 74, -79])
(7, 27, 4, 0.5, [61, 69, 76, 81])
(7, 27.5, 4.5, 0.5, [57, -69, -76, -81])
(8, 28, 1, 0.5, [62, 69, -76, 77])
(8, 28.5, 1.5, 0.25, [60, -69, 74, -77])
(8, 28.75, 1.75, 0.25, [-60, -69, 72, -77])
(8, 29, 2, 0.5, [59, 67, 74, 79])
(8, 29.5, 2.5, 0.5, [55, -67, -74, -79])
(8, 30, 3, 1, [60, 67, 72, 76])
(8, 31, 4, 1, [48, 64, 67, 72])
(9, 32, 1, 0.5, [60, 67, 72, 76])
(9, 32.5, 1.5, 0.5, [-60, 64, -72, -76])
(9, 33, 2, 0.5, [60, 69, 72, 76])
(9, 33.5, 2.5, 0.5, [-60, 67, 71, -76])
(9, 34, 3, 0.5, [60, 66, 69, 74])
(9, 34.5, 3.5, 0.5, [-60, 62, 66, -74])
(9, 35, 4, 0.5, [59, 67, 71, 74])
(9, 35.5, 4.5, 0.5, [55, -67, -71, -74])
(10, 36, 1, 0.5, [52, -67, -71, 72])
(10, 36.5, 1.5, 0.25, [57, 64, 69, -72])
(10, 36.75, 1.75, 0.25, [-57, -64, 67, -72])
(10, 37, 2, 0.5, [54, 62, 69, 74])
(10, 37.5, 2.5, 0.5, [50, -62, 66, -74])
(10, 38, 3, 1, [55, 62, 67, 71])
(10, 39, 4, 1, [43, 59, 62, 67])
(11, 40, 1, 0.5, [52, 60, 67, 72])
(11, 40.5, 1.5, 0.5, [57, -60, 64, -72])
(11, 41, 2, 0.5, [55, 67, 71, 74])
(11, 41.5, 2.5, 0.5, [53, -67, -71, -74])
(11, 42, 3, 0.5, [52, 67, 72, 76])
(11, 42.5, 3.5, 0.5, [50, 65, 71, 77])
(11, 43, 4, 0.5, [48, 64, 72, 79])
(11, 43.5, 4.5, 0.5, [57, 65, -72, 77])
(12, 44, 1, 1, [55, 67, -72, 76])
(12, 45, 2, 0.5, [43, 67, 71, 74])
(12, 45.5, 2.5, 0.25, [-43, -67, -71, 72])
(12, 45.75, 2.75, 0.25, [-43, 65, -71, -72])
(12, 46, 3, 2, [48, 64, 67, 72])
