(0, 0, 1, 0.5, [51, 67, 67, 72])
(0, 0.5, 1.5, 0.5, [50, 65, -67, -72])
(1, 1, 1, 0.5, [48, 63, 67, 75])
(1, 1.5, 1.5, 0.5, [50, -63, -67, -75])
(1, 2, 2, 0.5, [51, 63, 67, 72])
(1, 2.5, 2.5, 0.5, [53, -63, -67, -72])
(1, 3, 3, 0.5, [55, 62, 67, 70])
(1, 3.5, 3.5, 0.5, [53, -62, -67, -70])
(1, 4, 4, 0.5, [51, 63, 67, 72])
(1, 4.5, 4.5, 0.5, [50, 65, 71, 74])
(2, 5, 1, 0.5, [48, 67, 72, 75])
(2, 5.5, 1.5, 0.5, [51, -67, -72, -75])
(2, 6, 2, 0.5, [53, 68, -72, 74])
(2, 6.5, 2.5, 0.25, [55, 67, 71, -74])
(2, 6.75, 2.75, 0.25, [-55, 65, -71, -74])
(2, 7, 3, 1, [48, 63, 67, 72])
(2, 8, 4, 1, [60, 67, 72, 75])
(3, 9, 1, 0.5, [48, 67, 72, 75])
(3, 9.5, 1.5, 0.5, [50, -67, -72, -75])
(3, 10, 2, 0.5, [51, 67, 72, 75])
(3, 10.5, 2.5, 0.5, [53, -67, -72, -75])
(3, 11, 3, 0.5, [55, 67, 70, 75])
(3, 11.5, 3.5, 0.5, [56, 60, 68, -75])
(3, 12, 4, 0.5, [58, 62, -68, 70])
(3, 12.5, 4.5, 0.25, [-58, 63, 67, -70])
(3, 12.75, 4.75, 0.25, [-58, -63, 65, -70])
(4, 13, 1, 0.5, [-58, -63, 67, 72])
(4, 13.5, 1.5, 0.25, [-58, 62, 69, -72])
(4, 13.75, 1.75, 0.25, [-58, -62, 70, -72])
(4, 14, 2, 0.5, [57, 60, 72, 75])
(4, 14.5, 2.5, 0.5, [-57, 65, -72, -75])
(4, 15, 3, 1, [58, 65, 70, 74])
(4, 16, 4, 0.5, [46, 65, 70, 74])
(4, 16.5, 4.5, 0.5, [48, 63, -70, -74])
(5, 17, 1, 0.5, [50, 62, 70, 77])
(5, 17.5, 1.5, 0.5, [51, 60, -70, -77])
(5, 18, 2, 0.5, [53, 62, 69, 77])
(5, 18.5, 2.5, 0.5, [55, -62, 71, -77])
(5, 19, 3, 0.5, [56, 60, 72, 77])
(5, 19.5, 3.5, 0.25, [-56, 65, 71, 75])
(5, 19.75, 3.75, 0.25, [-56, -65, -71, 74])
(5, 20, 4, 0.5, [-56, 63, 72, 72])
(5, 20.5, 4.5, 0.5, [47, 62, 67, 74])
(6, 21, 1, 0.5, [48, 60, 67, 75])
(6, 21.5, 1.5, 0.5, [51, 67, 72, -75])
(6, 22, 2, 0.5, [53, 68, -72, 74])
(6, 22.5, 2.5, 0.25, [55, 67, 71, -74])
(6, 22.75, 2.75, 0.25, [-55, 65, -71, -74])
(6, 23, 3, 1, [48, 63, 67, 72])
(6, 24, 4, 1, [55, 67, 71, 74])
(7, 25, 1, 0.5, [48, 67, 72, 75])
(7, 25.5, 1.5, 0.5, [50, -67, -72, -75])
(7, 26, 2, 0.5, [51, 63, 67, 72])
(7, 26.5, 2.5, 0.5, [53, -63, -67, -72])
(7, 27, 3, 0.5, [55, 62, 67, 70])
(7, 27.5, 3.5, 0.5, [53, -62, -67, -70])
(7, 28, 4, 0.5, [51, 63, 67, 72])
(7, 28.5, 4.5, 0.5, [50, 65, 71, 74])
(8, 29, 1, 0.5, [48, 67, 72, 75])
(8, 29.5, 1.5, 0.5, [51, -67, -72, -75])
(8, 30, 2, 0.5, [53, 68, -72, 74])
(8, 30.5, 2.5, 0.25, [55, 67, 71, -74])
(8, 30.75, 2.75, 0.25, [-55, 65, -71, -74])
(8, 31, 3, 1, [48, 64, 67, 72])
