(0, 0, 1, 0.5, [48, 60, 63, 67])
(0, 0.5, 1.5, 0.5, [-48, -60, 65, -67])
(1, 1, 1, 1, [51, 60, 67, 72])
(1, 2, 2, 1, [55, 62, 67, 71])
(1, 3, 3, 1, [60, 63, 67, 72])
(1, 4, 4, 0.5, [48, 55, 65, 74])
(1, 4.5, 4.5, 0.5, [-48, -55, 63, 75])
(2, 5, 1, 1, [50, 53, 65, 70])
(2, 6, 2, 0.5, [46, 58, 62, -70])
(2, 6.5, 2.5, 0.5, [-46, -58, -62, 68])
(2, 7, 3, 1, [51, 58, 63, 67])
(2, 8, 4, 1, [51, 58, 63, 67])
(3, 9, 1, 0.5, [51, 56, 60, 65])
(3, 9.5, 1.5, 0.5, [-51, 55, -60, -65])
(3, 10, 2, 0.5, [50, 53, 58, 70])
(3, 10.5, 2.5, 0.5, [-50, 58, 65, -70])
(3, 11, 3, 0.5, [51, 58, 63, 67])
(3, 11.5, 3.5, 0.5, [-51, 67, 62, -67])
(3, 12, 4, 0.5, [56, 65, 60, 72])
(3, 12.5, 4.5, 0.5, [-56, 63, 67, -72])
(4, 13, 1, 0.5, [50, 62, 65, 71])
(4, 13.5, 1.5, 0.5, [-50, -62, 62, -71])
(4, 14, 2, 0.5, [48, 55, 63, -71])
(4, 14.5, 2.5, 0.25, [-48, 57, 67, 72])
(4, 14.75, 2.75, 0.25, [-48, -57, 66, -72])
(4, 15, 3, 1, [55, 59, 67, 74])
(4, 16, 4, 0.5, [60, 60, 67, 75])
(4, 16.5, 4.5, 0.5, [-60, 58, -67, -75])
(5, 17, 1, 0.5, [53, 56, 65, 74])
(5, 17.5, 1.5, 0.5, [51, 53, -65, 72])
(5, 18, 2, 0.5, [50, 58, -65, 70])
(5, 18.5, 2.5, 0.5, [46, -58, 62, 68])
(5, 19, 3, 0.5, [51, 58, 63, 67])
(5, 19.5, 3.5, 0.5, [50, -58, -63, -67])
(5, 20, 4, 0.5, [48, 56, 63, 68])
(5, 20.5, 4.5, 0.5, [46, 55, -63, 70])
(6, 21, 1, 1, [44, 60, 63, 65])
(6, 22, 2, 0.5, [46, 58, 62, -65])
(6, 22.5, 2.5, 0.5, [-46, 56, -62, -65])
(6, 23, 3, 1, [51, 55, 58, 63])
(6, 24, 4, 1, [51, 58, 67, 75])
(7, 25, 1, 0.5, [53, 56, 65, 74])
(7, 25.5, 1.5, 0.5, [55, 58, -65, -74])
(7, 26, 2, 0.5, [56, 60, 63, 72])
(7, 26.5, 2.5, 0.5, [-56, 62, 65, 70])
(7, 27, 3, 1, [55, 63, 67, 70])
(7, 28, 4, 0.5, [53, 56, 68, 72])
(7, 28.5, 4.5, 0.5, [51, -56, 67, -72])
(8, 29, 1, 0.5, [50, 58, 65, 70])
(8, 29.5, 1.5, 0.5, [48, 60, 63, -70])
(8, 30, 2, 0.5, [46, 62, 65, 68])
(8, 30.5, 2.5, 0.5, [-46, -62, 62, 67])
(8, 31, 3, 1, [51, 58, 63, 67])
(8, 32, 4, 0.5, [58, 58, 62, 65])
(8, 32.5, 4.5, 0.5, [56, -58, -62, -65])
(9, 33, 1, 1, [55, 58, 64, 70])
(9, 34, 2, 0.5, [53, 60, 65, -70])
(9, 34.5, 2.5, 0.5, [-53, -60, -65, 68])
(9, 35, 3, 1, [-53, 59, 62, 67])
(9, 36, 4, 0.5, [51, 60, 67, 75])
(9, 36.5, 4.5, 0.5, [-51, -60, -67, 74])
(10, 37, 1, 0.5, [50, 62, 65, 71])
(10, 37.5, 1.5, 0.5, [-50, -62, 62, -71])
(10, 38, 2, 0.5, [48, 55, 63, -71])
(10, 38.5, 2.5, 0.25, [-48, 57, 67, 72])
(10, 38.75, 2.75, 0.25, [-48, -57, 66, -72])
(10, 39, 3, 1, [55, 59, 67, 74])
(10, 40, 4, 0.5, [60, 60, 67, 75])
(10, 40.5, 4.5, 0.5, [58, -60, -67, -75])
(11, 41, 1, 0.5, [56, 60, 65, 77])
(11, 41.5, 1.5, 0.5, [55, -60, 67, 75])
(11, 42, 2, 0.5, [53, 65, 68, 74])
(11, 42.5, 2.5, 0.5, [51, -65, -68, 72])
(11, 43, 3, 1, [50, 65, 68, 71])
(11, 44, 4, 0.5, [51, 63, 67, 72])
(11, 44.5, 4.5, 0.5, [53, 60, 68, 74])
(12, 45, 1, 0.5, [55, 60, 67, 74])
(12, 45.5, 1.5, 0.5, [-55, 57, -67, -74])
(12, 46, 2, 0.5, [43, 59, 65, -74])
(12, 46.5, 2.5, 0.5, [-43, -59, 63, 72])
(12, 47, 3, 1, [44, 60, 63, 72])
(12, 48, 4, 0.5, [56, 60, 68, 75])
(12, 48.5, 4.5, 0.5, [55, -60, -68, -75])
(13, 49, 1, 0.5, [53, 60, 68, 75])
(13, 49.5, 1.5, 0.5, [-53, 65, -68, 74])
(13, 50, 2, 0.5, [53, 63, 68, 72])
(13, 50.5, 2.5, 0.5, [-53, 62, 67, 71])
(13, 51, 3, 0.5, [51, 60, 67, 79])
(13, 51.5, 3.5, 0.5, [50, 59, -67, -79])
(13, 52, 4, 0.5, [51, 60, 67, 72])
(13, 52.5, 4.5, 0.5, [53, 62, 65, 69])
(14, 53, 1, 0.5, [55, 55, 62, 71])
(14, 53.5, 1.5, 0.25, [-55, -55, 63, -71])
(14, 53.75, 1.75, 0.25, [-55, -55, 65, -71])
(14, 54, 2, 0.5, [43, 62, 67, -71])
(14, 54.5, 2.5, 0.5, [-43, -62, -67, 72])
(14, 55, 3, 1, [48, 64, 67, 72])
