(1, 0, 1, 0.5, [60, 63, 67, 72])
(1, 0.5, 1.5, 0.5, [62, -63, -67, -72])
(1, 1, 2, 0.5, [63, 67, 72, 72])
(1, 1.5, 2.5, 0.5, [-63, -67, 74, -72])
(1, 2, 3, 0.5, [62, 67, 75, 72])
(1, 2.5, 3.5, 0.5, [60, -67, -75, -72])
(2, 3, 1, 1.5, [59, 67, 74, 79])
(2, 4.5, 2.5, 0.5, [-59, -67, -74, 77])
(2, 5, 3, 0.5, [60, 67, 72, 75])
(2, 5.5, 3.5, 0.5, [-60, 65, -72, -75])
(3, 6, 1, 1, [51, 63, 72, 79])
(3, 7, 2, 1, [50, 65, 71, 77])
(3, 8, 3, 1, [48, 67, 72, 75])
(4, 9, 1, 3, [55, 67, 71, 74])
(5, 12, 1, 0.5, [63, 67, 72, 79])
(5, 12.5, 1.5, 0.5, [-63, -67, 74, -79])
(5, 13, 2, 0.5, [62, 72, 75, 79])
(5, 13.5, 2.5, 0.5, [60, -72, -75, -79])
(5, 14, 3, 1, [66, 72, 75, 81])
(6, 15, 1, 1, [67, 70, 74, 82])
(6, 16, 2, 1, [55, 64, -74, -82])
(6, 17, 3, 1, [57, 66, 72, 81])
(7, 18, 1, 0.5, [58, 67, 70, 79])
(7, 18.5, 1.5, 0.5, [60, -67, -70, -79])
(7, 19, 2, 1, [62, 62, 69, 78])
(7, 20, 3, 1, [50, -62, -69, -78])
(8, 21, 1, 3, [55, 62, 71, 79])
(9, 24, 1, 1, [48, 63, 72, 79])
(9, 25, 2, 1, [60, 62, 68, 77])
(9, 26, 3, 1, [59, 62, 67, 74])
(10, 27, 1, 1, [60, 60, 67, 75])
(10, 28, 2, 0.5, [-60, 68, 72, -75])
(10, 28.5, 2.5, 0.5, [62, -68, -72, 77])
(10, 29, 3, 1, [63, 67, 70, 79])
(11, 30, 1, 1, [56, 68, 72, 77])
(11, 31, 2, 1, [58, 67, 70, 75])
(11, 32, 3, 1, [46, 65, 70, 74])
(12, 33, 1, 3, [51, 67, 70, 75])
(13, 36, 1, 1, [63, 67, 75, 82])
(13, 37, 2, 1, [56, 65, 75, 84])
(13, 38, 3, 1, [58, 65, 74, 82])
(14, 39, 1, 1, [59, 62, 74, 79])
(14, 40, 2, 0.5, [-59, 67, -74, -79])
(14, 40.5, 2.5, 0.5, [-59, -67, -74, 77])
(14, 41, 3, 1, [60, 67, 72, 75])
(15, 42, 1, 1, [53, 65, 68, 74])
(15, 43, 2, 1, [55, 63, 67, 72])
(15, 44, 3, 1, [55, 62, 67, 71])
(16, 45, 1, 3, [48, 64, 67, 72])
