(1, 0, 1, 1, [0, 0, 0, 0])
(1, 1, 2, 0.5, [0, 0, 0, 67])
(1, 1.5, 2.5, 0.5, [0, 0, 0, 67])
(1, 2, 3, 1, [0, 0, 0, 72])
(1, 3, 4, 0.5, [48, 60, 64, 67])
(1, 3.5, 4.5, 0.5, [48, 60, 64, -67])
(2, 4, 1, 1, [53, 60, 65, 69])
(2, 5, 2, 0.5, [48, 60, 65, 67])
(2, 5.5, 2.5, 0.5, [-48, -60, 64, -67])
(2, 6, 3, 0.5, [50, 57, 64, 65])
(2, 6.5, 3.5, 0.25, [-50, -57, 62, -65])
(2, 6.75, 3.75, 0.25, [-50, -57, 60, -65])
(2, 7, 4, 0.5, [47, 55, 62, -65])
(2, 7.5, 4.5, 0.25, [-47, -55, 62, 67])
(2, 7.75, 4.75, 0.25, [-47, -55, -62, 65])
(3, 8, 1, 1, [48, 55, 60, 64])
(3, 9, 2, 1, [43, 55, 59, 62])
(3, 10, 3, 1, [0, 0, 0, 0])
(3, 11, 4, 0.5, [0, 0, 0, 67])
(3, 11.5, 4.5, 0.5, [0, 0, 0, 65])
(4, 12, 1, 1, [0, 0, 0, 64])
(4, 13, 2, 0.5, [48, 60, 64, 69])
(4, 13.5, 2.5, 0.5, [-48, 59, -64, 67])
(4, 14, 3, 0.5, [-48, 57, 62, 66])
(4, 14.5, 3.5, 0.5, [47, -57, -62, 62])
(4, 15, 4, 0.5, [45, 59, 62, 67])
(4, 15.5, 4.5, 0.5, [43, -59, -62, -67])
(5, 16, 1, 0.5, [50, 57, 62, -67])
(5, 16.5, 1.5, 0.5, [48, -57, -62, -67])
(5, 17, 2, 1, [50, 57, 62, 66])
(5, 18, 3, 2, [43, 59, 62, 67])
(6, 20, 1, 1, [0, 0, 0, 0])
(6, 21, 2, 0.5, [0, 0, 59, 62])
(6, 21.5, 2.5, 0.5, [0, 0, 60, 64])
(6, 22, 3, 1, [0, 0, 62, 65])
(6, 23, 4, 0.5, [45, 60, 60, 64])
(6, 23.5, 4.5, 0.5, [47, 59, 62, -64])
(7, 24, 1, 0.5, [48, 57, 64, 69])
(7, 24.5, 1.5, 0.5, [47, 65, 62, -69])
(7, 25, 2, 0.5, [48, 64, 64, -69])
(7, 25.5, 2.5, 0.5, [50, 62, 65, 71])
(7, 26, 3, 1, [40, 59, 64, 68])
(7, 27, 4, 0.5, [52, -59, -64, -68])
(7, 27.5, 4.5, 0.5, [50, -59, -64, -68])
(8, 28, 1, 1, [48, 0, 0, 0])
(8, 29, 2, 0.5, [-48, 60, 64, 69])
(8, 29.5, 2.5, 0.5, [-48, 59, -64, 67])
(8, 30, 3, 1, [-48, 57, 62, 66])
(8, 31, 4, 0.5, [47, 59, 62, 67])
(8, 31.5, 4.5, 0.5, [48, -59, -62, -67])
(9, 32, 1, 0.5, [50, 57, 62, 67])
(9, 32.5, 1.5, 0.5, [-50, 55, -62, -67])
(9, 33, 2, 1, [38, 57, 62, 66])
(9, 34, 3, 1, [43, 59, 62, 67])
(9, 35, 4, 0.5, [0, 0, 0, 62])
(9, 35.5, 4.5, 0.5, [0, 0, 0, 62])
(10, 36, 1, 1, [0, 0, 0, 67])
(10, 37, 2, 0.5, [43, 59, 62, -67])
(10, 37.5, 2.5, 0.5, [43, 59, -62, 65])
(10, 38, 3, 0.5, [48, 55, -62, 64])
(10, 38.5, 3.5, 0.5, [47, -55, -62, -64])
(10, 39, 4, 0.5, [45, 57, 60, 69])
(10, 39.5, 4.5, 0.5, [43, -57, -60, -69])
(11, 40, 1, 0.5, [41, 59, 62, 68])
(11, 40.5, 1.5, 0.5, [40, -59, 64, -68])
(11, 41, 2, 1, [39, 60, 66, 69])
(11, 42, 3, 1, [40, 59, 64, -69])
(11, 43, 4, 1, [-40, -59, -64, 68])
(12, 44, 1, 1, [45, 60, 64, 69])
(12, 45, 2, 0.5, [-45, 60, 64, -69])
(12, 45.5, 2.5, 0.5, [-45, 56, 59, -69])
(12, 46, 3, 1, [0, 57, 60, 0])
(12, 47, 4, 0.5, [57, -57, -60, 72])
(12, 47.5, 4.5, 0.5, [52, 58, -60, 67])
(13, 48, 1, 0.5, [53, 57, -60, 69])
(13, 48.5, 1.5, 0.5, [55, -57, -60, -69])
(13, 49, 2, 0.5, [57, -57, 60, 64])
(13, 49.5, 2.5, 0.5, [-57, -57, -60, 65])
(13, 50, 3, 0.5, [52, 55, 59, 67])
(13, 50.5, 3.5, 0.5, [-52, -55, 60, -67])
(13, 51, 4, 0.5, [47, -55, 62, -67])
(13, 51.5, 4.5, 0.5, [-47, -55, -62, 65])
(14, 52, 1, 0.5, [48, -55, -62, 64])
(14, 52.5, 1.5, 0.5, [-48, -55, 60, -64])
(14, 53, 2, 0.5, [41, 56, 59, 62])
(14, 53.5, 2.5, 0.5, [-41, -56, 60, 60])
(14, 54, 3, 1, [-41, 50, 55, 59])
(14, 55, 4, 1, [42, 51, 57, 60])
(15, 56, 1, 0.5, [43, 50, 55, -60])
(15, 56.5, 1.5, 0.5, [-43, 48, -55, -60])
(15, 57, 2, 1, [-43, 50, -55, 59])
(15, 58, 3, 2, [48, 52, 55, 60])
