(0, 0, 1, 1, [48, 64, 67, 72])
(1, 1, 1, 1, [45, 64, 69, 72])
(1, 2, 2, 1, [48, -64, -69, -72])
(1, 3, 3, 1, [52, 64, 67, 71])
(2, 4, 1, 1, [53, 60, 65, 69])
(2, 5, 2, 1, [57, -60, -65, -69])
(2, 6, 3, 1, [60, 60, 64, 67])
(3, 7, 1, 1, [57, 60, 64, 72])
(3, 8, 2, 1, [53, -60, 69, 74])
(3, 9, 3, 1, [55, 59, 67, -74])
(4, 10, 1, 2, [48, 60, 67, 76])
(4, 12, 3, 1, [56, 59, 71, 76])
(5, 13, 1, 2, [57, 60, 69, 76])
(5, 15, 3, 1, [55, 60, 69, 76])
(6, 16, 1, 1, [54, 60, 69, 74])
(6, 17, 2, 1, [55, 59, 67, -74])
(6, 18, 3, 1, [52, 60, 67, 76])
(7, 19, 1, 1, [47, 62, 67, 77])
(7, 20, 2, 1, [48, 55, 72, 76])
(7, 21, 3, 1, [52, 60, 67, -76])
(8, 22, 1, 2, [55, 59, 67, 74])
(8, 24, 3, 1, [57, 64, 69, 72])
(9, 25, 1, 2, [59, 62, 67, 74])
(9, 27, 3, 1, [60, 60, 67, 76])
(10, 28, 1, 1, [53, 60, 69, 74])
(10, 29, 2, 0.5, [55, 59, 67, -74])
(10, 29.5, 2.5, 0.5, [-55, -59, 65, -74])
(10, 30, 3, 1, [57, 60, 64, 72])
(11, 31, 1, 1, [53, 60, 69, 69])
(11, 32, 2, 1, [50, 65, 69, 71])
(11, 33, 3, 1, [52, 64, 68, -71])
(12, 34, 1, 2, [45, 64, 69, 72])
(12, 36, 3, 1, [59, 62, 67, 79])
(13, 37, 1, 1, [60, 64, 67, 76])
(13, 38, 2, 1, [59, -64, -67, -76])
(13, 39, 3, 1, [57, 64, 69, 72])
(14, 40, 1, 1, [59, 62, 67, 74])
(14, 41, 2, 1, [57, -62, -67, -74])
(14, 42, 3, 1, [55, 59, 67, 77])
(15, 43, 1, 1, [60, 55, 67, 76])
(15, 44, 2, 1, [53, 57, 65, 74])
(15, 45, 3, 1, [55, 59, -65, -74])
(16, 46, 1, 2, [48, 55, 64, 72])
