(1, 0, 1, 0.5, [48, 51, 55, 60])
(1, 0.5, 1.5, 0.5, [50, 53, -55, -60])
(1, 1, 2, 1, [51, 55, 55, 60])
(1, 2, 3, 1, [53, 53, 57, 60])
(2, 3, 1, 1, [-53, 50, 58, 67])
(2, 4, 2, 1, [52, 55, 60, -67])
(2, 5, 3, 1, [53, 53, 60, 69])
(3, 6, 1, 0.5, [50, 53, 62, 70])
(3, 6.5, 1.5, 0.5, [-50, -53, 64, -70])
(3, 7, 2, 1, [46, 50, 65, 69])
(3, 8, 3, 1, [48, 55, 64, 67])
(4, 9, 1, 3, [41, 57, 60, 65])
(5, 12, 1, 1, [52, 55, 60, 67])
(5, 13, 2, 1, [53, 53, 60, 69])
(5, 14, 3, 1, [50, 53, 62, 71])
(6, 15, 1, 0.5, [48, 55, 63, 72])
(6, 15.5, 1.5, 0.5, [47, -55, 65, -72])
(6, 16, 2, 0.5, [48, -55, 63, -72])
(6, 16.5, 2.5, 0.5, [50, -55, 62, -72])
(6, 17, 3, 1, [51, 55, 60, 67])
(7, 18, 1, 1, [50, 55, 62, 70])
(7, 19, 2, 1, [48, -55, 63, 69])
(7, 20, 3, 1, [50, 54, 62, -69])
(8, 21, 1, 2, [43, 50, 59, 67])
(8, 23, 3, 1, [48, 51, 60, 67])
(9, 24, 1, 1, [50, 53, 58, 70])
(9, 25, 2, 1, [-50, -53, -58, 68])
(9, 26, 3, 1, [51, 51, 58, 67])
(10, 27, 1, 1, [45, 48, 60, 65])
(10, 28, 2, 1, [-45, 53, -60, 63])
(10, 29, 3, 1, [46, -53, 58, 62])
(11, 30, 1, 0.5, [43, 51, 58, 63])
(11, 30.5, 1.5, 0.5, [-43, 53, -58, -63])
(11, 31, 2, 1, [39, 55, -58, 60])
(11, 32, 3, 0.5, [41, 53, 57, -60])
(11, 32.5, 3.5, 0.5, [-41, 51, -57, -60])
(12, 33, 1, 2, [46, 50, 53, 58])
(12, 35, 3, 1, [43, 50, 55, 58])
(13, 36, 1, 1, [48, 51, 55, 63])
(13, 37, 2, 1, [-48, 56, 60, -63])
(13, 38, 3, 1, [50, -56, 58, 65])
(14, 39, 1, 0.5, [51, 55, 58, 67])
(14, 39.5, 1.5, 0.5, [-51, -55, 60, -67])
(14, 40, 2, 1, [47, 55, 62, -67])
(14, 41, 3, 1, [-47, -55, -62, 65])
(15, 42, 1, 0.5, [48, 55, 60, 63])
(15, 42.5, 1.5, 0.5, [-48, 56, -60, -63])
(15, 43, 2, 0.5, [55, 58, 62, 70])
(15, 43.5, 2.5, 0.5, [-55, -58, 63, -70])
(15, 44, 3, 1, [50, -58, 65, -70])
(16, 45, 1, 2, [51, 58, 63, 67])
(16, 47, 3, 1, [53, 56, 62, 65])
(17, 48, 1, 1, [55, 55, 60, 63])
(17, 49, 2, 0.5, [43, 53, -60, 62])
(17, 49.5, 2.5, 0.5, [-43, 51, -60, -62])
(17, 50, 3, 1, [-43, 53, 59, -62])
(18, 51, 1, 3, [48, 52, 55, 60])
