(0, 0, 1, 0.5, [48, 51, 55, 60])
(0, 0.5, 1.5, 0.5, [50, 53, -55, -60])
(1, 1, 1, 0.5, [51, 55, 60, 67])
(1, 1.5, 1.5, 0.5, [50, -55, -60, -67])
(1, 2, 2, 0.5, [51, 60, 63, 67])
(1, 2.5, 2.5, 0.5, [48, 58, -63, -67])
(1, 3, 3, 0.5, [50, 57, 62, 65])
(1, 3.5, 3.5, 0.5, [48, -57, -62, -65])
(1, 4, 4, 0.5, [46, 55, 64, 72])
(1, 4.5, 4.5, 0.5, [45, 57, 66, -72])
(2, 5, 1, 0.5, [43, 58, 67, 70])
(2, 5.5, 1.5, 0.25, [46, 60, -67, -70])
(2, 5.75, 1.75, 0.25, [-46, 62, -67, -70])
(2, 6, 2, 0.5, [48, 63, -67, 69])
(2, 6.5, 2.5, 0.5, [50, 62, 66, -69])
(2, 7, 3, 1, [43, 58, 62, 67])
(2, 8, 4, 1, [55, 62, 67, 70])
(3, 9, 1, 0.5, [48, 63, -67, 69])
(3, 9.5, 1.5, 0.25, [50, 62, 66, -69])
(3, 9.75, 1.75, 0.25, [-50, 60, -66, -69])
(3, 10, 2, 0.25, [51, 58, 67, 67])
(3, 10.25, 2.25, 0.25, [-51, 57, -67, -67])
(3, 10.5, 2.5, 0.5, [50, 55, 58, -67])
(3, 11, 3, 0.5, [48, -55, 63, 69])
(3, 11.5, 3.5, 0.25, [45, 60, -63, -69])
(3, 11.75, 3.75, 0.25, [-45, 57, -63, -69])
(3, 12, 4, 0.5, [50, 54, 62, -69])
(3, 12.5, 4.5, 0.5, [-50, -54, 60, -69])
(4, 13, 1, 3, [43, 55, 58, 67])
(4, 16, 4, 0.5, [53, 60, 65, 69])
(4, 16.5, 4.5, 0.5, [51, -60, -65, -69])
(5, 17, 1, 0.5, [50, 62, 65, 70])
(5, 17.5, 1.5, 0.5, [51, -62, -65, -70])
(5, 18, 2, 0.5, [53, 60, 65, 69])
(5, 18.5, 2.5, 0.5, [51, -60, -65, -69])
(5, 19, 3, 0.5, [50, 58, 65, 70])
(5, 19.5, 3.5, 0.5, [46, -58, -65, -70])
(5, 20, 4, 0.5, [51, -58, 63, 67])
(5, 20.5, 4.5, 0.5, [48, 60, -63, -67])
(6, 21, 1, 0.5, [56, 59, 62, 65])
(6, 21.5, 1.5, 0.5, [53, 60, 60, 63])
(6, 22, 2, 0.5, [55, 55, 59, 62])
(6, 22.5, 2.5, 0.5, [-55, 53, -59, -62])
(6, 23, 3, 1, [48, 51, 55, 60])
(6, 24, 4, 0.5, [47, 55, 62, 67])
(6, 24.5, 4.5, 0.5, [45, -55, 60, -67])
(7, 25, 1, 0.5, [47, 53, 62, -67])
(7, 25.5, 1.5, 0.5, [43, 51, 59, -67])
(7, 26, 2, 0.5, [45, -51, 60, 65])
(7, 26.5, 2.5, 0.5, [47, 50, 62, -65])
(7, 27, 3, 0.5, [48, 51, 55, 63])
(7, 27.5, 3.5, 0.5, [46, -51, -55, 62])
(7, 28, 4, 0.5, [48, -51, 56, 60])
(7, 28.5, 4.5, 0.5, [50, -51, -56, -60])
(8, 29, 1, 2, [51, 51, 55, 58])
(8, 31, 3, 1, [47, 55, 62, 67])
(8, 32, 4, 1, [48, 55, 60, 63])
(9, 33, 1, 0.5, [50, 53, 58, 70])
(9, 33.5, 1.5, 0.5, [-50, -53, 65, -70])
(9, 34, 2, 0.5, [51, 58, -65, 67])
(9, 34.5, 2.5, 0.5, [-51, 60, 63, -67])
(9, 35, 3, 0.5, [53, 62, 62, 65])
(9, 35.5, 3.5, 0.5, [55, 63, 60, 63])
(9, 36, 4, 0.5, [56, 62, 59, 65])
(9, 36.5, 4.5, 0.5, [-56, 60, 60, -65])
(10, 37, 1, 1, [55, 59, 62, 67])
(10, 38, 2, 1, [47, 55, 62, 65])
(10, 39, 3, 0.5, [48, 55, 60, 63])
(10, 39.5, 3.5, 0.5, [-48, 53, 58, 62])
(10, 40, 4, 1, [42, 51, 57, 60])
(11, 41, 1, 0.5, [43, 50, 55, 58])
(11, 41.5, 1.5, 0.5, [-43, -50, 57, -58])
(11, 42, 2, 0.5, [-43, 55, 59, 63])
(11, 42.5, 2.5, 0.5, [45, -55, 60, -63])
(11, 43, 3, 0.5, [47, -55, 62, 62])
(11, 43.5, 3.5, 0.5, [48, -55, 63, 60])
(11, 44, 4, 1, [43, -55, 65, 59])
(12, 45, 1, 1, [48, 56, -65, 60])
(12, 46, 2, 0.5, [-48, 55, 64, -60])
(12, 46.5, 2.5, 0.5, [-48, 53, 62, -60])
(12, 47, 3, 2, [-48, 55, 64, -60])
