(0, 0, 1, 0.5, [48, 63, 67, 72])
(0, 0.5, 1.5, 0.5, [-48, 65, -67, 74])
(1, 1, 1, 0.5, [60, 67, 72, 75])
(1, 1.5, 1.5, 0.5, [-60, -67, 70, -75])
(1, 2, 2, 0.5, [53, 65, 68, 74])
(1, 2.5, 2.5, 0.5, [-53, 63, -68, 72])
(1, 3, 3, 0.5, [55, 62, 67, 71])
(1, 3.5, 3.5, 0.5, [65, -62, -67, -71])
(1, 4, 4, 0.5, [63, 63, 67, 72])
(1, 4.5, 4.5, 0.5, [62, 65, 71, 74])
(2, 5, 1, 0.5, [60, 67, 72, 75])
(2, 5.5, 1.5, 0.5, [53, 68, -72, -75])
(2, 6, 2, 0.5, [55, 62, 71, 74])
(2, 6.5, 2.5, 0.5, [-55, 67, -71, -74])
(2, 7, 3, 1, [48, 63, 67, 72])
(2, 8, 4, 1, [60, 67, 72, 75])
(3, 9, 1, 0.5, [62, 65, 70, 77])
(3, 9.5, 1.5, 0.5, [-62, -65, 72, -77])
(3, 10, 2, 1, [58, 70, 74, 77])
(3, 11, 3, 0.5, [63, 70, 75, 79])
(3, 11.5, 3.5, 0.5, [62, -70, -75, -79])
(3, 12, 4, 0.5, [60, 72, 67, 75])
(3, 12.5, 4.5, 0.5, [58, -72, -67, -75])
(4, 13, 1, 0.5, [56, 72, 72, 77])
(4, 13.5, 1.5, 0.5, [55, -72, 75, -77])
(4, 14, 2, 0.25, [56, 65, 74, 77])
(4, 14.25, 2.25, 0.25, [-56, 67, -74, -77])
(4, 14.5, 2.5, 0.5, [-56, 68, 72, -77])
(4, 15, 3, 1, [55, 62, 71, 79])
(4, 16, 4, 1, [60, 63, 72, 79])
(5, 17, 1, 0.5, [53, 65, 72, 80])
(5, 17.5, 1.5, 0.5, [-53, -65, 74, -80])
(5, 18, 2, 0.5, [51, 58, 75, 79])
(5, 18.5, 2.5, 0.5, [-51, -58, -75, 80])
(5, 19, 3, 0.5, [50, 58, 77, 82])
(5, 19.5, 3.5, 0.5, [-50, -58, -77, 80])
(5, 20, 4, 1, [51, 70, 75, 79])
(6, 21, 1, 0.5, [58, 68, 74, 77])
(6, 21.5, 1.5, 0.5, [-58, 67, 75, 75])
(6, 22, 2, 0.5, [58, 68, -75, 77])
(6, 22.5, 2.5, 0.5, [-58, 65, 74, -77])
(6, 23, 3, 1, [51, 67, 70, 75])
(6, 24, 4, 1, [59, 67, 74, 79])
(7, 25, 1, 0.5, [60, 67, 72, 75])
(7, 25.5, 1.5, 0.5, [48, -67, -72, -75])
(7, 26, 2, 0.5, [50, 65, 72, 77])
(7, 26.5, 2.5, 0.5, [-50, -65, 71, -77])
(7, 27, 3, 0.5, [51, 67, 72, 75])
(7, 27.5, 3.5, 0.5, [53, -67, -72, -75])
(7, 28, 4, 0.5, [55, 67, 71, 74])
(7, 28.5, 4.5, 0.5, [-55, 65, -71, -74])
(8, 29, 1, 0.5, [56, 63, 72, 72])
(8, 29.5, 1.5, 0.5, [53, -63, 68, -72])
(8, 30, 2, 0.5, [55, 62, 67, 71])
(8, 30.5, 2.5, 0.25, [-55, 64, -67, -71])
(8, 30.75, 2.75, 0.25, [-55, 65, -67, -71])
(8, 31, 3, 2, [48, 64, 67, 72])
