(1, 0, 1, 1, [48, 60, 63, 67])
(1, 1, 2, 1, [46, 55, 62, 67])
(1, 2, 3, 0.5, [44, 56, 60, 65])
(1, 2.5, 3.5, 0.5, [43, -56, 59, -65])
(1, 3, 4, 0.5, [41, 56, 60, 63])
(1, 3.5, 4.5, 0.5, [39, 55, -60, -63])
(2, 4, 1, 1, [41, 56, 60, 62])
(2, 5, 2, 0.5, [43, 55, 59, -62])
(2, 5.5, 2.5, 0.5, [-43, 53, -59, -62])
(2, 6, 3, 2, [36, 51, 55, 60])
(3, 8, 1, 0.5, [48, 60, 63, 67])
(3, 8.5, 1.5, 0.5, [-48, 58, 62, -67])
(3, 9, 2, 0.5, [53, 57, 60, 69])
(3, 9.5, 2.5, 0.5, [51, 55, -60, -69])
(3, 10, 3, 1, [50, 53, 62, 70])
(3, 11, 4, 0.5, [51, 51, 58, 67])
(3, 11.5, 4.5, 0.5, [50, 53, -58, -67])
(4, 12, 1, 0.5, [48, 55, 63, 72])
(4, 12.5, 1.5, 0.5, [51, -55, -63, -72])
(4, 13, 2, 1, [56, 60, 65, -72])
(4, 14, 3, 2, [55, 62, 67, 71])
(5, 16, 1, 0.5, [51, 55, 67, 72])
(5, 16.5, 1.5, 0.5, [50, -55, -67, -72])
(5, 17, 2, 1, [48, 60, 67, 75])
(5, 18, 3, 1, [53, 60, 68, 74])
(5, 19, 4, 0.5, [55, 59, 67, 74])
(5, 19.5, 4.5, 0.5, [-55, -59, 65, -74])
(6, 20, 1, 4, [48, 55, 63, 72])
(7, 24, 1, 1, [48, 60, 63, 67])
(7, 25, 2, 0.5, [47, 55, 62, 67])
(7, 25.5, 2.5, 0.5, [-47, 53, -62, -67])
(7, 26, 3, 0.5, [48, 51, 60, 68])
(7, 26.5, 3.5, 0.5, [50, 53, -60, -68])
(7, 27, 4, 0.5, [51, 55, 58, 67])
(7, 27.5, 4.5, 0.5, [-51, -55, 63, -67])
(8, 28, 1, 1, [45, 60, 63, 65])
(8, 29, 2, 0.5, [46, 58, 62, 65])
(8, 29.5, 2.5, 0.5, [-46, 56, -62, -65])
(8, 30, 3, 2, [39, 55, 58, 63])
(9, 32, 1, 1, [51, 55, 58, 67])
(9, 33, 2, 0.5, [50, 55, 63, 69])
(9, 33.5, 2.5, 0.5, [48, -55, -63, -69])
(9, 34, 3, 1, [50, 54, 62, 70])
(9, 35, 4, 0.5, [48, 55, 62, 67])
(9, 35.5, 4.5, 0.5, [46, -55, -62, -67])
(10, 36, 1, 1, [45, 54, 63, 72])
(10, 37, 2, 0.5, [46, 55, 62, 70])
(10, 37.5, 2.5, 0.5, [48, -55, -62, 69])
(10, 38, 3, 1, [50, 55, 62, 69])
(10, 39, 4, 0.5, [-50, 54, -62, -69])
(10, 39.5, 4.5, 0.5, [-50, -54, 60, -69])
(11, 40, 1, 2, [43, 50, 59, 67])
(11, 42, 3, 0.5, [48, 51, 60, 67])
(11, 42.5, 3.5, 0.5, [50, 53, -60, -67])
(11, 43, 4, 0.5, [51, 55, 60, 67])
(11, 43.5, 4.5, 0.5, [48, -55, 58, -67])
(12, 44, 1, 0.5, [44, 56, 60, 65])
(12, 44.5, 1.5, 0.5, [46, -56, 62, -65])
(12, 45, 2, 0.5, [48, 55, 63, 63])
(12, 45.5, 2.5, 0.5, [44, -55, 60, -63])
(12, 46, 3, 1, [42, 57, 60, 62])
(12, 47, 4, 0.5, [43, 55, 59, -62])
(12, 47.5, 4.5, 0.5, [-43, 53, -59, -62])
(13, 48, 1, 4, [36, 52, 55, 60])
