(0, 0, 1, 1, [60, 64, 72, 79])
(1, 1, 1, 0.5, [53, 65, 72, 81])
(1, 1.5, 1.5, 0.5, [-53, 64, -72, -81])
(1, 2, 2, 0.5, [55, 62, 71, 79])
(1, 2.5, 2.5, 0.5, [-55, -62, -71, 77])
(1, 3, 3, 0.5, [57, 60, 72, 76])
(1, 3.5, 3.5, 0.5, [-57, -60, -72, 77])
(1, 4, 4, 0.5, [52, 60, 67, 79])
(1, 4.5, 4.5, 0.5, [53, -60, 69, -79])
(2, 5, 1, 2, [55, 67, 71, 74])
(2, 7, 3, 0.5, [60, 67, 72, 76])
(2, 7.5, 3.5, 0.5, [59, -67, -72, -76])
(2, 8, 4, 1, [57, 60, 72, 78])
(3, 9, 1, 2, [55, 62, 71, 79])
(3, 11, 3, 1, [0, 0, 0, 0])
(3, 12, 4, 1, [52, 60, 72, 79])
(4, 13, 1, 0.5, [53, 65, 72, 81])
(4, 13.5, 1.5, 0.5, [-53, 64, -72, -81])
(4, 14, 2, 0.5, [55, 62, 71, 79])
(4, 14.5, 2.5, 0.5, [-55, 60, 69, -79])
(4, 15, 3, 0.5, [53, 59, 67, 74])
(4, 15.5, 3.5, 0.5, [52, 60, -67, 76])
(4, 16, 4, 0.5, [50, 53, 69, 77])
(4, 16.5, 4.5, 0.5, [-50, -53, 71, -77])
(5, 17, 1, 0.5, [52, 55, 72, 76])
(5, 17.5, 1.5, 0.5, [53, -55, -72, -76])
(5, 18, 2, 0.5, [55, 67, 71, 74])
(5, 18.5, 2.5, 0.5, [-55, 65, -71, -74])
(5, 19, 3, 1, [48, 64, 67, 72])
(5, 20, 4, 1, [60, 64, 67, 72])
(6, 21, 1, 0.5, [59, 62, 67, 74])
(6, 21.5, 1.5, 0.5, [-59, -62, -67, 76])
(6, 22, 2, 0.5, [57, 60, 69, 77])
(6, 22.5, 2.5, 0.5, [59, 62, -69, -77])
(6, 23, 3, 0.5, [60, 64, 67, 76])
(6, 23.5, 3.5, 0.5, [-60, -64, 69, 77])
(6, 24, 4, 0.5, [59, 62, 71, 79])
(6, 24.5, 4.5, 0.5, [57, 60, -71, -79])
(7, 25, 1, 0.5, [59, 62, -71, -79])
(7, 25.5, 1.5, 0.5, [57, -62, 72, -79])
(7, 26, 2, 0.5, [55, 67, 71, 74])
(7, 26.5, 2.5, 0.5, [54, -67, 69, -74])
(7, 27, 3, 0.5, [52, 67, 67, 72])
(7, 27.5, 3.5, 0.5, [48, -67, 64, 71])
(7, 28, 4, 0.5, [50, 62, 66, 69])
(7, 28.5, 4.5, 0.5, [-50, 60, -66, -69])
(8, 29, 1, 2, [55, 59, 62, 67])
(8, 31, 3, 1, [0, 0, 0, 0])
(8, 32, 4, 0.5, [55, 59, 62, 67])
(8, 32.5, 4.5, 0.5, [53, -59, -62, -67])
(9, 33, 1, 0.5, [52, 60, 67, 72])
(9, 33.5, 1.5, 0.5, [53, -60, 69, -72])
(9, 34, 2, 0.5, [52, 65, 71, 74])
(9, 34.5, 2.5, 0.5, [50, -65, -71, -74])
(9, 35, 3, 0.5, [48, 67, 72, 76])
(9, 35.5, 3.5, 0.5, [-48, 65, -72, 77])
(9, 36, 4, 0.5, [60, 64, -72, 79])
(9, 36.5, 4.5, 0.5, [58, 62, 74, -79])
(10, 37, 1, 0.5, [57, 61, 76, -79])
(10, 37.5, 1.5, 0.5, [-57, 59, -76, -79])
(10, 38, 2, 0.5, [50, 57, -76, 77])
(10, 38.5, 2.5, 0.5, [-50, -57, 74, -77])
(10, 39, 3, 0.5, [52, 56, 72, 76])
(10, 39.5, 3.5, 0.5, [-52, -56, 71, -76])
(10, 40, 4, 1, [53, 57, 69, 74])
(11, 41, 1, 2, [52, 59, 68, 76])
(11, 43, 3, 1, [0, 0, 0, 0])
(11, 44, 4, 0.5, [57, 60, 72, 76])
(11, 44.5, 4.5, 0.5, [-57, 62, -72, 77])
(12, 45, 1, 0.5, [64, 64, 71, 79])
(12, 45.5, 1.5, 0.5, [-64, -64, 73, -79])
(12, 46, 2, 0.5, [62, 66, 74, 81])
(12, 46.5, 2.5, 0.5, [60, -66, -74, -81])
(12, 47, 3, 0.5, [59, 67, 74, 79])
(12, 47.5, 3.5, 0.5, [57, -67, 72, -79])
(12, 48, 4, 0.5, [55, 67, 71, 74])
(12, 48.5, 4.5, 0.5, [-55, 65, 69, -74])
(13, 49, 1, 0.5, [60, 64, 67, 76])
(13, 49.5, 1.5, 0.5, [59, 62, -67, -76])
(13, 50, 2, 1, [57, 60, 69, 78])
(13, 51, 3, 1, [55, 62, 71, 79])
(13, 52, 4, 0.5, [60, 64, 72, 79])
(13, 52.5, 4.5, 0.5, [-60, -64, 71, -79])
(14, 53, 1, 0.5, [53, 65, 69, 81])
(14, 53.5, 1.5, 0.5, [-53, -65, 71, -81])
(14, 54, 2, 0.5, [52, 67, 72, 79])
(14, 54.5, 2.5, 0.5, [53, -67, -72, -79])
(14, 55, 3, 0.5, [55, 67, 71, 74])
(14, 55.5, 3.5, 0.5, [-55, -67, -71, 76])
(14, 56, 4, 0.5, [57, 60, 69, 77])
(14, 56.5, 4.5, 0.5, [59, 62, -69, -77])
(15, 57, 1, 0.5, [60, 64, 67, 76])
(15, 57.5, 1.5, 0.5, [53, 60, 69, -76])
(15, 58, 2, 0.5, [55, 67, 71, 74])
(15, 58.5, 2.5, 0.5, [-55, 65, -71, -74])
(15, 59, 3, 1, [48, 64, 67, 72])
(15, 60, 4, 0.5, [53, 65, 69, 72])
(15, 60.5, 4.5, 0.5, [52, -65, -69, -72])
(16, 61, 1, 0.5, [50, 65, 69, 74])
(16, 61.5, 1.5, 0.5, [-50, 64, -69, 76])
(16, 62, 2, 0.5, [62, 62, 69, 77])
(16, 62.5, 2.5, 0.5, [-62, -62, 71, -77])
(16, 63, 3, 0.5, [57, 64, 72, 76])
(16, 63.5, 3.5, 0.5, [-57, 62, -72, 77])
(16, 64, 4, 0.5, [52, 60, -72, 79])
(16, 64.5, 4.5, 0.5, [53, 62, -72, -79])
(17, 65, 1, 0.5, [55, 64, -72, -79])
(17, 65.5, 1.5, 0.5, [57, 66, -72, -79])
(17, 66, 2, 0.5, [59, 67, 71, 74])
(17, 66.5, 2.5, 0.5, [55, -67, -71, -74])
(17, 67, 3, 0.5, [64, 67, 72, 72])
(17, 67.5, 3.5, 0.5, [60, -67, 67, 71])
(17, 68, 4, 0.5, [62, 62, 67, 69])
(17, 68.5, 4.5, 0.5, [-62, 60, 66, -69])
(18, 69, 1, 2, [55, 59, 62, 67])
(18, 71, 3, 1, [0, 0, 0, 0])
(18, 72, 4, 0.5, [52, 59, 67, 67])
(18, 72.5, 4.5, 0.5, [-52, -59, 65, -67])
(19, 73, 1, 0.5, [57, 60, 64, 72])
(19, 73.5, 1.5, 0.5, [-57, 65, 69, -72])
(19, 74, 2, 0.5, [59, 64, 67, 74])
(19, 74.5, 2.5, 0.5, [-59, 62, 65, -74])
