(1, 0, 1, 0.5, [48, 55, 63, 72])
(1, 0.5, 1.5, 0.5, [50, -55, 65, -72])
(1, 1, 2, 0.5, [51, 60, 67, 67])
(1, 1.5, 2.5, 0.5, [53, -60, -67, -67])
(1, 2, 3, 0.5, [55, 58, 62, 70])
(1, 2.5, 3.5, 0.5, [53, 56, -62, -70])
(1, 3, 4, 0.5, [51, 55, 63, 72])
(1, 3.5, 4.5, 0.5, [50, -55, 65, 74])
(2, 4, 1, 1, [48, 60, 67, 75])
(2, 5, 2, 0.5, [55, -60, 67, 74])
(2, 5.5, 2.5, 0.25, [-55, 58, -67, -74])
(2, 5.75, 2.75, 0.25, [-55, -58, 65, -74])
(2, 6, 3, 0.5, [56, -58, 63, 72])
(2, 6.5, 3.5, 0.5, [-56, 56, -63, -72])
(2, 7, 4, 0.5, [51, -56, 63, 70])
(2, 7.5, 4.5, 0.5, [-51, 55, -63, -70])
(3, 8, 1, 0.5, [53, -55, 60, 68])
(3, 8.5, 1.5, 0.5, [-53, 53, 56, -68])
(3, 9, 2, 0.5, [46, 51, 58, -68])
(3, 9.5, 2.5, 0.5, [-46, 50, -58, -68])
(3, 10, 3, 2, [51, 51, 58, 67])
(4, 12, 1, 0.5, [55, 58, 63, 75])
(4, 12.5, 1.5, 0.5, [51, 55, -63, -75])
(4, 13, 2, 0.5, [56, 60, 63, 72])
(4, 13.5, 2.5, 0.5, [-56, 56, 60, -72])
(4, 14, 3, 0.5, [50, 53, 65, 70])
(4, 14.5, 3.5, 0.5, [46, -53, 62, -70])
(4, 15, 4, 0.5, [51, 51, 58, 67])
(4, 15.5, 4.5, 0.5, [-51, 53, -58, 68])
(5, 16, 1, 0.5, [-51, 55, 63, 70])
(5, 16.5, 1.5, 0.5, [43, -55, -63, -70])
(5, 17, 2, 0.5, [44, 53, 62, -70])
(5, 17.5, 2.5, 0.5, [46, -53, -62, 70])
(5, 18, 3, 0.5, [48, 51, 63, 67])
(5, 18.5, 3.5, 0.5, [46, 58, 67, -67])
(5, 19, 4, 0.5, [44, 60, 65, 68])
(5, 19.5, 4.5, 0.5, [-44, -60, 63, -68])
(6, 20, 1, 0.5, [46, 58, -63, 65])
(6, 20.5, 1.5, 0.25, [-46, 53, 62, -65])
(6, 20.75, 1.75, 0.25, [-46, -53, 60, -65])
(6, 21, 2, 0.5, [34, 58, 62, -65])
(6, 21.5, 2.5, 0.5, [-34, 56, -62, -65])
(6, 22, 3, 1, [39, 55, 58, 63])
(6, 23, 4, 1, [51, 58, 63, 67])
(7, 24, 1, 0.5, [46, 58, -63, 65])
(7, 24.5, 1.5, 0.25, [-46, -58, 62, -65])
(7, 24.75, 1.75, 0.25, [-46, 56, -62, -65])
(7, 25, 2, 0.5, [48, 55, -62, 63])
(7, 25.5, 2.5, 0.5, [-48, -55, 60, -63])
(7, 26, 3, 0.5, [41, 56, -60, 62])
(7, 26.5, 3.5, 0.25, [-41, 50, 59, -62])
(7, 26.75, 3.75, 0.25, [-41, -50, 57, -62])
(7, 27, 4, 0.5, [43, 55, 59, -62])
(7, 27.5, 4.5, 0.5, [-43, 53, -59, -62])
(8, 28, 1, 2, [44, 51, 60, 60])
(8, 30, 3, 0.5, [51, 51, 58, 67])
(8, 30.5, 3.5, 0.5, [-51, -51, 60, -67])
(8, 31, 4, 1, [50, 53, 62, 70])
(9, 32, 1, 0.5, [48, 55, 63, 72])
(9, 32.5, 1.5, 0.5, [50, -55, 65, -72])
(9, 33, 2, 0.5, [51, 60, 67, 67])
(9, 33.5, 2.5, 0.5, [48, -60, 63, -67])
(9, 34, 3, 0.5, [50, 58, 65, 70])
(9, 34.5, 3.5, 0.5, [46, -58, 62, -70])
(9, 35, 4, 0.5, [51, 58, 63, 67])
(9, 35.5, 4.5, 0.5, [50, -58, -63, -67])
(10, 36, 1, 0.5, [48, 56, 62, 65])
(10, 36.5, 1.5, 0.5, [47, -56, -62, -65])
(10, 37, 2, 0.5, [48, 55, 60, 63])
(10, 37.5, 2.5, 0.5, [44, 56, -60, -63])
(10, 38, 3, 0.5, [41, -56, 60, 62])
(10, 38.5, 3.5, 0.5, [38, 53, -60, -62])
(10, 39, 4, 0.5, [43, 50, 59, -62])
(10, 39.5, 4.5, 0.25, [-43, 55, -59, -62])
(10, 39.75, 4.75, 0.25, [-43, 53, -59, -62])
(11, 40, 1, 4, [36, 52, 55, 60])
