(0, 0, 1, 1, [48, 60, 63, 67])
(1, 1, 1, 1, [50, 58, 65, 70])
(1, 2, 2, 0.5, [51, 58, -65, 67])
(1, 2.5, 2.5, 0.5, [-51, -58, 63, -67])
(1, 3, 3, 0.5, [53, 56, -63, 68])
(1, 3.5, 3.5, 0.5, [-53, -56, 62, -68])
(1, 4, 4, 1, [55, 58, 63, 67])
(2, 5, 1, 1, [56, 60, -63, 65])
(2, 6, 2, 0.5, [58, 58, -63, 65])
(2, 6.5, 2.5, 0.25, [-58, -58, 62, -65])
(2, 6.75, 2.75, 0.25, [-58, 56, -62, -65])
(2, 7, 3, 1, [51, 55, 58, 63])
(2, 8, 4, 0.5, [51, 58, 67, 67])
(2, 8.5, 4.5, 0.5, [50, -58, -67, -67])
(3, 9, 1, 0.5, [48, 63, -67, 69])
(3, 9.5, 1.5, 0.5, [-48, -63, 66, -69])
(3, 10, 2, 1, [46, 62, 67, 70])
(3, 11, 3, 0.5, [45, 60, -67, 72])
(3, 11.5, 3.5, 0.5, [-45, -60, 66, -72])
(3, 12, 4, 1, [43, 62, 67, 70])
(4, 13, 1, 1, [48, 63, 67, 69])
(4, 14, 2, 0.5, [50, 62, 66, -69])
(4, 14.5, 2.5, 0.5, [-50, 60, -66, -69])
(4, 15, 3, 1, [43, 59, 62, 67])
(4, 16, 4, 1, [43, 55, 59, 62])
(5, 17, 1, 0.5, [36, 55, 60, 63])
(5, 17.5, 1.5, 0.5, [48, -55, -60, -63])
(5, 18, 2, 0.5, [-48, 55, 60, 63])
(5, 18.5, 2.5, 0.5, [46, -55, -60, -63])
(5, 19, 3, 0.5, [45, 53, 60, 65])
(5, 19.5, 3.5, 0.5, [50, -53, 57, -65])
(5, 20, 4, 0.5, [-50, 56, 59, 65])
(5, 20.5, 4.5, 0.5, [48, -56, 60, -65])
(6, 21, 1, 0.5, [47, 55, 62, 67])
(6, 21.5, 1.5, 0.5, [45, -55, 60, -67])
(6, 22, 2, 0.5, [47, 55, 62, 67])
(6, 22.5, 2.5, 0.5, [43, -55, 59, -67])
(6, 23, 3, 1, [48, 55, 60, 63])
(6, 24, 4, 0.5, [48, 51, 55, 60])
(6, 24.5, 4.5, 0.5, [-48, -51, 57, -60])
(7, 25, 1, 0.5, [46, 53, 58, 62])
(7, 25.5, 1.5, 0.5, [44, -53, -58, -62])
(7, 26, 2, 0.5, [43, 55, 58, 63])
(7, 26.5, 2.5, 0.5, [-43, 51, -58, -63])
(7, 27, 3, 0.5, [38, 56, 59, 65])
(7, 27.5, 3.5, 0.5, [-38, 53, -59, -65])
(7, 28, 4, 0.5, [39, 55, 60, 63])
(7, 28.5, 4.5, 0.5, [41, -55, -60, -63])
(8, 29, 1, 0.5, [43, -55, 60, 62])
(8, 29.5, 1.5, 0.5, [-43, 50, -60, -62])
(8, 30, 2, 0.5, [-43, 55, 59, -62])
(8, 30.5, 2.5, 0.5, [-43, 53, -59, -62])
(8, 31, 3, 1, [48, 52, 55, 60])
