(1, 0, 1, 1, [48, 51, 55, 60])
(1, 1, 2, 1, [51, 51, 55, 60])
(1, 2, 3, 1, [48, 51, 55, 60])
(2, 3, 1, 1, [47, 50, 62, 67])
(2, 4, 2, 1, [43, 59, -62, -67])
(2, 5, 3, 1, [48, 60, 63, 67])
(3, 6, 1, 1, [45, 60, -63, 65])
(3, 7, 2, 1, [47, 55, 62, 67])
(3, 8, 3, 0.5, [48, 55, 60, 63])
(3, 8.5, 3.5, 0.5, [-48, -55, -60, 65])
(4, 9, 1, 1, [46, 55, 62, 67])
(4, 10, 2, 0.5, [44, 56, 60, 65])
(4, 10.5, 2.5, 0.5, [43, 60, 63, -65])
(4, 11, 3, 0.5, [44, 59, 62, 65])
(4, 11.5, 3.5, 0.5, [-44, 60, 60, -65])
(5, 12, 1, 2, [43, 59, 62, 67])
(5, 14, 3, 0.5, [48, 60, 55, 63])
(5, 14.5, 3.5, 0.5, [-48, -60, 57, -63])
(6, 15, 1, 0.5, [46, 53, 58, 62])
(6, 15.5, 1.5, 0.5, [44, -53, -58, -62])
(6, 16, 2, 1, [43, 55, -58, 63])
(6, 17, 3, 0.5, [41, 56, 60, 65])
(6, 17.5, 3.5, 0.5, [-41, -56, 62, -65])
(7, 18, 1, 1, [39, 58, 63, 67])
(7, 19, 2, 0.5, [46, -58, -63, 65])
(7, 19.5, 2.5, 0.5, [-46, 56, 62, -65])
(7, 20, 3, 0.5, [48, 55, -62, 63])
(7, 20.5, 3.5, 0.5, [-48, -55, 60, -63])
(8, 21, 1, 0.5, [44, 56, 60, 63])
(8, 21.5, 1.5, 0.5, [-44, -56, 58, -63])
(8, 22, 2, 0.5, [41, -56, 56, -63])
(8, 22.5, 2.5, 0.5, [-41, 55, -56, -63])
(8, 23, 3, 1, [46, 53, 58, 62])
(9, 24, 1, 2, [39, 55, 58, 63])
(9, 26, 3, 1, [46, 58, 62, 65])
(10, 27, 1, 1, [51, 58, 63, 67])
(10, 28, 2, 1, [50, -58, -63, -67])
(10, 29, 3, 0.5, [48, 60, 63, 67])
(10, 29.5, 3.5, 0.5, [-48, 58, -63, -67])
(11, 30, 1, 0.5, [-48, 56, 62, 65])
(11, 30.5, 1.5, 0.5, [-48, -56, 60, -65])
(11, 31, 2, 1, [47, 55, 62, -65])
(11, 32, 3, 1, [43, 55, 59, 65])
(12, 33, 1, 0.5, [48, 55, 60, 63])
(12, 33.5, 1.5, 0.5, [-48, -55, 59, -63])
(12, 34, 2, 1, [51, -55, 60, -63])
(12, 35, 3, 1, [48, 55, -60, 63])
(13, 36, 1, 1, [43, 55, -60, 62])
(13, 37, 2, 2, [-43, -55, 59, -62])
(14, 39, 1, 1, [44, 51, 60, 60])
(14, 40, 2, 1, [41, 53, 56, 62])
(14, 41, 3, 1, [43, 50, 55, 59])
(15, 42, 1, 2, [48, 51, 55, 60])
(15, 44, 3, 1, [48, 51, 55, 60])
(16, 45, 1, 1, [45, -51, 60, 65])
(16, 46, 2, 0.5, [46, 50, 58, -65])
(16, 46.5, 2.5, 0.5, [44, -50, -58, -65])
(16, 47, 3, 0.5, [43, 50, 56, 65])
(16, 47.5, 3.5, 0.5, [41, -50, -56, -65])
(17, 48, 1, 1, [39, 51, 58, 67])
(17, 49, 2, 0.5, [51, 55, 60, -67])
(17, 49.5, 2.5, 0.5, [50, -55, -60, -67])
(17, 50, 3, 0.5, [48, -55, 62, 67])
(17, 50.5, 3.5, 0.5, [47, -55, -62, -67])
(18, 51, 1, 1, [48, 55, -62, 63])
(18, 52, 2, 0.5, [36, -55, 60, -63])
(18, 52.5, 2.5, 0.5, [38, -55, 59, -63])
(18, 53, 3, 0.5, [39, 55, 60, 63])
(18, 53.5, 3.5, 0.5, [41, -55, -60, -63])
(19, 54, 1, 1, [43, 55, -60, 62])
(19, 55, 2, 2, [-43, -55, 59, -62])
(20, 57, 1, 0.5, [36, 51, 55, 60])
(20, 57.5, 1.5, 0.5, [-36, -51, -55, 62])
(20, 58, 2, 0.5, [48, 55, 60, 63])
(20, 58.5, 2.5, 0.5, [-48, -55, -60, 65])
(20, 59, 3, 0.5, [47, 55, 62, 67])
(20, 59.5, 3.5, 0.5, [-47, 53, -62, -67])
(21, 60, 1, 0.5, [48, 51, 60, 67])
(21, 60.5, 1.5, 0.5, [46, 50, -60, -67])
(21, 61, 2, 0.5, [44, 48, -60, -67])
(21, 61.5, 2.5, 0.5, [43, 47, 63, -67])
(21, 62, 3, 0.5, [44, 48, 62, 65])
(21, 62.5, 3.5, 0.5, [-44, -48, 60, -65])
(22, 63, 1, 3, [43, 50, 59, 67])
