(0, 0, 1, 0.5, [48, 60, 63, 67])
(0, 0.5, 1.5, 0.5, [-48, 58, -63, -67])
(1, 1, 1, 0.5, [50, 57, 62, 66])
(1, 1.5, 1.5, 0.5, [48, -57, -62, -66])
(1, 2, 2, 0.5, [46, 58, 62, 67])
(1, 2.5, 2.5, 0.5, [45, 54, -62, 69])
(1, 3, 3, 1, [43, 55, 62, 70])
(1, 4, 4, 1, [42, 57, 62, 72])
(2, 5, 1, 1, [43, 55, 62, 70])
(2, 6, 2, 0.5, [38, 54, 62, 69])
(2, 6.5, 2.5, 0.5, [-38, -54, 60, -69])
(2, 7, 3, 1, [43, 50, 59, 67])
(2, 8, 4, 1, [47, 55, 62, 67])
(3, 9, 1, 0.5, [48, 55, 60, 63])
(3, 9.5, 1.5, 0.5, [-48, 56, -60, -63])
(3, 10, 2, 0.5, [50, 55, 58, 65])
(3, 10.5, 2.5, 0.5, [-50, 53, -58, -65])
(3, 11, 3, 0.5, [51, 51, 58, 67])
(3, 11.5, 3.5, 0.5, [50, 53, 59, -67])
(3, 12, 4, 0.5, [48, 55, 60, 65])
(3, 12.5, 4.5, 0.5, [-48, -55, -60, 63])
(4, 13, 1, 0.5, [41, 56, 60, 62])
(4, 13.5, 1.5, 0.25, [43, -56, -60, 60])
(4, 13.75, 1.75, 0.25, [44, -56, -60, -60])
(4, 14, 2, 0.5, [43, 50, 59, 62])
(4, 14.5, 2.5, 0.5, [-43, 53, -59, -62])
(4, 15, 3, 2, [36, 51, 55, 60])
(5, 17, 1, 0.5, [48, 51, 55, 60])
(5, 17.5, 1.5, 0.5, [-48, 53, -55, 62])
(5, 18, 2, 0.5, [-48, 55, 60, 63])
(5, 18.5, 2.5, 0.5, [46, -55, -60, -63])
(5, 19, 3, 0.5, [44, 53, 60, 65])
(5, 19.5, 3.5, 0.5, [43, 55, -60, -65])
(5, 20, 4, 0.5, [41, 56, -60, 60])
(5, 20.5, 4.5, 0.5, [-41, -56, 59, 62])
(6, 21, 1, 1, [48, 55, 60, 63])
(6, 22, 2, 1, [50, 53, 58, 65])
(6, 23, 3, 1, [51, 51, 58, 67])
(6, 24, 4, 0.5, [51, 58, 63, 67])
(6, 24.5, 4.5, 0.5, [50, -58, 65, -67])
(7, 25, 1, 1, [48, 63, 67, 72])
(7, 26, 2, 1, [50, 62, 65, 71])
(7, 27, 3, 0.5, [52, 60, 67, 72])
(7, 27.5, 3.5, 0.5, [-52, 58, -67, -72])
(7, 28, 4, 0.5, [54, 57, 62, 74])
(7, 28.5, 4.5, 0.5, [-54, -57, -62, 72])
(8, 29, 1, 1, [55, 55, 62, 70])
(8, 30, 2, 0.5, [50, 54, 62, 69])
(8, 30.5, 2.5, 0.5, [-50, -54, 60, -69])
(8, 31, 3, 1, [43, 50, 58, 67])
(8, 32, 4, 1, [48, 51, 60, 69])
(9, 33, 1, 1, [46, 53, 62, 70])
(9, 34, 2, 0.5, [51, 51, 58, 67])
(9, 34.5, 2.5, 0.5, [-51, -51, -58, 68])
(9, 35, 3, 0.5, [43, 51, 63, 70])
(9, 35.5, 3.5, 0.5, [44, -51, -63, -70])
(9, 36, 4, 0.5, [46, 58, 62, 65])
(9, 36.5, 4.5, 0.5, [-46, 56, -62, -65])
(10, 37, 1, 0.5, [48, 55, -62, 63])
(10, 37.5, 1.5, 0.5, [-48, -55, 60, -63])
(10, 38, 2, 0.5, [43, 53, -60, 62])
(10, 38.5, 2.5, 0.5, [-43, -53, 59, -62])
(10, 39, 3, 2, [44, 51, 60, 60])
(11, 41, 1, 0.5, [51, 51, 58, 67])
(11, 41.5, 1.5, 0.5, [-51, -51, 60, -67])
(11, 42, 2, 0.5, [47, 50, 62, 65])
(11, 42.5, 2.5, 0.5, [-47, 55, -62, -65])
(11, 43, 3, 0.5, [48, 55, -62, 63])
(11, 43.5, 3.5, 0.5, [-48, -55, 59, -63])
(11, 44, 4, 1, [44, 56, 60, -63])
(12, 45, 1, 1, [41, -56, -60, 62])
(12, 46, 2, 0.5, [43, 53, 59, -62])
(12, 46.5, 2.5, 0.5, [-43, 51, -59, -62])
(12, 47, 3, 2, [36, 52, 55, 60])
